II,III,PLETH,ABP
240,334,2212,4372
309,375,2225,4346
398,411,2229,4311
469,423,2227,4292
508,399,2212,4270
522,346,2204,4262
523,289,2193,4246
519,253,2178,4243
510,243,2147,4235
495,239,2119,4240
478,222,2095,4236
463,193,2078,4240
454,169,2043,4237
450,156,2000,4246
448,149,1959,4246
443,137,1949,4258
435,116,1942,4262
423,90,1921,4278
406,61,1890,4285
373,30,1902,4300
315,-10,1939,4305
234,-61,1958,4320
148,-118,1943,4327
80,-172,1977,4345
35,-219,2066,4357
-1,-261,2151,4379
-52,-300,2181,4390
-118,-330,2246,4407
-175,-353,2385,4412
-197,-376,2545,4427
-196,-397,2643,4434
-206,-402,2748,4449
-239,-388,2918,4452
-264,-373,3131,4463
-264,-366,3291,4464
-252,-353,3430,4471
-251,-325,3603,4466
-249,-290,3826,4472
-228,-263,4018,4472
-195,-240,4175,4482
-177,-217,4328,4478
-175,-200,4524,4477
-172,-184,4714,4465
-147,-150,4874,4465
-97,-96,4995,4457
-30,-49,5140,4456
35,-27,5297,4441
79,-2,5439,4435
102,59,5526,4420
124,146,5611,4415
166,210,5709,4399
224,231,5809,4390
274,236,5859,4370
304,266,5894,4360
331,333,5938,4345
381,403,6001,4340
441,437,6029,4327
475,420,6032,4318
468,382,6029,4295
448,359,6056,4278
438,365,6066,4254
423,383,6046,4242
391,392,6000,4223
366,392,5993,4211
379,399,5994,4190
419,416,5955,4180
449,417,5842,4164
443,368,5735,4158
404,272,5656,4140
350,172,5578,4127
313,117,5457,4106
323,114,5366,4096
367,126,5319,4077
398,115,5275,4064
396,82,5163,4044
390,57,5051,4033
404,58,4977,4014
411,71,4920,4002
382,70,4804,3980
341,49,4681,3969
328,22,4591,3953
337,4,4527,3946
326,-11,4418,3929
273,-33,4296,3918
200,-74,4194,3899
131,-130,4125,3891
72,-192,4029,3879
18,-246,3924,3873
-36,-291,3824,3856
-88,-328,3759,3845
-138,-356,3683,3825
-187,-368,3597,3812
-234,-371,3500,3792
-269,-379,3430,3786
-284,-401,3366,3777
-284,-422,3302,3776
-285,-413,3221,3762
-296,-369,3163,3755
-317,-325,3116,3745
-329,-307,3074,3744
-326,-305,3008,3732
-297,-275,2955,3725
-267,-215,2919,3712
-231,-149,2894,3710
-204,-116,2845,3702
-186,-106,2802,3704
-165,-83,2775,3700
-115,-20,2764,3702
-58,38,2737,3693
-33,49,2716,3693
-22,45,2704,3689
11,71,2704,3693
10,49,2685,3683
-99,-102,2666,3675
-191,-245,2651,3660
-19,-135,2651,3653
442,202,2642,3639
980,496,2640,3637
1569,751,2640,3634
2504,1391,2645,3638
3865,2635,2636,3630
5060,3905,2629,3628
5270,4274,2621,3622
4342,3521,2621,3627
3009,2480,2610,3624
2113,2108,2603,3627
1769,2415,2596,3624
1460,2571,2595,3627
827,2039,2581,3621
93,1178,2569,3620
-347,618,2555,3610
-442,447,2547,3606
-392,336,2533,3592
-285,149,2525,3586
-85,25,2516,3578
124,4,2515,3582
193,-35,2503,3580
119,-130,2492,3591
36,-196,2478,3596
10,-216,2469,3606
0,-252,2454,3602
-18,-311,2441,3600
-40,-346,2425,3590
-72,-348,2416,3588
-148,-372,2402,3580
-247,-438,2389,3582
-339,-530,2372,3583
-410,-607,2364,3593
-479,-654,2350,3595
-551,-676,2329,3603
-617,-701,2291,3605
-665,-741,2260,3615
-700,-785,2229,3614
-743,-817,2205,3614
-786,-836,2165,3605
-804,-845,2126,3602
-780,-846,2090,3593
-734,-834,2076,3594
-695,-809,2044,3590
-669,-780,1994,3594
-642,-751,1942,3589
-609,-725,1946,3594
-572,-700,1965,3590
-534,-687,1947,3593
-498,-690,1901,3583
-477,-704,1952,3577
-489,-719,2106,3559
-525,-735,2267,3554
-560,-755,2360,3548
-568,-774,2497,3562
-544,-776,2712,3574
-505,-758,2917,3603
-473,-730,3019,3632
-453,-707,3142,3692
-428,-688,3365,3770
-384,-661,3618,3891
-329,-623,3775,4030
-291,-591,3915,4208
-282,-579,4124,4399
-284,-580,4374,4615
-273,-570,4543,4822
-244,-531,4675,5032
-201,-466,4846,5216
-142,-390,5062,5398
-58,-314,5228,5559
46,-240,5351,5726
159,-161,5474,5884
275,-70,5629,6054
386,24,5760,6210
474,102,5860,6368
531,153,5935,6504
566,185,6025,6640
596,228,6104,6751
630,292,6170,6857
669,361,6202,6937
715,411,6237,7013
768,449,6267,7066
813,498,6302,7117
831,553,6310,7144
816,568,6310,7167
774,518,6300,7165
715,432,6310,7161
652,361,6303,7134
599,307,6285,7106
566,256,6247,7054
553,210,6233,7005
551,188,6215,6939
548,188,6188,6879
531,190,6134,6802
497,180,6109,6732
455,155,6093,6648
413,108,6061,6574
364,42,5981,6487
290,-34,5922,6410
187,-111,5884,6320
80,-191,5840,6239
-4,-270,5738,6146
-62,-331,5656,6062
-112,-359,5607,5965
-165,-368,5560,5879
-214,-384,5454,5778
-246,-419,5358,5688
-262,-453,5298,5587
-266,-463,5251,5503
-256,-439,5141,5409
-229,-397,5026,5322
-194,-359,4943,5219
-174,-337,4887,5131
-182,-324,4787,5043
-205,-314,4684,4977
-231,-315,4603,4901
-263,-347,4555,4832
-304,-405,4476,4749
-341,-453,4390,4678
-364,-464,4314,4601
-377,-443,4270,4541
-375,-421,4212,4479
-349,-417,4153,4433
-311,-425,4094,4381
-297,-426,4060,4344
-315,-409,4020,4303
-322,-377,3980,4278
-297,-343,3927,4246
-276,-324,3892,4225
-294,-316,3859,4194
-330,-306,3837,4176
-341,-285,3804,4152
-328,-264,3787,4136
-313,-256,3769,4109
-290,-259,3758,4095
-243,-254,3729,4082
-184,-229,3707,4089
-143,-186,3687,4093
-121,-137,3686,4110
-86,-90,3676,4117
-17,-50,3676,4129
53,-23,3672,4128
77,-17,3680,4138
46,-28,3676,4140
26,-28,3678,4150
38,-19,3673,4147
66,-9,3679,4154
86,-5,3676,4156
117,10,3678,4170
146,23,3672,4176
143,22,3679,4197
128,30,3683,4215
154,71,3700,4245
190,91,3711,4263
125,0,3724,4284
-18,-166,3725,4294
-35,-236,3733,4314
234,-100,3733,4326
704,135,3734,4343
1205,300,3724,4348
1802,502,3721,4363
2754,1119,3714,4369
4044,2270,3712,4385
5091,3396,3699,4390
5194,3694,3694,4405
4300,3062,3688,4412
3095,2275,3686,4427
2239,2052,3671,4430
1731,2230,3661,4441
1171,2123,3647,4442
419,1453,3641,4450
-274,613,3622,4444
-655,82,3604,4443
-713,-77,3582,4432
-569,-95,3569,4432
-331,-119,3547,4422
-90,-128,3528,4421
62,-100,3502,4411
89,-113,3488,4411
36,-205,3469,4402
-26,-293,3451,4400
-67,-293,3424,4387
-105,-257,3408,4382
-162,-290,3391,4365
-215,-373,3374,4355
-249,-417,3345,4336
-263,-395,3329,4327
-285,-379,3313,4312
-301,-391,3295,4304
-304,-403,3257,4284
-313,-396,3231,4273
-349,-396,3211,4258
-393,-414,3193,4254
-412,-440,3154,4239
-410,-461,3125,4232
-411,-466,3105,4217
-424,-454,3090,4210
-430,-433,3051,4190
-418,-421,3019,4178
-396,-424,2999,4157
-375,-427,2985,4146
-356,-416,2947,4125
-341,-397,2914,4115
-338,-386,2893,4098
-355,-393,2880,4093
-386,-416,2844,4078
-408,-450,2811,4072
-401,-489,2787,4056
-373,-524,2774,4051
-353,-552,2744,4036
-358,-576,2719,4030
-368,-591,2701,4013
-351,-592,2692,4010
-306,-593,2665,4004
-261,-610,2641,4020
-229,-622,2623,4039
-188,-579,2613,4087
-111,-469,2586,4145
-9,-353,2556,4238
77,-295,2527,4344
134,-291,2509,4485
182,-285,2483,4637
250,-249,2460,4815
340,-195,2437,4989
429,-147,2425,5175
502,-103,2403,5347
561,-53,2378,5527
620,5,2345,5689
684,65,2323,5855
743,130,2300,5997
786,197,2281,6140
808,255,2254,6262
813,283,2236,6390
805,289,2219,6504
784,298,2203,6628
750,313,2176,6737
694,293,2156,6847
608,208,2140,6933
490,82,2127,7011
363,-20,2104,7061
259,-71,2091,7104
205,-89,2083,7123
198,-102,2073,7141
211,-101,2046,7135
210,-64,2025,7126
176,-12,2012,7095
119,-1,1998,7067
63,-49,1966,7024
26,-116,1945,6985
7,-151,1936,6927
-11,-154,1919,6873
-40,-149,1865,6803
-76,-141,1804,6742
-112,-131,1756,6667
-145,-138,1724,6599
-177,-177,1684,6516
-204,-225,1651,6442
-222,-253,1632,6357
-227,-257,1625,6284
-216,-248,1605,6200
-184,-224,1584,6127
-142,-185,1569,6041
-112,-155,1566,5966
-107,-154,1553,5877
-115,-166,1542,5797
-120,-166,1533,5704
-117,-150,1532,5621
-111,-143,1524,5527
-101,-149,1516,5448
-87,-154,1508,5359
-73,-138,1506,5281
-61,-110,1497,5191
-42,-88,1490,5111
-11,-78,1482,5022
28,-62,1480,4949
71,-19,1470,4870
124,55,1455,4808
191,149,1433,4739
267,240,1418,4686
342,311,1399,4629
407,340,1377,4586
456,330,1343,4537
485,306,1314,4502
500,289,1292,4459
524,279,1285,4426
566,274,1272,4384
621,292,1255,4359
651,321,1242,4331
660,342,1265,4316
667,345,1295,4290
692,344,1309,4276
711,335,1310,4257
695,310,1366,4252
657,278,1457,4237
639,274,1522,4233
649,285,1546,4223
627,228,1635,4228
518,50,1799,4227
381,-146,1942,4235
399,-160,2008,4235
675,48,2126,4247
1082,249,2345,4252
1467,266,2562,4267
1957,336,2676,4274
2821,897,2807,4293
3921,1917,3039,4304
4580,2699,3290,4326
4235,2588,3434,4337
3096,1779,3563,4354
1948,1168,3771,4359
1333,1345,4012,4374
1107,1936,4160,4381
807,2100,4272,4396
239,1545,4434,4401
-373,775,4637,4416
-733,352,4774,4423
-780,277,4868,4438
-647,229,4979,4441
-458,111,5127,4451
-265,36,5239,4454
-126,6,5315,4468
-94,-91,5379,4473
-138,-234,5459,4484
-174,-298,5518,4484
-161,-266,5561,4492
-146,-235,5585,4489
-161,-239,5620,4493
-193,-237,5648,4488
-197,-220,5676,4493
-184,-231,5680,4488
-177,-261,5684,4489
-183,-261,5677,4479
-167,-204,5681,4477
-116,-127,5671,4467
-59,-75,5658,4468
-38,-60,5630,4459
-43,-45,5622,4454
-34,-15,5606,4436
-6,7,5580,4424
8,-1,5531,4403
-14,-21,5507,4392
-52,-29,5488,4371
-68,-35,5453,4362
-65,-55,5377,4346
-68,-79,5328,4342
-94,-91,5297,4327
-118,-106,5254,4319
-114,-136,5162,4298
-78,-152,5102,4287
-17,-123,5076,4265
66,-66,5022,4256
153,-37,4865,4238
210,-60,4692,4234
230,-107,4560,4222
252,-137,4463,4228
305,-137,4332,4230
371,-125,4220,4254
424,-125,4157,4281
472,-134,4125,4340
535,-126,4046,4410
605,-86,3961,4514
654,-33,3903,4629
680,-5,3874,4777
704,-4,3813,4931
725,-2,3747,5106
717,6,3696,5269
662,-16,3673,5444
584,-77,3627,5604
526,-125,3577,5772
507,-105,3530,5922
505,-33,3506,6080
492,32,3470,6225
464,51,3435,6379
436,31,3399,6514
407,-5,3382,6650
361,-31,3358,6765
289,-29,3338,6880
208,-7,3310,6970
144,-5,3296,7060
102,-40,3277,7129
64,-85,3262,7195
14,-109,3233,7234
-46,-120,3215,7269
-107,-146,3198,7281
-168,-193,3190,7295
-226,-241,3174,7288
-266,-274,3167,7281
-277,-293,3161,7251
-269,-303,3161,7219
-275,-300,3149,7163
-305,-283,3142,7113
-334,-264,3134,7050
-322,-255,3136,6996
-269,-248,3131,6925
-223,-229,3133,6860
-234,-213,3131,6779
-297,-232,3134,6707
-356,-279,3129,6618
-347,-297,3132,6540
-261,-249,3133,6451
-139,-162,3135,6378
-30,-85,3122,6293
52,-24,3118,6216
126,43,3114,6120
216,111,3111,6035
307,146,3091,5940
363,135,3080,5858
373,109,3072,5762
374,110,3066,5678
414,160,3036,5587
503,251,3008,5509
602,355,2984,5417
665,442,2968,5332
676,500,2935,5238
657,525,2904,5159
644,517,2878,5074
650,480,2862,5003
659,426,2832,4922
654,381,2802,4856
652,365,2772,4784
680,371,2754,4729
713,372,2728,4664
693,347,2706,4612
619,298,2683,4551
560,251,2669,4508
554,228,2648,4460
553,222,2629,4426
514,205,2604,4384
495,163,2590,4355
558,121,2570,4320
667,117,2551,4299
700,148,2526,4271
611,173,2511,4255
435,128,2492,4234
271,22,2467,4226
188,-81,2427,4211
195,-122,2396,4210
212,-134,2367,4201
163,-167,2340,4206
60,-218,2293,4205
-9,-233,2248,4217
-18,-222,2209,4223
-61,-276,2188,4240
-230,-452,2150,4246
-447,-639,2102,4260
-483,-647,2058,4266
-209,-449,2055,4281
241,-259,2050,4288
713,-189,2014,4302
1350,47,1962,4308
2386,818,1992,4323
3565,1912,2100,4330
4145,2548,2216,4349
3684,2254,2285,4360
2609,1508,2391,4382
1733,1212,2554,4393
1375,1645,2707,4409
1200,2205,2784,4411
819,2193,2880,4421
244,1596,3050,4421
-253,951,3242,4431
-495,640,3360,4432
-507,560,3469,4442
-385,462,3632,4443
-191,327,3827,4449
8,263,3960,4445
108,228,4065,4451
48,101,4198,4452
-100,-85,4368,4462
-205,-183,4499,4456
-207,-157,4598,4453
-148,-95,4694,4442
-67,-46,4815,4443
12,8,4915,4434
84,71,4993,4431
123,96,5050,4417
151,84,5118,4410
191,73,5178,4395
244,87,5229,4390
275,102,5256,4374
259,101,5287,4365
204,87,5314,4343
144,89,5346,4331
121,120,5355,4312
152,166,5360,4305
217,205,5360,4289
273,222,5374,4281
294,207,5371,4260
278,143,5361,4248
236,42,5339,4227
181,-50,5338,4216
141,-95,5332,4195
144,-105,5312,4186
180,-114,5263,4170
204,-138,5238,4166
195,-169,5220,4151
178,-202,5190,4144
184,-237,5121,4127
197,-271,5075,4124
178,-306,5050,4112
124,-353,5014,4118
63,-406,4926,4122
15,-449,4852,4154
-27,-478,4808,4194
-71,-516,4764,4267
-104,-572,4663,4351
-103,-616,4569,4474
-74,-620,4508,4613
-43,-592,4459,4783
-28,-568,4357,4949
-22,-556,4257,5127
-16,-539,4189,5295
-16,-505,4141,5472
-25,-471,4050,5633
-31,-457,3955,5799
-24,-452,3885,5948
-21,-433,3841,6104
-35,-395,3765,6244
-56,-360,3681,6390
-82,-346,3609,6518
-122,-340,3565,6649
-170,-319,3502,6762
-194,-286,3432,6876
-185,-264,3362,6964
-186,-272,3317,7046
-220,-299,3265,7101
-255,-327,3212,7154
-257,-339,3150,7185
-244,-333,3110,7217
-241,-310,3073,7224
-236,-284,3039,7227
-202,-260,2992,7205
-158,-242,2959,7185
-141,-227,2933,7147
-146,-219,2916,7113
-140,-214,2885,7056
-114,-207,2862,7002
-92,-193,2845,6930
-89,-176,2837,6867
-95,-163,2814,6789
-93,-153,2798,6719
-81,-135,2786,6635
-62,-103,2784,6561
-50,-73,2770,6474
-52,-69,2760,6396
-68,-96,2753,6305
-86,-132,2755,6227
-93,-149,2749,6137
-82,-151,2750,6058
-55,-149,2752,5962
-21,-148,2753,5879
10,-134,2733,5788
36,-95,2714,5710
70,-31,2696,5616
128,50,2684,5532
202,126,2660,5439
258,173,2644,5362
283,189,2633,5275
295,192,2628,5196
319,198,2607,5104
358,200,2592,5025
383,183,2581,4940
385,154,2575,4872
377,144,2555,4798
402,183,2540,4737
436,220,2529,4665
442,189,2523,4607
416,90,2502,4546
403,5,2482,4503
405,-31,2463,4451
387,-40,2452,4408
362,-45,2426,4355
371,-43,2397,4318
367,-73,2368,4280
222,-217,2350,4259
-51,-466,2323,4233
-221,-653,2290,4217
-67,-608,2251,4192
364,-374,2224,4180
863,-154,2195,4163
1412,53,2165,4159
2255,605,2121,4149
3446,1720,2087,4152
4469,2887,2060,4148
4583,3223,2045,4153
3648,2568,2016,4148
2346,1788,1987,4155
1453,1721,1964,4159
1078,2175,1975,4175
795,2331,1986,4182
315,1834,1984,4196
-242,1074,1975,4202
-644,522,2025,4218
-817,244,2110,4224
-817,64,2175,4239
-708,-100,2203,4245
-556,-221,2290,4260
-449,-309,2438,4266
-450,-440,2569,4280
-543,-626,2631,4287
-642,-767,2735,4301
-676,-778,2921,4307
-647,-712,3107,4322
-612,-681,3204,4329
-591,-695,3316,4344
-567,-679,3513,4346
-512,-596,3732,4355
-453,-505,3859,4355
-414,-450,3970,4366
-397,-430,4143,4367
-385,-429,4349,4373
-377,-451,4478,4368
-387,-487,4573,4372
-423,-512,4701,4368
-463,-512,4861,4373
-480,-499,4966,4366
-474,-506,5039,4365
-466,-545,5121,4354
-470,-596,5232,4354
-479,-626,5313,4345
-479,-629,5370,4342
-469,-616,5415,4327
-456,-597,5475,4320
-439,-572,5517,4304
-413,-546,5548,4299
-372,-523,5563,4284
-321,-511,5589,4278
-270,-513,5606,4261
-230,-542,5627,4257
-206,-587,5628,4245
-197,-626,5630,4249
-188,-637,5622,4245
-164,-635,5627,4257
-125,-637,5617,4268
-94,-650,5600,4309
-88,-671,5565,4360
-104,-701,5549,4443
-115,-727,5529,4533
-100,-731,5498,4656
-56,-710,5441,4788
2,-689,5411,4949
57,-676,5389,5108
91,-653,5344,5280
94,-605,5253,5439
61,-557,5189,5608
13,-532,5150,5764
-16,-517,5094,5926
-3,-479,4980,6067
39,-414,4897,6212
82,-350,4856,6342
97,-314,4787,6481
81,-302,4608,6602
47,-297,4407,6722
17,-285,4258,6817
10,-266,4149,6914
25,-240,4008,6988
39,-216,3891,7061
28,-207,3830,7105
-16,-229,3800,7146
-85,-285,3716,7164
-169,-358,3622,7183
-250,-427,3558,7179
-313,-482,3525,7173
-352,-518,3457,7144
-379,-532,3383,7118
-407,-530,3327,7072
-434,-524,3300,7033
-443,-508,3247,6979
-423,-472,3187,6929
-389,-422,3132,6856
-368,-394,3103,6785
-370,-411,3062,6700
-381,-446,3021,6626
-376,-460,2977,6541
-343,-442,2954,6468
-292,-405,2927,6384
-236,-355,2904,6309
-192,-294,2874,6220
-169,-237,2859,6142
-161,-205,2841,6052
-148,-203,2829,5970
-123,-220,2807,5873
-102,-240,2795,5789
-95,-245,2785,5696
-93,-227,2780,5613
-84,-197,2765,5512
-65,-173,2759,5422
-38,-155,2753,5325
-1,-126,2752,5245
35,-85,2739,5154
50,-58,2733,5076
48,-42,2728,4989
64,-1,2726,4917
120,80,2713,4837
182,150,2708,4771
203,150,2703,4701
177,83,2699,4649
152,10,2675,4590
162,-19,2656,4546
190,-9,2640,4493
188,-1,2627,4455
148,-17,2598,4409
115,-50,2576,4373
132,-73,2561,4325
184,-72,2549,4291
219,-40,2521,4255
206,0,2498,4234
169,12,2481,4206
147,-30,2470,4190
132,-106,2445,4169
96,-164,2427,4161
26,-184,2418,4146
-26,-185,2414,4143
-42,-213,2390,4135
-55,-274,2368,4143
-92,-331,2352,4147
-120,-338,2342,4163
-126,-315,2312,4169
-138,-302,2282,4184
-161,-305,2256,4190
-180,-329,2240,4205
-252,-436,2209,4211
-449,-663,2168,4226
-653,-877,2125,4232
-612,-872,2095,4247
-261,-652,2058,4253
203,-422,2017,4268
702,-215,1967,4274
1474,280,1931,4289
2674,1311,1900,4295
3878,2521,1872,4311
4310,3110,1833,4317
3637,2669,1800,4327
2378,1739,1778,4328
1376,1269,1781,4341
962,1545,1775,4349
771,1931,1761,4362
352,1745,1749,4358
-287,1045,1791,4360
-820,378,1850,4359
-1062,38,1888,4370
-1076,-101,1904,4370
-960,-199,1988,4371
-753,-250,2122,4360
-534,-252,2225,4361
-419,-281,2270,4356
-438,-380,2385,4362
-510,-497,2583,4357
-557,-570,2748,4361
-572,-589,2816,4357
-579,-574,2964,4360
-593,-553,3295,4352
-599,-539,3699,4351
-598,-537,3990,4339
-590,-529,4216,4336
-587,-506,4461,4321
-580,-462,4693,4314
-548,-406,4805,4298
-488,-359,4869,4293
-410,-336,4982,4279
-335,-328,5138,4272
-285,-324,5231,4254
-282,-331,5280,4243
-306,-349,5341,4222
-315,-362,5433,4211
-286,-359,5487,4190
-254,-355,5513,4179
-253,-367,5534,4160
-272,-390,5580,4154
-275,-403,5610,4139
-258,-405,5625,4134
-248,-412,5622,4117
-264,-444,5629,4106
-301,-499,5628,4084
-347,-565,5627,4073
-378,-625,5607,4053
-386,-677,5589,4047
-396,-739,5561,4030
-457,-831,5544,4030
-561,-935,5514,4029
-640,-1003,5481,4051
-639,-1001,5433,4077
-578,-950,5405,4130
-505,-890,5369,4194
-435,-841,5323,4298
-359,-795,5253,4417
-288,-744,5209,4573
-241,-686,5171,4737
-210,-625,5115,4928
-170,-566,5018,5115
-116,-521,4947,5314
-66,-495,4898,5492
-32,-477,4836,5675
-6,-441,4719,5843
20,-385,4623,6021
45,-330,4565,6181
62,-302,4503,6343
68,-293,4378,6484
66,-278,4266,6628
61,-241,4199,6754
56,-202,4142,6882
53,-176,4024,6985
52,-158,3911,7084
53,-135,3844,7160
52,-114,3797,7234
48,-99,3694,7284
44,-82,3587,7325
51,-49,3517,7337
70,-17,3475,7346
95,-6,3393,7333
123,-12,3308,7321
158,-1,3250,7284
204,45,3220,7246
242,104,3160,7189
246,130,3094,7136
210,106,3043,7066
171,55,3018,6999
167,24,2975,6917
203,35,2930,6844
245,76,2890,6759
264,123,2870,6684
269,175,2842,6595
295,243,2816,6516
361,325,2789,6424
447,395,2777,6342
515,423,2758,6245
548,410,2738,6161
550,377,2712,6066
542,348,2696,5983
537,326,2678,5888
538,301,2665,5804
534,268,2643,5706
516,234,2632,5617
491,210,2622,5514
480,199,2616,5425
483,189,2602,5330
478,164,2596,5249
444,118,2590,5158
396,60,2589,5080
341,2,2576,4994
275,-52,2570,4922
197,-98,2564,4841
159,-108,2564,4776
175,-95,2557,4707
224,-78,2561,4656
265,-65,2564,4597
289,-41,2561,4552
274,-43,2540,4502
208,-103,2531,4468
135,-176,2528,4427
107,-189,2514,4398
73,-203,2462,4359
-80,-358,2404,4333
-313,-634,2356,4302
-395,-792,2323,4285
-158,-670,2273,4260
314,-397,2219,4248
841,-181,2173,4230
1480,111,2155,4229
2468,893,2128,4225
3757,2221,2086,4233
4723,3382,2038,4232
4654,3519,2028,4243
3554,2684,2038,4248
2204,1857,2041,4263
1322,1753,2022,4266
892,2015,2038,4276
467,1885,2089,4278
-116,1244,2151,4293
-627,587,2180,4300
-857,240,2226,4315
-851,88,2312,4321
-733,-42,2432,4335
-550,-127,2526,4341
-331,-117,2616,4357
-153,-83,2730,4367
-83,-115,2895,4389
-101,-202,3051,4401
-122,-265,3184,4420
-87,-249,3310,4427
-10,-177,3490,4442
54,-111,3687,4448
92,-82,3857,4460
101,-83,3983,4460
89,-83,4145,4469
50,-82,4344,4471
24,-66,4524,4481
39,-25,4633,4478
72,21,4754,4482
80,31,4917,4477
65,4,5082,4482
64,-10,5171,4478
94,40,5246,4480
141,141,5355,4470
182,221,5479,4469
215,232,5539,4459
239,188,5574,4459
245,138,5627,4447
223,101,5706,4442
188,62,5743,4425
168,15,5751,4419
177,-23,5758,4404
199,-45,5793,4404
214,-72,5807,4397
220,-133,5799,4404
209,-226,5776,4399
167,-319,5779,4404
101,-382,5779,4397
59,-408,5765,4403
81,-398,5720,4402
155,-347,5693,4427
227,-274,5674,4465
254,-231,5652,4548
220,-257,5592,4651
140,-336,5543,4793
52,-415,5509,4944
6,-453,5480,5121
21,-446,5410,5297
67,-413,5339,5493
92,-379,5280,5680
85,-362,5235,5876
73,-356,5155,6053
84,-337,5064,6234
119,-293,4974,6397
157,-236,4909,6566
180,-181,4825,6716
187,-129,4727,6870
180,-81,4620,7002
160,-55,4543,7134
123,-65,4463,7243
74,-96,4371,7353
27,-120,4254,7439
-5,-127,4167,7522
-30,-131,4095,7574
-59,-142,4019,7618
-97,-156,3912,7632
-127,-165,3828,7642
-137,-168,3769,7627
-133,-177,3710,7611
-135,-199,3609,7573
-150,-223,3524,7536
-156,-225,3470,7478
-129,-190,3426,7426
-77,-134,3341,7358
-33,-89,3265,7300
-9,-66,3220,7227
22,-46,3188,7162
77,-5,3118,7080
136,50,3055,7008
158,92,3020,6922
137,104,2997,6850
102,95,2925,6763
94,92,2839,6687
128,125,2772,6596
197,195,2740,6517
271,264,2700,6428
321,291,2667,6350
339,277,2651,6256
355,277,2655,6172
395,335,2646,6076
460,429,2640,5993
520,500,2638,5898
556,516,2646,5815
569,490,2639,5718
575,456,2631,5632
588,431,2623,5534
610,423,2623,5452
628,428,2612,5362
635,440,2605,5285
639,445,2598,5194
655,425,2598,5117
683,377,2584,5033
696,321,2568,4965
680,296,2548,4887
653,322,2534,4824
646,379,2512,4755
668,423,2492,4704
693,433,2468,4646
693,427,2454,4603
666,427,2435,4556
627,425,2411,4524
580,388,2377,4486
516,300,2354,4461
431,188,2333,4428
343,98,2310,4410
267,50,2273,4385
207,31,2246,4373
150,11,2227,4353
96,-29,2209,4348
49,-88,2178,4337
10,-146,2158,4339
-21,-176,2146,4333
-34,-157,2129,4338
-24,-113,2091,4336
-3,-86,2062,4347
10,-100,2046,4352
8,-122,2026,4369
0,-115,1981,4375
-1,-82,1943,4390
6,-63,1921,4395
15,-78,1899,4410
10,-109,1845,4418
-10,-117,1787,4437
-49,-102,1747,4447
-100,-92,1721,4469
-161,-120,1666,4481
-212,-176,1595,4501
-235,-224,1535,4511
-218,-229,1509,4529
-175,-198,1479,4536
-127,-156,1432,4550
-85,-111,1381,4551
-31,-50,1373,4562
47,37,1387,4566
142,126,1389,4580
