III,V,ABP,RESP
742,909,5499,3938
679,928,5450,3890
702,930,5373,3837
750,928,5278,3794
733,928,5158,3742
679,928,5048,3697
674,925,4930,3651
750,928,4819,3617
823,933,4696,3575
821,928,4589,3537
752,918,4475,3491
714,928,4360,3456
799,945,4214,3419
1000,928,4073,3392
1167,870,3940,3356
1179,830,3844,3328
1109,830,3753,3296
1143,830,3671,3279
1257,799,3577,3260
1250,781,3499,3247
1088,806,3429,3221
1000,830,3385,3199
1080,808,3345,3175
1107,781,3327,3167
919,797,3315,3157
750,830,3327,3151
895,806,3346,3131
1250,732,3385,3119
1438,676,3416,3105
1322,684,3442,3103
1122,717,3440,3092
1072,732,3442,3086
1125,725,3454,3074
1107,732,3499,3070
972,761,3537,3060
857,781,3557,3054
880,764,3547,3043
1000,732,3557,3038
1082,718,3582,3028
1072,732,3614,3022
1013,756,3616,3010
964,781,3614,3006
915,806,3610,2997
857,830,3614,2990
816,838,3608,2972
821,830,3614,2958
837,822,3619,2939
821,830,3614,2926
796,838,3579,2906
821,830,3557,2894
869,816,3553,2877
857,830,3557,2861
790,864,3528,2835
786,879,3499,2813
854,867,3488,2793
857,879,3499,2781
737,920,3482,2759
679,928,3442,2733
855,846,3396,2697
1179,732,3385,2669
1399,671,3385,2636
1429,684,3385,2604
1371,713,3356,2562
1322,732,3327,2524
1267,732,3310,2487
1179,732,3327,2460
1114,724,3339,2422
1143,732,3327,2379
1265,725,3287,2332
1393,684,3270,2299
1449,624,3271,2268
1429,635,3270,2234
1381,742,3237,2184
1322,879,3213,2138
1196,969,3208,2095
1000,1025,3213,2058
851,1085,3185,2008
893,1172,3155,1961
1047,1334,3141,1917
1036,1660,3155,1881
632,2171,3157,1834
-107,2783,3155,1784
-955,3439,3149,1732
-1679,4199,3155,1688
-2139,5109,3152,1640
-2286,6006,3155,1591
-2262,6541,3153,1540
-2286,6445,3155,1495
-2396,5717,3148,1452
-2286,4590,3155,1415
-1631,3343,3160,1374
-500,2197,3155,1334
607,1315,3122,1290
1250,781,3098,1254
1427,534,3089,1220
1500,391,3098,1190
1733,219,3096,1156
2072,49,3098,1125
2290,-39,3098,1093
2322,-49,3098,1061
2270,-46,3070,1025
2250,-49,3040,997
2243,-46,3025,972
2214,-49,3040,948
2209,-92,3049,916
2286,-146,3040,884
2366,-171,3007,856
2322,-146,2983,836
2201,-130,2973,813
2214,-146,2983,788
2409,-200,2985,760
2572,-244,2983,739
2527,-259,2975,722
2393,-244,2983,707
2347,-216,2988,685
2393,-195,2983,659
2438,-203,2952,631
2500,-244,2926,611
2569,-275,2914,595
2536,-244,2926,579
2348,-172,2929,555
2214,-146,2926,530
2327,-207,2916,511
2607,-293,2926,498
2756,-332,2932,484
2679,-342,2926,466
2564,-377,2892,446
2643,-439,2868,434
2864,-478,2858,426
3036,-488,2868,418
3097,-516,2865,402
3179,-586,2868,386
3274,-645,2865,375
3215,-635,2868,370
2969,-584,2842,363
2822,-586,2811,354
2943,-675,2787,343
3143,-781,2811,338
3162,-826,2843,331
3107,-830,2868,322
3231,-874,2873,310
3536,-977,2926,305
3767,-1065,3037,307
3786,-1074,3213,305
3646,-1022,3411,296
3465,-977,3671,289
3329,-971,4003,289
3322,-977,4417,289
3395,-950,4862,282
3393,-879,5335,273
3214,-784,5803,270
2965,-684,6253,273
2771,-584,6631,275
2643,-488,6941,273
2498,-396,7158,272
2322,-293,7286,273
2116,-160,7312,274
1893,0,7286,273
1688,146,7213,272
1572,244,7113,273
1477,307,6983,274
1250,391,6884,273
870,530,6817,270
607,684,6769,273
711,764,6702,281
1107,732,6655,289
1417,654,6623,291
1393,635,6597,289
1136,703,6535,289
964,781,6482,289
1026,787,6448,288
1214,732,6425,289
1311,697,6350,296
1250,732,6253,305
1093,811,6152,308
929,879,6081,305
792,914,5994,303
714,928,5909,305
682,933,5813,307
679,928,5737,305
735,905,5649,302
893,879,5565,305
1025,880,5453,314
929,928,5335,322
614,992,5205,322
393,1025,5106,322
495,999,5000,322
821,928,4876,322
1153,831,4715,314
1429,732,4589,305
1632,669,4497,303
1643,684,4417,305
1397,763,4296,306
1107,830,4188,305
1059,811,4112,305
1250,732,4073,305
1354,686,4013,305
1143,732,3958,305
771,827,3915,306
607,879,3901,305
806,834,3886,298
1179,732,3901,289
1441,649,3928,285
1500,635,3958,289
1408,673,3953,298
1214,732,3958,305
956,786,3981,307
750,830,4016,305
709,848,4015,303
821,830,4016,305
966,779,4032,312
1072,732,4073,322
1127,718,4085,329
1143,732,4073,338
1115,742,4038,345
1072,732,4016,354
1022,719,4002,361
964,732,4016,370
905,764,4024,378
893,781,4016,386
933,761,3978,393
964,732,3958,402
928,736,3955,411
857,781,3958,418
818,826,3929,423
857,830,3901,434
963,786,3889,451
1107,732,3901,466
1213,711,3885,474
1214,732,3844,482
1129,753,3794,492
1072,732,3786,498
1118,676,3791,498
1250,635,3786,498
1407,615,3749,502
1572,586,3729,498
1689,538,3726,482
1643,537,3729,466
1368,617,3698,458
1000,732,3671,450
811,774,3663,430
929,732,3671,402
1206,659,3648,377
1393,635,3614,354
1433,637,3593,319
1464,635,3614,273
1567,629,3627,229
1607,684,3614,193
1427,806,3573,157
1107,928,3557,113
903,988,3557,65
964,1025,3557,32
1149,1118,3524,19
1214,1318,3499,16
1047,1653,3492,9
679,2148,3499,0
86,2785,3475,-3
-750,3516,3442,0
-1664,4343,3423,1
-2286,5273,3442,0
-2426,6113,3453,-1
-2286,6494,3442,0
-2223,6209,3404,0
-2286,5420,3385,0
-2193,4422,3379,-1
-1679,3369,3385,0
-821,2320,3379,0
107,1416,3385,0
898,809,3389,0
1500,488,3385,0
1849,314,3351,0
1893,195,3327,0
1754,114,3319,0
1750,49,3327,0
2031,-43,3320,0
2393,-146,3327,0
2530,-207,3350,0
2429,-195,3385,0
2289,-158,3390,0
2250,-146,3385,0
2298,-189,3377,0
2393,-244,3385,0
2486,-273,3382,0
2500,-244,3385,0
2411,-209,3382,0
2286,-195,3385,0
2159,-191,3378,0
2000,-146,3385,0
1853,-88,3389,0
1893,-98,3385,0
2165,-196,3351,0
2464,-293,3327,0
2523,-300,3319,0
2357,-244,3327,0
2202,-214,3323,0
2250,-244,3327,0
2436,-297,3330,0
2607,-342,3327,0
2680,-372,3295,0
2714,-391,3270,0
2742,-391,3260,0
2750,-391,3270,0
2708,-405,3265,0
2679,-439,3270,0
2718,-484,3270,0
2822,-537,3270,0
2900,-592,3236,0
2929,-635,3213,0
2950,-659,3200,0
3036,-684,3213,0
3166,-726,3207,0
3286,-781,3213,0
3355,-835,3226,0
3393,-879,3270,0
3394,-910,3313,0
3357,-928,3385,0
3309,-944,3475,0
3322,-977,3614,0
3380,-1015,3798,0
3393,-1025,4073,0
3306,-1001,4418,0
3215,-977,4819,0
3207,-977,5229,0
3250,-977,5679,0
3225,-943,6145,0
3107,-879,6597,0
2948,-810,6955,0
2786,-732,7228,0
2581,-626,7423,0
2322,-488,7572,0
2043,-338,7639,0
1822,-195,7630,0
1682,-66,7548,0
1607,49,7458,0
1549,152,7365,0
1500,244,7286,0
1449,325,7193,0
1393,391,7113,0
1319,441,7042,0
1250,488,6999,0
1179,553,6959,0
1107,635,6941,0
1046,704,6916,0
1036,732,6884,0
1019,744,6822,0
929,781,6769,0
821,831,6712,0
857,830,6655,0
993,784,6564,0
1000,781,6482,0
814,858,6397,0
714,928,6310,0
897,903,6188,0
1179,830,6081,0
1256,803,5987,0
1143,830,5909,0
1049,847,5796,0
1072,830,5679,0
1146,803,5557,0
1250,781,5450,0
1369,755,5326,0
1429,732,5220,0
1381,725,5110,0
1322,732,4991,0
1331,734,4835,0
1357,732,4704,0
1307,732,4604,0
1214,732,4532,0
1148,729,4438,0
1107,732,4360,0
1063,737,4295,0
1072,732,4245,0
1176,709,4173,0
1322,684,4130,0
1400,660,4120,0
1393,635,4130,0
1344,616,4103,0
1286,635,4073,0
1204,687,4058,0
1107,732,4073,0
1026,740,4072,0
1000,732,4073,0
1032,733,4070,0
1107,732,4073,0
1171,707,4048,0
1179,684,4016,0
1113,694,3979,0
1036,732,3958,0
1024,752,3928,0
1107,732,3901,0
1200,697,3867,0
1214,684,3844,0
1170,686,3812,0
1179,684,3786,0
1243,673,3753,0
1250,684,3729,0
1148,714,3697,0
1072,732,3671,0
1126,712,3638,0
1250,684,3614,0
1313,675,3583,0
1322,684,3557,0
1338,684,3523,0
1357,684,3499,0
1337,687,3469,0
1322,684,3442,0
1364,657,3404,0
1429,635,3385,0
1444,631,3377,0
1429,635,3385,0
1448,611,3366,0
1500,586,3327,0
1539,574,3280,0
1536,586,3270,0
1493,587,3274,-1
1429,586,3270,0
1413,579,3235,0
1500,586,3213,0
1607,626,3209,-1
1572,732,3213,0
1383,875,3185,1
1250,977,3155,0
1294,1002,3143,-3
1393,1025,3155,0
1339,1150,3140,9
1107,1416,3098,16
734,1802,3048,19
179,2295,3040,32
-601,2897,3047,60
-1429,3613,3040,96
-2034,4443,3003,133
-2286,5322,2983,177
-2308,6038,2983,226
-2286,6299,2983,273
-2321,5970,2950,310
-2286,5176,2926,354
-1900,4128,2922,413
-964,2978,2926,482
304,1875,2896,542
1393,1025,2868,595
1943,546,2861,652
2072,342,2868,723
2106,234,2844,796
2214,146,2811,868
2327,78,2795,936
2393,0,2811,1013
2457,-110,2816,1092
2572,-195,2811,1174
2671,-211,2801,1247
2679,-195,2811,1318
2610,-213,2818,1388
2572,-244,2811,1463
2623,-252,2779,1535
2714,-244,2754,1608
2761,-267,2743,1676
2750,-293,2754,1752
2717,-287,2756,1830
2679,-244,2754,1913
2634,-223,2745,1992
2607,-244,2754,2074
2612,-280,2759,2152
2643,-293,2754,2234
2672,-287,2723,2312
2714,-293,2696,2395
2736,-304,2683,2474
2714,-293,2696,2556
2683,-271,2704,2627
2750,-293,2696,2701
2878,-356,2664,2769
2929,-391,2639,2845
2841,-362,2627,2915
2786,-342,2639,2990
2879,-382,2645,3059
3036,-439,2639,3135
3081,-449,2609,3205
3036,-439,2581,3279
3025,-471,2567,3348
3107,-537,2581,3424
3195,-589,2591,3495
3250,-635,2581,3569
3301,-715,2544,3636
3393,-830,2524,3713
3483,-927,2518,3786
3536,-977,2524,3858
3558,-998,2514,3917
3607,-1025,2524,3987
3677,-1057,2549,4050
3715,-1074,2581,4099
3673,-1072,2580,4106
3607,-1074,2581,4099
3592,-1097,2595,4091
3643,-1123,2639,4099
3667,-1118,2681,4098
3607,-1074,2754,4099
3498,-1018,2866,4094
3429,-977,3040,4099
3376,-939,3246,4097
3250,-879,3499,4099
3018,-787,3789,4095
2786,-684,4130,4099
2624,-586,4492,4096
2500,-488,4876,4099
2332,-374,5240,4095
2143,-244,5565,4099
1982,-115,5818,4095
1857,0,6023,4099
1714,103,6167,4095
1572,195,6253,4099
1474,274,6268,4095
1429,342,6253,4099
1340,411,6210,4095
1179,488,6138,4099
1039,556,6022,4095
1072,586,5909,4099
1227,584,5813,4095
1322,586,5737,4099
1247,610,5645,4095
1143,635,5565,4099
1147,641,5500,4095
1250,635,5450,4099
1354,621,5371,4095
1464,586,5278,4099
1577,542,5180,4095
1607,537,5106,4099
1486,586,5023,4095
1322,635,4934,4099
1242,641,4817,4095
1250,635,4704,4099
1252,656,4583,4095
1250,684,4475,4099
1297,674,4356,4095
1393,635,4245,4099
1466,603,4125,4095
1500,586,4016,4099
1526,563,3897,4095
1572,537,3786,4099
1610,525,3665,4095
1607,537,3557,4099
1530,560,3454,4095
1393,586,3385,4099
1260,613,3323,4095
1214,635,3270,4099
1256,627,3203,4095
1322,586,3155,4099
1367,543,3117,4095
1429,537,3098,4099
1517,551,3081,4095
1572,537,3098,4099
1517,494,3128,4095
1393,488,3155,4099
1306,540,3150,4095
1322,586,3155,4099
1389,571,3178,4095
1429,537,3213,4099
1407,546,3215,4095
1357,586,3213,4099
1294,598,3225,4095
1214,586,3270,4099
1123,593,3306,4095
1072,635,3327,4099
1084,674,3325,4095
1143,684,3327,4099
1198,665,3324,4095
1250,635,3327,4099
1306,604,3324,4095
1357,586,3327,4099
1362,581,3324,4095
1322,586,3327,4099
1261,600,3324,4095
1214,635,3327,4099
1183,672,3324,4095
1179,684,3327,4099
1209,660,3323,4095
1286,635,3327,4099
1375,630,3325,4095
1429,635,3327,4099
1417,619,3322,4095
1393,586,3327,4099
1433,555,3327,4095
1572,537,3327,4099
1738,513,3318,4095
1822,488,3327,4099
1749,487,3334,4095
1572,537,3327,4099
1449,589,3291,4095
1500,586,3270,4099
1645,521,3267,4095
1679,488,3270,4099
1560,509,3242,4095
1464,537,3213,4099
1506,524,3201,4095
1572,537,3213,4099
1551,620,3197,4095
1500,732,3155,4099
1418,826,3107,4096
1214,928,3098,4099
988,1042,3102,4094
1036,1123,3098,4099
1294,1200,3064,4097
1286,1416,3040,4099
805,1835,3035,4093
250,2344,3040,4099
-127,2863,3016,4099
-643,3516,2983,4099
-1521,4422,2964,4090
-2286,5420,2983,4099
-2459,6124,2996,4106
-2286,6250,2983,4099
-2271,5782,2943,4053
-2286,4883,2926,4003
-1814,3752,2926,3957
-750,2588,2926,3922
445,1582,2895,3867
1322,879,2868,3810
1723,500,2858,3754
1750,342,2868,3713
1658,252,2866,3658
1750,146,2868,3601
2055,32,2870,3538
2322,-49,2868,3488
2371,-99,2839,3431
2357,-146,2811,3376
2447,-204,2799,3313
2572,-244,2811,3263
2577,-256,2813,3212
2500,-244,2811,3167
2444,-229,2805,3109
2393,-195,2811,3054
2301,-160,2810,2998
2250,-146,2811,2958
2329,-188,2807,2916
2464,-244,2811,2878
2524,-270,2808,2828
2500,-244,2811,2781
2438,-205,2809,2729
2357,-195,2811,2685
2285,-231,2807,2634
2322,-293,2811,2588
2461,-340,2811,2537
2572,-342,2811,2492
2553,-312,2804,2441
2500,-293,2811,2395
2482,-297,2817,2344
2429,-293,2811,2299
2245,-249,2778,2248
2072,-195,2754,2202
2130,-200,2745,2152
2464,-293,2754,2106
2819,-416,2750,2056
2965,-488,2754,2009
2914,-491,2754,1958
2893,-488,2754,1913
2994,-527,2722,1869
3107,-586,2696,1833
3075,-622,2682,1793
2929,-635,2696,1752
2801,-651,2697,1703
2786,-684,2696,1656
2853,-726,2685,1606
2965,-781,2696,1559
3083,-841,2712,1504
3179,-879,2754,1447
3190,-882,2799,1386
3143,-879,2868,1334
3150,-913,2952,1285
3286,-977,3098,1238
3405,-1011,3311,1187
3322,-977,3614,1141
3105,-912,3965,1100
3036,-879,4360,1061
3128,-862,4771,1014
3072,-781,5220,965
2704,-628,5681,914
2322,-488,6138,868
2193,-414,6526,821
2179,-342,6827,772
2026,-220,7013,716
1822,-98,7113,659
1752,-26,7135,601
1750,49,7113,547
1628,185,7041,491
1429,342,6941,434
1278,452,6818,375
1143,537,6712,322
931,642,6618,268
750,732,6540,209
738,754,6447,145
857,732,6368,96
961,724,6314,68
1036,732,6310,48
1106,744,6300,22
1107,781,6253,0
931,858,6157,-6
643,928,6081,0
429,945,6024,3
429,928,5966,0
594,908,5854,-2
786,879,5737,0
868,837,5635,1
821,830,5565,0
720,878,5461,-1
679,928,5335,0
738,920,5199,0
857,879,5106,0
955,862,5020,0
1000,879,4934,0
1005,888,4816,0
1000,879,4704,0
981,870,4586,0
929,879,4475,0
837,902,4349,0
750,928,4245,0
730,928,4151,0
821,879,4073,0
1009,793,3977,0
1214,732,3901,0
1318,734,3850,0
1250,781,3844,0
1067,820,3839,0
929,830,3844,0
933,813,3838,0
1036,781,3844,0
1116,745,3838,0
1107,732,3844,0
995,764,3856,0
821,830,3901,0
700,866,3938,0
750,830,3958,0
908,757,3947,0
964,732,3958,0
837,775,3985,0
679,830,4016,0
602,854,4014,0
536,879,4016,0
430,918,4019,0
429,928,4016,0
615,878,3980,0
821,830,3958,0
852,827,3956,0
786,830,3958,0
809,784,3925,0
929,732,3901,0
997,734,3897,0
964,781,3901,0
904,797,3869,0
857,781,3844,0
815,778,3838,0
786,830,3844,0
811,878,3815,0
893,879,3786,0
1004,823,3776,0
1107,781,3786,0
1173,798,3763,0
1179,879,3729,0
1137,968,3708,0
1107,1025,3729,0
1130,1060,3741,0
1179,1123,3729,0
1169,1238,3689,0
1072,1416,3671,0
913,1699,3669,0
679,2148,3671,0
220,2755,3643,0
-571,3467,3614,0
-1546,4300,3599,0
-2286,5273,3614,0
-2488,6161,3621,0
-2286,6543,3614,0
-2145,6208,3582,0
-2286,5371,3557,0
-2359,4352,3542,0
-1822,3271,3557,0
-689,2177,3565,0
429,1269,3557,0
1031,732,3519,0
1250,488,3499,0
1437,330,3496,0
1643,195,3499,0
1707,126,3471,0
1679,98,3442,0
1736,33,3428,0
1893,-49,3442,0
1982,-80,3445,0
1929,-49,3442,0
1773,-3,3433,0
1572,49,3442,0
1399,92,3446,0
1393,98,3442,0
1625,31,3412,0
1964,-49,3385,0
2195,-94,3367,0
2250,-98,3385,0
2252,-113,3413,0
2322,-146,3442,0
2409,-166,3444,0
2393,-146,3442,0
2273,-110,3435,0
2214,-98,3442,0
2271,-119,3441,0
2322,-146,3442,0
2257,-152,3436,0
2179,-146,3442,0
2186,-157,3441,0
2250,-195,3442,0
2303,-245,3434,0
2393,-293,3442,0
2489,-326,3446,0
2464,-342,3442,0
2321,-354,3409,0
2322,-391,3385,0
2586,-459,3372,0
2893,-537,3385,0
2981,-596,3384,0
2929,-635,3385,0
2926,-662,3376,0
2965,-684,3385,0
2911,-702,3383,0
2822,-732,3385,0
2837,-780,3374,0
2965,-830,3385,0
3051,-863,3400,0
3036,-879,3442,0
2981,-884,3500,0
2965,-879,3614,0
2970,-873,3764,0
2965,-879,3958,0
2933,-890,4180,0
2893,-879,4475,0
2826,-836,4825,0
2714,-781,5220,0
2554,-722,5612,0
2393,-635,6023,0
2257,-511,6420,0
2143,-391,6769,0
2038,-309,7007,0
1964,-244,7171,0
1887,-144,7276,0
1750,0,7343,0
1558,142,7336,0
1429,244,7286,0
1394,315,7200,0
1357,391,7113,0
1235,487,7016,0
1107,586,6941,0
1059,656,6878,0
1072,684,6827,0
1088,684,6759,0
1143,684,6712,0
1214,698,6678,0
1179,732,6655,0
962,781,6599,0
714,830,6540,0
614,866,6476,0
679,879,6425,0
800,864,6345,0
929,830,6253,0
1030,794,6136,0
1036,781,6023,0
918,797,5898,0
786,830,5794,0
738,860,5698,0
750,879,5622,0
732,882,5517,0
679,879,5392,0
613,888,5239,0
536,928,5106,0
468,973,4981,0
500,977,4876,0
654,914,4756,0
821,830,4647,0
882,794,4529,0
857,830,4417,0
828,879,4289,0
821,879,4188,0
806,838,4112,0
786,830,4073,0
770,878,4020,0
750,928,3958,0
725,922,3884,0
750,879,3844,0
849,844,3828,0
964,830,3844,0
1013,823,3846,0
1000,830,3844,0
993,841,3830,0
1036,830,3844,0
1092,793,3868,0
1107,781,3901,0
1062,811,3905,0
1000,830,3901,0
972,790,3891,0
1000,732,3901,0
1051,714,3904,0
1072,732,3901,0
1012,740,3872,0
893,732,3844,0
811,728,3809,0
857,732,3786,0
971,729,3755,0
1000,732,3729,0
904,753,3696,0
821,781,3671,0
843,790,3640,0
893,781,3614,0
880,758,3581,0
857,732,3557,0
859,730,3525,-1
821,781,3499,0
736,839,3466,0
750,830,3442,0
899,757,3411,-1
1000,732,3385,0
926,785,3350,1
821,830,3327,0
841,786,3299,-3
893,732,3270,0
865,739,3230,4
857,781,3213,0
988,767,3210,-10
1143,732,3213,0
1184,749,3186,40
1179,830,3155,96
1244,898,3138,146
1322,928,3155,193
1302,959,3166,250
1250,1025,3155,322
1261,1099,3118,390
1286,1172,3098,450
1196,1311,3093,503
964,1611,3098,563
567,2066,3091,627
-71,2588,3098,691
-936,3140,3104,747
-1750,3808,3098,804
-2211,4649,3061,863
-2286,5517,3040,932
-2236,6113,3039,1003
-2286,6201,3040,1077
-2398,5749,3008,1148
-2286,4883,2983,1222
-1697,3769,2978,1296
-643,2588,2983,1382
525,1548,2955,1471
1393,830,2926,1559
1780,459,2916,1633
1857,293,2926,1704
1900,170,2906,1778
2036,49,2868,1865
2166,-30,2828,1948
2179,-49,2811,2026
2101,-47,2803,2093
2072,-49,2811,2170
2114,-52,2816,2254
2143,-49,2811,2347
2125,-64,2779,2433
2143,-98,2754,2524
2211,-123,2743,2615
2214,-98,2754,2717
2129,-57,2755,2812
2107,-49,2754,2910
2222,-86,2748,3006
2322,-98,2754,3119
2288,-67,2753,3227
2250,-49,2754,3328
2328,-90,2748,3415
2429,-146,2754,3521
2416,-159,2754,3630
2393,-146,2754,3730
2478,-159,2746,3803
2607,-195,2754,3890
2642,-220,2760,3986
2643,-244,2754,4067
2701,-290,2720,4088
2786,-342,2696,4083
2796,-357,2688,4081
2786,-342,2696,4099
2834,-342,2693,4102
2929,-391,2696,4099
2988,-468,2698,4092
3036,-537,2696,4099
3099,-574,2666,4098
3143,-586,2639,4099
3098,-597,2626,4094
3036,-635,2639,4099
3088,-703,2640,4096
3286,-781,2639,4099
3462,-829,2631,4095
3465,-830,2639,4099
3333,-813,2636,4095
3286,-830,2639,4099
3416,-898,2633,4095
3607,-977,2639,4099
3683,-1019,2634,4095
3643,-1025,2639,4099
3581,-1024,2648,4095
3536,-1025,2696,4099
3452,-1015,2767,4095
3322,-977,2868,4099
3173,-913,2984,4095
3036,-830,3155,4099
2892,-735,3397,4095
2750,-635,3729,4099
2598,-537,4097,4095
2429,-439,4475,4099
2237,-327,4839,4095
2072,-195,5220,4099
1948,-61,5588,4095
1857,49,5909,4099
1782,128,6138,4095
1750,195,6310,4099
1734,269,6427,4095
1679,342,6482,4099
1569,398,6445,4095
1500,439,6368,4099
1512,483,6279,4095
1536,537,6196,4099
1460,592,6083,4095
1322,635,5966,4099
1228,664,5863,4095
1250,684,5794,4099
1333,690,5731,4095
1393,684,5679,4099
1341,688,5623,4095
1179,732,5565,4099
1012,799,5479,4095
1000,830,5392,4099
1161,795,5301,4095
1357,732,5220,4099
1444,693,5128,4095
1429,684,5048,4099
1378,680,4962,4095
1322,684,4876,4099
1243,704,4761,4095
1179,732,4647,4099
1165,740,4526,4095
1179,732,4417,4099
1146,740,4296,4095
1072,781,4188,4099
1029,823,4072,4095
1072,830,3958,4099
1131,801,3831,4095
1107,781,3729,4099
987,797,3638,4095
893,830,3557,4099
930,829,3457,4095
1072,781,3385,4099
1176,732,3341,4095
1179,732,3327,4099
1134,767,3296,4095
1143,781,3270,4099
1206,755,3254,4095
1250,732,3270,4099
1209,734,3291,4095
1143,732,3327,4099
1180,703,3358,4095
1357,684,3385,4099
1489,704,3383,4095
1393,732,3385,4099
1179,706,3398,4095
1179,635,3442,4099
1470,580,3478,4095
1750,586,3499,4099
1743,620,3496,4095
1572,635,3499,4099
1503,614,3498,4095
1572,586,3499,4099
1621,576,3491,4095
1607,586,3499,4099
1589,592,3506,4095
1572,586,3499,4099
1503,578,3464,4095
1429,586,3442,4099
1416,608,3439,4095
1429,635,3442,4099
1353,658,3414,4095
1179,684,3385,4099
999,711,3372,4095
929,732,3385,4099
1012,724,3370,4096
1214,684,3327,4099
1393,640,3278,4095
1429,635,3270,4099
1353,662,3276,4096
1322,684,3270,4099
1354,680,3233,4093
1322,684,3213,4099
1160,710,3211,4100
1036,732,3213,4099
1108,719,3182,4071
1322,684,3155,4035
1484,653,3148,3988
1536,635,3155,3955
1537,622,3132,3919
1536,635,3098,3890
1500,681,3079,3849
1429,732,3098,3810
1366,748,3109,3763
1357,732,3098,3730
1393,707,3061,3694
1464,684,3040,3665
1585,639,3034,3624
1750,586,3040,3585
1886,541,3036,3539
1893,537,3040,3504
1775,553,3043,3468
1643,586,3040,3440
1567,608,3011,3405
1500,635,2983,3376
1409,672,2970,3340
1357,732,2983,3312
1394,792,2987,3277
1464,830,2983,3247
1499,848,2973,3210
1536,879,2983,3183
1595,947,2990,3150
1607,1074,2983,3119
1470,1297,2949,3075
1179,1660,2926,3038
719,2155,2918,3002
36,2734,2926,2974
-860,3381,2922,2934
-1714,4150,2926,2894
-2215,5064,2929,2849
-2286,5957,2926,2813
-2214,6483,2894,2772
-2286,6347,2868,2733
-2444,5554,2859,2688
-2286,4394,2868,2652
-1542,3197,2866,2612
-393,2148,2868,2572
649,1326,2870,2521
1250,781,2868,2476
1487,495,2838,2431
1679,342,2811,2395
1985,194,2799,2353
2322,49,2811,2315
2512,-33,2813,2273
2536,-49,2811,2234
2497,-61,2805,2186
2500,-98,2811,2138
2521,-136,2810,2087
2500,-146,2811,2042
2436,-147,2807,1992
2393,-146,2811,1945
2391,-153,2808,1894
2393,-146,2811,1849
2391,-145,2808,1804
2429,-146,2811,1768
2489,-157,2808,1730
2464,-146,2811,1688
2309,-119,2809,1636
2143,-98,2811,1591
2113,-110,2807,1550
2250,-146,2811,1511
2454,-192,2810,1461
2643,-244,2811,1415
2738,-287,2805,1372
2714,-293,2811,1334
2612,-263,2815,1287
2572,-244,2811,1238
2635,-263,2780,1192
2714,-293,2754,1157
2677,-297,2741,1119
2572,-293,2754,1077
2548,-309,2757,1027
2679,-342,2754,981
2808,-366,2742,937
2786,-391,2754,900
2678,-434,2759,866
2714,-488,2754,836
2906,-522,2717,804
3036,-537,2696,772
2978,-566,2687,737
2929,-635,2696,707
3066,-720,2689,681
3286,-781,2696,659
3355,-810,2713,634
3286,-830,2754,611
3251,-858,2777,586
3322,-879,2811,563
3382,-880,2880,537
3357,-879,3040,514
3278,-899,3268,491
3215,-928,3557,466
3178,-939,3886,439
3179,-928,4302,418
3213,-908,4793,402
3250,-879,5335,386
3189,-825,5846,362
2965,-732,6310,338
2620,-613,6709,319
2322,-488,7056,305
2173,-380,7308,290
2143,-293,7458,273
2104,-208,7493,256
2000,-98,7458,241
1843,31,7358,225
1679,146,7228,209
1520,242,7072,192
1393,342,6941,177
1314,451,6837,161
1286,537,6769,145
1242,586,6703,128
1143,635,6655,113
1016,708,6614,96
929,781,6597,80
837,831,6570,64
679,879,6540,48
533,927,6485,31
607,928,6425,16
881,871,6338,5
1072,830,6253,0
