II,aVL,PLETH,RESP
2759,1378,5402,2446
2744,1393,5293,2481
2721,1435,5196,2527
2688,1452,5089,2567
2683,1435,4989,2607
2681,1427,4877,2637
2683,1435,4783,2672
2661,1441,4690,2706
2645,1435,4611,2752
2636,1431,4518,2793
2645,1435,4439,2833
2637,1435,4362,2860
2608,1435,4301,2897
2569,1433,4227,2934
2570,1435,4164,2977
2594,1433,4101,3008
2608,1435,4060,3042
2574,1434,4018,3071
2532,1435,3992,3106
2513,1431,3955,3133
2532,1435,3923,3171
2551,1437,3878,3208
2570,1435,3854,3251
2584,1425,3833,3281
2608,1435,3819,3315
2613,1477,3793,3349
2608,1550,3785,3396
2595,1615,3783,3434
2608,1665,3785,3476
2630,1708,3762,3507
2645,1779,3751,3541
2618,1868,3747,3566
2570,1952,3751,3605
2526,2011,3730,3644
2532,2066,3716,3686
2577,2126,3710,3713
2645,2181,3716,3750
2692,2197,3700,3787
2721,2181,3682,3830
2743,2165,3661,3858
2797,2181,3647,3895
2869,2198,3622,3931
2948,2181,3613,3975
3013,2123,3612,4004
3099,2066,3613,4040
3206,2017,3581,4072
3326,1952,3544,4104
3424,1854,3515,4107
3515,1779,3510,4104
3587,1762,3496,4097
3628,1779,3475,4104
3615,1766,3438,4102
3590,1722,3407,4104
3579,1678,3369,4099
3590,1665,3338,4104
3582,1662,3299,4101
3552,1665,3269,4104
3497,1662,3232,4099
3439,1665,3200,4104
3385,1662,3161,4100
3363,1665,3131,4104
3352,1664,3096,4100
3326,1665,3062,4104
3264,1659,3020,4100
3212,1665,2994,4104
3175,1684,2974,4100
3137,1722,2959,4104
3070,1756,2925,4100
3023,1779,2890,4104
3012,1781,2862,4100
3023,1779,2856,4104
3006,1776,2843,4100
2986,1779,2822,4104
2977,1778,2782,4100
2986,1779,2753,4104
2971,1777,2729,4100
2948,1779,2718,4104
2922,1778,2700,4100
2910,1779,2684,4104
2887,1778,2663,4100
2872,1779,2650,4104
2864,1778,2630,4100
2872,1779,2615,4104
2871,1778,2594,4100
2872,1779,2581,4104
2870,1777,2562,4100
2872,1779,2546,4104
2856,1778,2525,4100
2834,1779,2512,4104
2818,1776,2494,4100
2834,1779,2477,4104
2859,1778,2453,4100
2872,1779,2443,4104
2851,1773,2439,4100
2834,1779,2443,4104
2827,1799,2428,4100
2834,1837,2409,4104
2814,1859,2382,4100
2797,1837,2374,4104
2774,1797,2368,4100
2759,1779,2374,4104
2735,1789,2379,4100
2759,1779,2409,4104
2807,1727,2448,4100
2834,1665,2512,4104
2831,1635,2582,4100
2872,1665,2684,4104
2896,1748,2807,4100
2797,1894,2959,4104
2654,2118,3108,4100
2721,2411,3269,4104
2955,2678,3438,4100
3137,2870,3647,4104
3440,3027,3869,4100
4422,3042,4095,4104
6003,2392,4289,4100
7256,631,4473,4104
7515,-1789,4641,4100
7256,-3616,4817,4104
7200,-4086,4985,4100
7256,-3616,5161,4104
6842,-3011,5332,4100
5933,-2411,5506,4104
5007,-1549,5652,4100
4346,-517,5781,4104
3849,255,5885,4100
3477,631,5987,4104
3280,833,6066,4100
3212,1033,6125,4104
3117,1184,6146,4100
2986,1263,6159,4104
2883,1316,6160,4100
2834,1378,6159,4104
2788,1411,6130,4100
2759,1435,6091,4104
2753,1479,6035,4100
2759,1550,5987,4104
2733,1582,5922,4100
2721,1550,5850,4104
2728,1495,5757,4100
2759,1492,5678,4104
2761,1557,5592,4100
2759,1607,5506,4104
2752,1592,5396,4100
2759,1550,5299,4104
2754,1538,5206,4100
2759,1550,5127,4104
2762,1548,5025,4099
2759,1550,4921,4104
2722,1575,4809,4101
2683,1607,4714,4104
2665,1591,4609,4099
2645,1607,4508,4104
2600,1674,4396,4102
2608,1665,4301,4104
2638,1582,4206,4097
2570,1665,4129,4104
2462,1821,4051,4107
2570,1665,3992,4104
2758,1382,3931,4067
2645,1607,3888,4024
2422,1980,3836,3976
2683,1550,3785,3943
3068,935,3723,3896
2683,1665,3682,3847
2059,2749,3653,3789
2683,1665,3647,3750
3790,-256,3630,3709
2645,1779,3613,3669
-755,7836,3588,3616
-2381,11021,3579,3573
127,7043,3562,3530
3704,918,3544,3492
4334,-500,3516,3439
2645,2066,3510,3396
1856,3355,3510,3358
2645,2181,3510,3332
3184,1442,3487,3290
2834,2181,3475,3251
2626,2645,3472,3211
2986,2124,3475,3187
3226,1725,3456,3154
3099,1952,3441,3122
3034,2126,3434,3079
3212,1952,3441,3042
3341,1803,3428,3002
3326,1837,3407,2977
3309,1841,3381,2952
3363,1779,3372,2929
3401,1757,3356,2893
3401,1779,3338,2865
3382,1777,3312,2837
3363,1779,3303,2816
3356,1779,3290,2783
3363,1779,3269,2752
3340,1777,3228,2721
3288,1779,3200,2704
3231,1775,3180,2680
3212,1779,3166,2656
3202,1782,3130,2621
3174,1779,3097,2591
3119,1753,3072,2557
3099,1722,3062,2527
3100,1710,3044,2491
3099,1722,3028,2462
3054,1750,3009,2430
3023,1779,2994,2398
3015,1794,2959,2355
3023,1779,2925,2318
3003,1762,2897,2282
2986,1779,2890,2253
2983,1796,2878,2214
2986,1779,2856,2173
2908,1805,2817,2127
2759,2009,2787,2092
2652,2319,2763,2059
2721,2526,2753,2028
2906,2592,2735,1987
3174,2698,2718,1947
3751,2760,2696,1905
4913,2296,2684,1867
6334,956,2666,1825
7256,-918,2650,1786
7381,-2604,2627,1745
7256,-3616,2615,1706
7323,-3917,2599,1663
7256,-3616,2581,1626
6533,-2854,2543,1585
5366,-1837,2512,1545
4389,-847,2486,1500
3855,-57,2477,1465
3515,496,2460,1433
3212,861,2443,1400
3000,1078,2418,1357
2910,1205,2409,1320
2827,1291,2400,1292
2721,1378,2409,1271
2636,1449,2425,1241
2608,1492,2477,1207
2589,1509,2550,1172
2570,1550,2650,1143
2544,1614,2736,1109
2532,1665,2822,1078
2530,1667,2903,1051
2570,1665,3028,1030
2614,1695,3184,1005
2645,1722,3372,982
2638,1706,3554,956
2645,1665,3751,933
2674,1650,3958,907
2721,1665,4198,885
2735,1672,4438,867
2721,1665,4680,853
2682,1657,4901,836
2645,1665,5127,821
2614,1667,5337,804
2608,1665,5540,789
2598,1658,5714,771
2570,1665,5884,756
2518,1683,6039,741
2494,1722,6194,724
2497,1759,6320,704
2494,1779,6435,692
2451,1775,6523,685
2419,1779,6607,676
2415,1801,6664,658
2419,1837,6710,644
2381,1865,6729,635
2343,1894,6744,628
2332,1922,6743,612
2343,1952,6744,595
2327,1973,6728,585
2305,2009,6710,579
2294,2062,6673,565
2305,2124,6641,547
2315,2162,6592,534
2343,2181,6538,531
2383,2183,6453,527
2419,2181,6366,515
2427,2175,6270,497
2456,2181,6194,483
2532,2188,6108,474
2645,2181,6022,467
2745,2150,5913,453
2834,2124,5815,435
2912,2101,5710,415
2986,2066,5609,402
3029,2003,5483,394
3061,1952,5368,386
3083,1938,5254,372
3099,1952,5161,354
3086,1938,5064,335
3061,1894,4989,322
3034,1848,4916,313
3023,1837,4852,306
3006,1842,4763,298
2986,1837,4680,290
2968,1805,4598,281
2986,1779,4542,274
3013,1771,4484,265
3023,1779,4439,258
2999,1779,4384,250
2986,1779,4336,241
2996,1778,4276,232
3023,1779,4232,225
3036,1757,4191,219
3061,1722,4164,209
3086,1683,4124,198
3099,1665,4095,193
3067,1664,4067,194
3061,1665,4060,193
3083,1664,4044,184
3099,1665,4026,177
3053,1668,3988,177
3023,1665,3957,177
3029,1660,3928,169
3023,1665,3923,161
2972,1662,3919,159
2948,1665,3923,161
2899,1736,3908,156
2721,1952,3888,145
2505,2258,3850,135
2532,2526,3819,129
2752,2697,3792,122
2910,2870,3785,113
3198,3051,3771,104
4233,2927,3751,97
5928,1988,3710,89
7256,115,3682,80
7514,-2078,3660,72
7256,-3616,3647,64
7236,-4032,3614,57
7256,-3616,3579,48
6653,-2899,3538,40
5518,-2066,3510,32
4507,-1109,3472,25
3930,-172,3441,16
3558,475,3403,7
3250,804,3372,0
3061,1000,3331,-2
2986,1205,3303,0
2885,1368,3278,1
2759,1435,3269,0
2676,1446,3250,0
2645,1492,3235,0
2594,1580,3210,0
2532,1665,3200,0
2494,1687,3190,0
2494,1665,3200,0
2480,1644,3210,0
2456,1665,3235,0
2423,1705,3257,0
2419,1722,3303,0
2417,1704,3360,0
2419,1665,3441,0
2405,1644,3519,0
2419,1665,3613,0
2452,1705,3707,0
2494,1722,3819,0
2512,1695,3931,0
2532,1665,4060,0
2563,1658,4190,0
2608,1665,4336,0
2633,1645,4473,0
2645,1607,4611,0
2644,1570,4721,0
2645,1550,4817,0
2641,1523,4894,0
2645,1492,4989,0
2649,1471,5091,0
2645,1492,5196,0
2611,1546,5270,0
2570,1607,5334,0
2537,1642,5384,0
2532,1665,5437,0
2522,1701,5471,0
2494,1779,5506,0
2446,1872,5526,0
2419,1952,5540,0
2412,2004,5526,-1
2419,2066,5506,0
2412,2150,5471,1
2419,2239,5437,0
2445,2287,5384,-3
2494,2296,5334,0
2531,2287,5268,8
2570,2296,5196,16
2626,2306,5103,17
2721,2296,5024,16
2821,2246,4951,21
2910,2181,4886,32
2979,2116,4799,42
3061,2066,4714,48
3145,2029,4625,54
3212,2009,4542,64
3235,1988,4436,75
3250,1952,4336,80
3279,1889,4239,80
3326,1837,4164,80
3344,1818,4077,86
3326,1837,3992,97
3292,1831,3897,106
3250,1837,3819,113
3201,1846,3741,119
3212,1779,3682,129
3218,1684,3623,140
3099,1779,3579,145
2926,1953,3524,144
2986,1837,3475,145
3133,1643,3418,152
2986,1952,3372,161
2729,2371,3328,168
2986,1952,3303,177
3380,1309,3280,187
2986,1952,3269,193
2343,2986,3248,192
2986,2009,3235,193
4119,237,3213,201
2910,2181,3200,209
-652,7934,3179,210
-2381,11021,3166,209
241,7360,3155,215
4233,1607,3166,225
5690,141,3170,229
5253,2124,3166,225
5751,2344,3141,222
7256,-402,3131,225
7803,-2967,3130,233
7256,-3616,3131,241
7031,-3550,3111,244
7256,-3616,3097,241
6786,-3192,3092,238
5480,-2009,3097,241
4296,-785,3081,250
3704,0,3062,258
3335,502,3041,258
2986,918,3028,258
2789,1215,3005,257
2759,1378,2994,258
2708,1432,2989,256
2608,1435,2994,258
2531,1454,2978,265
2494,1550,2959,274
2457,1633,2936,276
2419,1665,2925,274
2383,1665,2903,272
2381,1665,2890,274
2393,1658,2880,274
2419,1665,2890,274
2420,1695,2900,273
2419,1722,2925,274
2409,1711,2949,274
2419,1665,2994,274
2419,1635,3047,273
2419,1665,3131,274
2411,1732,3224,273
2419,1779,3338,274
2423,1763,3457,273
2419,1722,3613,274
2395,1701,3780,273
2381,1722,3957,274
2365,1753,4118,273
2343,1779,4301,274
2310,1785,4501,274
2305,1779,4714,274
2315,1784,4884,273
2305,1837,5024,274
2255,1909,5147,274
2230,1952,5299,274
2245,1960,5456,271
2267,2009,5609,274
2256,2105,5730,281
2267,2181,5850,290
2323,2183,5956,292
2381,2181,6056,290
2373,2232,6127,287
2343,2296,6194,290
2344,2288,6248,297
2381,2239,6297,306
2402,2232,6316,309
2419,2296,6331,306
2448,2353,6334,302
2494,2353,6331,306
2527,2314,6299,315
2570,2296,6263,322
2635,2300,6214,321
2721,2296,6159,322
2786,2247,6072,329
2834,2181,5987,338
2869,2133,5908,339
2910,2124,5850,338
2945,2110,5770,343
2986,2066,5678,354
3014,1997,5566,363
3023,1952,5471,370
2993,1942,5369,377
2948,1952,5265,386
2910,1935,5138,393
2910,1894,5024,402
2927,1849,4905,411
2948,1837,4783,418
2949,1840,4626,423
2948,1837,4473,435
2933,1807,4333,452
2910,1779,4232,467
2877,1768,4138,473
2872,1779,4060,483
2890,1784,3973,499
2910,1779,3888,515
2895,1770,3790,522
2872,1779,3716,531
2861,1787,3656,547
2872,1779,3613,563
2865,1762,3556,571
2834,1779,3510,579
2786,1818,3468,595
2759,1837,3441,612
2750,1806,3402,620
2759,1779,3372,628
2759,1794,3346,642
2759,1837,3338,660
2762,1849,3319,669
2797,1837,3303,676
2827,1826,3280,689
2834,1837,3269,708
2782,1863,3250,720
2721,1894,3235,724
2686,1929,3212,728
2721,1952,3200,740
2780,1956,3181,756
2834,1952,3166,773
2846,1950,3143,782
2834,1952,3131,789
2789,1956,3115,793
2721,2009,3097,805
2624,2147,3060,821
2532,2353,3028,837
2468,2545,3002,846
2494,2698,2994,853
2681,2875,2977,860
3174,3100,2959,869
4082,3126,2936,876
5329,2526,2925,885
6526,1047,2908,893
7256,-976,2890,901
7410,-2757,2864,906
7256,-3616,2856,917
6991,-3521,2854,933
6538,-2927,2856,950
5752,-2240,2839,958
4800,-1492,2822,966
4009,-654,2800,972
3552,115,2787,982
3310,591,2765,988
3137,804,2753,998
2989,937,2745,1011
2910,1091,2753,1030
2875,1205,2751,1046
2834,1263,2753,1062
2755,1307,2758,1076
2683,1378,2787,1094
2647,1427,2819,1110
2645,1435,2856,1127
2628,1421,2883,1140
2608,1435,2925,1159
2592,1470,2971,1180
2608,1492,3028,1207
2610,1475,3075,1231
2608,1435,3131,1255
2585,1418,3193,1277
2570,1435,3269,1304
2555,1467,3336,1327
2570,1492,3407,1352
2593,1498,3472,1373
2608,1492,3544,1400
2589,1500,3599,1425
2570,1550,3647,1448
2561,1604,3690,1468
2570,1607,3751,1497
2580,1559,3809,1529
2608,1550,3854,1561
2634,1605,3860,1582
2645,1665,3854,1609
2632,1667,3846,1646
2645,1665,3854,1690
2697,1695,3847,1723
2759,1722,3819,1754
2774,1693,3764,1783
2759,1665,3716,1819
2734,1697,3676,1848
2721,1779,3647,1883
2698,1844,3601,1920
2683,1894,3544,1963
2666,1950,3473,1997
2645,2009,3407,2028
2601,2039,3334,2055
2570,2066,3269,2092
2559,2116,3198,2130
2570,2181,3131,2173
2578,2219,3058,2211
2608,2239,2994,2253
2657,2260,2924,2291
2721,2296,2856,2334
2761,2329,2780,2371
2797,2353,2718,2414
2850,2345,2663,2453
2948,2296,2615,2495
3050,2224,2558,2531
3137,2181,2512,2575
3193,2163,2472,2615
3250,2124,2443,2656
3297,2033,2405,2684
3326,1952,2374,2720
3322,1929,2350,2757
3326,1952,2340,2800
3332,1942,2321,2831
3326,1894,2305,2865
3282,1845,2295,2895
3250,1837,2305,2929
3240,1844,2311,2951
3250,1837,2305,2977
3229,1809,2282,3005
3212,1779,2271,3042
3206,1770,2268,3071
3212,1779,2271,3106
3179,1789,2255,3136
3137,1779,2237,3171
3104,1766,2226,3193
3099,1779,2237,3219
3094,1789,2242,3240
3099,1779,2237,3267
3072,1832,2215,3282
2986,2066,2202,3299
2879,2389,2197,3311
2910,2583,2202,3332
3151,2615,2201,3344
3628,2640,2202,3364
4404,2515,2199,3377
5518,1779,2202,3396
6634,267,2200,3403
7256,-1492,2202,3412
7304,-2850,2200,3415
7256,-3616,2202,3428
7365,-3893,2199,3434
7256,-3616,2202,3444
6493,-2735,2203,3447
5329,-1550,2202,3460
4368,-543,2185,3467
3855,115,2168,3476
3547,560,2157,3473
3250,918,2168,3476
2989,1155,2174,3479
2834,1263,2168,3492
2722,1312,2143,3493
2608,1378,2133,3492
2493,1446,2133,3485
2419,1492,2133,3492
2371,1512,2112,3499
2343,1550,2099,3509
2315,1610,2096,3504
2305,1665,2099,3509
2299,1677,2079,3513
2305,1665,2065,3525
2296,1662,2067,3522
2305,1665,2099,3525
2322,1663,2128,3526
2343,1665,2168,3541
2328,1674,2219,3546
2305,1665,2305,3557
2293,1627,2400,3561
2305,1607,2512,3573
2309,1628,2632,3577
2305,1665,2787,3589
2297,1670,2963,3594
2305,1665,3166,3605
2311,1663,3366,3607
2305,1665,3579,3621
2271,1652,3792,3634
2230,1665,4026,3653
2196,1716,4252,3659
2192,1779,4473,3669
2195,1795,4676,3678
2192,1779,4886,3702
2169,1781,5083,3721
2154,1837,5265,3750
2148,1906,5407,3771
2154,1952,5540,3798
2150,1970,5662,3817
2154,2009,5781,3847
2165,2069,5862,3869
2192,2124,5918,3895
2220,2149,5951,3906
2267,2181,5987,3927
2333,2238,6008,3946
2419,2296,6022,3975
2494,2310,6008,3995
2570,2296,5987,4024
2651,2286,5951,4046
2759,2296,5918,4072
2873,2301,5871,4079
2986,2296,5815,4088
3080,2258,5731,4092
3174,2181,5643,4104
3259,2078,5548,4102
3326,2009,5471,4104
3343,1980,5386,4099
3326,1952,5299,4104
3285,1889,5192,4101
3250,1837,5093,4104
3211,1826,4986,4099
3174,1837,4886,4104
3132,1815,4774,4100
3099,1779,4680,4104
3072,1763,4587,4100
3061,1779,4508,4104
3044,1786,4415,4100
3023,1779,4336,4104
2995,1770,4259,4100
2986,1779,4198,4104
2974,1785,4124,4100
2948,1779,4060,4104
2899,1766,3999,4100
2872,1779,3957,4104
2859,1811,3904,4100
2834,1837,3854,4104
2781,1819,3794,4100
2759,1779,3751,4104
2766,1755,3708,4100
2759,1779,3682,4104
2695,1817,3656,4100
2645,1837,3647,4104
2639,1828,3630,4100
2645,1837,3613,4104
2599,1884,3585,4100
2570,1952,3579,4104
2592,1986,3578,4100
2645,1952,3579,4104
2649,1881,3556,4100
2645,1837,3544,4104
2656,1837,3540,4100
2683,1837,3544,4104
2694,1821,3526,4100
2721,1837,3510,4104
2723,1888,3501,4100
2645,1952,3510,4104
2517,2076,3498,4100
2494,2353,3475,4104
2594,2681,3446,4100
2721,2870,3441,4104
2921,2952,3440,4100
3515,3100,3441,4104
4644,3042,3424,4100
5971,2124,3407,4104
6911,183,3384,4100
7256,-1952,3372,4104
7263,-3286,3353,4100
7256,-3616,3338,4104
7189,-3397,3316,4100
6802,-2927,3303,4104
5993,-2198,3284,4100
5026,-1263,3269,4104
4242,-392,3247,4100
3779,230,3235,4104
3526,613,3216,4100
3363,861,3200,4104
3224,1026,3177,4100
3099,1148,3166,4104
2971,1226,3150,4100
2872,1263,3131,4104
2807,1274,3093,4100
2759,1320,3062,4104
2693,1389,3039,4100
2645,1435,3028,4104
2631,1429,3007,4100
2645,1435,2994,4104
2641,1487,2985,4100
2645,1550,2994,4104
2648,1571,2993,4100
2645,1550,2994,4104
2603,1536,2987,4100
2570,1550,2994,4104
2558,1577,3003,4101
2570,1607,3028,4104
2557,1637,3056,4099
2532,1665,3097,4104
2504,1671,3130,4099
2494,1665,3166,4088
2486,1656,3194,4050
2494,1665,3235,4007
2500,1686,3271,3959
2494,1722,3303,3927
2455,1755,3317,3892
2419,1779,3338,3863
2405,1782,3366,3820
2419,1779,3407,3782
2412,1775,3429,3738
2381,1779,3441,3702
2342,1778,3438,3658
2343,1779,3441,3621
2365,1791,3439,3577
2381,1837,3441,3541
2361,1897,3428,3498
2343,1952,3407,3460
2348,1997,3369,3416
2381,2066,3338,3380
2403,2141,3303,3337
2419,2181,3269,3299
2429,2173,3218,3253
2456,2181,3166,3219
2487,2235,3110,3184
2532,2296,3062,3154
2580,2307,3008,3112
2645,2296,2959,3074
2723,2296,2905,3035
2834,2296,2856,3010
2964,2252,2799,2977
3099,2181,2753,2945
3204,2117,2712,2907
3288,2066,2684,2881
3349,1989,2649,2854
3401,1894,2615,2833
3428,1811,2576,2800
3439,1779,2546,2768
3434,1777,2510,2731
3439,1779,2477,2704
3439,1757,2438,2676
3439,1722,2409,2656
3405,1689,2384,2629
3363,1665,2374,2607
3324,1657,2359,2581
3326,1665,2340,2559
3330,1673,2314,2532
3326,1665,2305,2511
3287,1654,2305,2485
3250,1665,2305,2462
3225,1675,2287,2434
3212,1665,2271,2414
3155,1680,2263,2395
3061,1837,2271,2382
3024,2145,2272,2358
3174,2468,2271,2334
3482,2610,2267,2306
3893,2526,2271,2285
4493,2263,2270,2260
5442,1779,2271,2237
6529,829,2267,2210
7256,-689,2271,2189
7381,-2404,2270,2163
7256,-3616,2271,2141
7254,-3952,2267,2114
7256,-3616,2271,2092
6858,-3008,2272,2066
6009,-2239,2271,2044
5028,-1283,2253,2018
4233,-287,2237,1996
3677,470,2226,1970
3326,918,2237,1947
3105,1182,2242,1921
2948,1378,2237,1899
2786,1496,2213,1873
2645,1550,2202,1851
2540,1592,2200,1825
2456,1665,2202,1803
2365,1735,2184,1777
2305,1779,2168,1754
2279,1785,2158,1728
2267,1779,2168,1706
2235,1775,2168,1680
2230,1779,2168,1658
2248,1783,2160,1631
2267,1779,2168,1609
2242,1779,2176,1584
2230,1779,2202,1561
2255,1780,2237,1534
2305,1779,2305,1513
2317,1778,2392,1489
2305,1779,2512,1465
2286,1776,2640,1436
2267,1779,2787,1416
2226,1780,2941,1400
2192,1779,3131,1384
2172,1771,3342,1358
2154,1779,3579,1336
2112,1803,3811,1318
2079,1837,4060,1304
2060,1863,4310,1280
2041,1894,4576,1255
1995,1923,4833,1234
1965,1952,5093,1223
1963,1988,5326,1209
1965,2066,5540,1191
1928,2166,5714,1170
1890,2239,5884,1159
1888,2261,6050,1151
1927,2296,6228,1143
1953,2377,6387,1125
1965,2468,6538,1111
1983,2494,6663,1099
2041,2468,6779,1094
2103,2447,6866,1086
2154,2468,6951,1078
2203,2503,7020,1069
2305,2526,7088,1062
2454,2512,7129,1052
2608,2468,7157,1046
2724,2403,7159,1038
2834,2353,7157,1030
2952,2306,7127,1018
3061,2239,7088,1014
3124,2141,7030,1014
3174,2066,6985,1014
3219,2030,6933,1004
3250,2009,6882,998
3230,1977,6799,997
3212,1952,6710,998
3211,1953,6612,990
3212,1952,6538,982
3160,1924,6454,979
3099,1894,6366,982
3053,1906,6254,976
3023,1952,6159,966
2991,1964,6057,953
2986,1952,5953,950
2943,2012,5821,949
2797,2239,5712,950
2648,2541,5617,944
2759,2755,5540,933
3167,2819,5434,921
3704,2813,5334,917
4353,2677,5236,919
5329,2124,5161,917
6484,886,5070,907
7256,-861,4989,901
7367,-2549,4910,901
7256,-3616,4852,901
7312,-3914,4778,892
7256,-3616,4714,885
6600,-2944,4650,884
5480,-2009,4611,885
4435,-966,4570,876
3741,-57,4542,869
3273,532,4504,868
2948,861,4473,869
2780,1096,4430,861
2721,1320,4404,853
2638,1458,4381,851
2494,1550,4370,853
2364,1637,4337,845
2343,1665,4301,837
2341,1649,4256,834
2230,1779,4232,837
2097,1934,4210,836
2192,1779,4198,837
2356,1547,4166,838
2230,1837,4129,837
1994,2237,4083,827
2230,1779,4060,821
2611,1116,4041,820
2305,1779,4026,821
1750,2833,3989,812
2305,1779,3957,805
3314,-114,3920,803
2305,1837,3888,805
-793,7777,3845,797
-2381,11021,3819,789
-233,7246,3800,785
3023,1148,3785,789
3765,-570,3747,784
2381,1665,3716,773
1625,2924,3693,760
2154,1952,3682,756
2474,1342,3648,757
2079,2066,3613,756
1838,2549,3583,749
2079,2181,3579,740
2206,1968,3564,736
2041,2296,3544,740
1950,2495,3514,744
2041,2353,3510,740
2063,2297,3509,729
2003,2468,3510,724
2009,2593,3497,724
2079,2583,3510,724
2099,2542,3540,715
2116,2526,3579,708
2197,2510,3591,707
2305,2526,3613,708
2380,2520,3653,701
2456,2468,3716,692
2561,2393,3757,687
2683,2353,3785,692
2768,2337,3807,695
2834,2296,3854,692
2906,2204,3904,683
2986,2124,3957,676
3033,2086,3993,673
3061,2066,4026,676
3079,2012,4043,678
3099,1952,4060,676
3100,1929,4071,667
3099,1952,4095,660
3099,1963,4113,657
3099,1952,4129,660
3069,1937,4118,661
3023,1952,4095,660
2985,1965,4057,658
2986,1952,4026,660
2993,1911,3989,661
2986,1894,3957,660
2956,1914,3909,656
2948,1952,3854,660
2954,1960,3782,668
2948,1952,3716,676
2904,1943,3646,677
2872,1952,3579,676
2867,1953,3501,675
2872,1952,3441,676
2849,1947,3387,674
2834,1952,3338,676
2838,1951,3267,683
2834,1952,3200,692
2780,1948,3140,693
2721,1952,3097,692
2698,1949,3043,691
2721,1952,2994,692
2741,1949,2949,690
2759,1952,2925,692
2762,1950,2893,698
2759,1952,2856,708
2728,1955,2810,711
2721,1952,2787,708
2734,1948,2771,705
2759,1952,2753,708
2751,1960,2714,711
2759,1952,2684,708
2784,1920,2662,698
2797,1894,2650,692
2738,1896,2625,692
2645,1952,2615,692
2535,2098,2614,684
2419,2353,2615,676
2332,2623,2594,674
2381,2813,2581,676
2579,2960,2577,670
2948,3157,2581,660
3654,3193,2561,650
4875,2583,2546,644
6298,1058,2541,636
7256,-976,2546,628
7441,-2723,2529,618
7256,-3616,2512,612
7088,-3660,2501,604
6765,-3157,2512,595
5945,-2388,2511,586
4837,-1492,2512,579
3958,-609,2515,572
3515,115,2546,563
3277,587,2589,554
3061,861,2650,547
2881,1030,2710,541
2797,1148,2787,531
2746,1212,2866,514
2683,1263,2959,499
2610,1337,3043,488
2570,1435,3131,483
2561,1489,3220,475
2570,1492,3338,467
2557,1492,3469,458
2532,1550,3613,451
2510,1630,3746,442
2532,1665,3888,435
2558,1639,4026,426
2570,1607,4164,418
2535,1625,4281,410
2494,1665,4404,402
2460,1678,4525,394
2456,1665,4645,386
2456,1656,4736,378
2456,1665,4817,370
2450,1667,4886,362
2456,1665,4955,354
2459,1661,4996,345
2456,1665,5024,338
2435,1662,5037,335
2419,1665,5058,338
2410,1666,5065,340
2419,1665,5058,338
2420,1654,5023,329
2419,1665,4989,322
2413,1692,4952,319
2419,1722,4921,322
2410,1740,4870,323
2381,1779,4817,322
2331,1840,4750,319
2305,1894,4680,322
2301,1917,4591,329
2305,1952,4508,338
2285,2026,4419,340
2267,2124,4336,338
2269,2194,4241,335
2305,2239,4164,338
2343,2270,4082,345
2381,2296,3992,354
2413,2299,3877,362
2456,2296,3785,370
2503,2295,3713,377
2570,2296,3647,386
2652,2273,3554,394
2759,2239,3475,402
2869,2205,3417,409
2986,2181,3372,418
3087,2136,3299,427
3174,2066,3235,435
3245,1990,3189,440
3326,1952,3166,451
3396,1947,3127,466
3439,1952,3097,483
3440,1945,3075,492
3439,1952,3062,499
3442,1962,3027,511
3439,1952,2994,531
3402,1909,2969,550
3363,1894,2959,563
3338,1922,2937,570
3326,1952,2925,579
3290,1930,2920,593
3250,1894,2925,612
3220,1884,2908,628
3212,1894,2890,644
3196,1873,2879,659
3174,1837,2890,676
