I,II,ABP,RESP
-413,3397,3543,1506
-364,3329,3561,1507
-400,3311,3571,1504
-455,3329,3561,1507
-421,3280,3522,1506
-364,3244,3498,1507
-362,3279,3490,1505
-364,3329,3498,1507
-307,3289,3495,1506
-273,3244,3498,1507
-324,3293,3499,1505
-364,3414,3498,1507
-316,3460,3467,1505
-273,3414,3436,1507
-317,3370,3419,1505
-364,3414,3436,1507
-349,3458,3446,1505
-364,3414,3436,1507
-473,3321,3398,1505
-546,3329,3373,1507
-473,3410,3364,1505
-364,3414,3373,1507
-377,3293,3372,1505
-455,3244,3373,1507
-429,3337,3369,1506
-273,3414,3373,1507
-108,3329,3368,1505
0,3244,3373,1507
109,3304,3373,1506
273,3414,3373,1507
442,3397,3362,1503
546,3329,3373,1507
612,3319,3398,1509
728,3329,3436,1507
894,3267,3459,1492
1001,3244,3498,1479
1010,3328,3551,1474
1001,3414,3623,1479
1023,3375,3681,1480
1001,3329,3748,1479
925,3393,3827,1477
910,3500,3936,1479
993,3488,4032,1478
1001,3414,4123,1479
833,3409,4204,1479
637,3500,4311,1479
572,3567,4411,1476
546,3585,4498,1479
425,3603,4552,1482
273,3670,4623,1479
209,3706,4710,1464
182,3670,4810,1452
97,3616,4877,1448
0,3670,4935,1452
-45,3788,4989,1451
-91,3841,5060,1452
-170,3804,5120,1452
-182,3841,5185,1452
-102,3966,5243,1439
-91,4012,5310,1425
-238,3899,5366,1417
-364,3841,5435,1425
-284,3937,5498,1429
-91,4012,5560,1425
-15,3914,5592,1408
-91,3841,5622,1397
-175,3927,5646,1393
-182,4012,5685,1397
-168,3921,5712,1396
-182,3841,5747,1397
-198,3922,5775,1396
-182,4012,5810,1397
-162,3926,5816,1394
-182,3841,5810,1397
-238,3917,5794,1399
-273,4012,5810,1397
-244,3933,5820,1382
-182,3841,5810,1370
-155,3903,5765,1365
-182,4012,5747,1370
-209,3981,5750,1370
-182,3926,5747,1370
-120,3968,5687,1367
-91,4012,5622,1370
-124,3918,5577,1369
-182,3841,5560,1370
-205,3910,5507,1368
-182,4012,5435,1370
-162,3950,5357,1369
-182,3841,5310,1370
-207,3867,5251,1368
-182,4012,5185,1370
-118,4071,5106,1368
-91,4012,5060,1370
-131,3932,5026,1369
-182,3926,4998,1370
-192,3959,4935,1368
-182,4012,4873,1370
-187,4056,4822,1369
-182,4097,4810,1370
-137,4125,4789,1367
-91,4183,4748,1370
-107,4247,4674,1370
-182,4268,4623,1370
-252,4190,4585,1365
-273,4097,4560,1370
-244,4106,4518,1382
-182,4268,4498,1397
-119,4428,4493,1400
-91,4439,4498,1397
-94,4315,4469,1393
-91,4268,4435,1397
-76,4356,4399,1398
-91,4439,4373,1397
-144,4352,4332,1392
-182,4183,4311,1397
-175,4061,4304,1409
-182,4012,4311,1425
-258,3936,4283,1428
-364,3841,4248,1425
-408,3747,4226,1419
-364,3670,4248,1425
-296,3617,4261,1437
-273,3670,4248,1452
-308,3791,4203,1456
-364,3841,4186,1452
-391,3743,4185,1445
-364,3670,4186,1452
-283,3754,4150,1466
-182,3926,4123,1479
-107,4011,4115,1480
-91,4012,4123,1479
-126,3978,4097,1478
-182,3926,4061,1479
-258,3847,4039,1475
-364,3841,4061,1479
-456,3903,4073,1491
-455,3926,4061,1507
-387,3854,4018,1510
-364,3841,3998,1507
-424,3914,3995,1502
-455,3926,3998,1507
-398,3778,3968,1509
-364,3670,3936,1507
-444,3711,3918,1501
-546,3756,3936,1507
-565,3614,3944,1520
-546,3414,3936,1534
-509,3279,3899,1536
-364,3158,3873,1534
-104,2959,3860,1531
91,2902,3873,1534
209,3172,3879,1534
455,3670,3873,1534
886,4103,3838,1532
1275,4439,3811,1534
1624,4769,3796,1534
2185,5121,3811,1534
2791,5390,3817,1532
2731,5548,3811,1534
1805,5580,3776,1534
819,5548,3748,1534
541,5652,3734,1531
637,6146,3748,1534
271,6886,3755,1536
-728,7426,3748,1534
-1872,7558,3713,1519
-2822,7597,3686,1507
-3594,7784,3672,1501
-4188,7938,3686,1507
-4528,7813,3692,1508
-4643,7597,3686,1507
-4580,7544,3652,1502
-4279,7511,3623,1507
-3768,7089,3608,1510
-3278,6231,3623,1507
-2955,5289,3632,1491
-2640,4609,3623,1479
-2143,4175,3585,1475
-1548,3841,3561,1479
-1086,3554,3552,1479
-819,3414,3561,1479
-660,3405,3558,1478
-546,3414,3561,1479
-486,3355,3562,1477
-455,3329,3561,1479
-412,3375,3530,1481
-364,3414,3498,1479
-348,3332,3481,1465
-364,3244,3498,1452
-369,3248,3509,1447
-364,3329,3498,1452
-357,3373,3459,1453
-364,3414,3436,1452
-365,3445,3428,1449
-364,3414,3436,1452
-360,3292,3432,1452
-364,3244,3436,1452
-365,3325,3438,1449
-364,3414,3436,1452
-360,3379,3403,1453
-364,3329,3373,1452
-368,3364,3359,1446
-364,3414,3373,1452
-357,3344,3377,1465
-364,3244,3373,1479
-376,3266,3363,1481
-364,3414,3373,1479
-344,3494,3380,1477
-364,3414,3373,1479
-426,3248,3337,1477
-455,3158,3311,1479
-416,3171,3300,1481
-364,3244,3311,1479
-356,3320,3310,1465
-364,3414,3311,1452
-359,3466,3306,1447
-364,3414,3311,1452
-389,3285,3306,1453
-364,3244,3311,1452
-246,3329,3310,1449
-91,3414,3311,1452
41,3379,3299,1451
182,3329,3311,1452
368,3359,3337,1450
546,3414,3373,1452
656,3380,3394,1451
728,3329,3436,1452
819,3349,3492,1450
910,3414,3561,1452
965,3424,3613,1451
1001,3414,3686,1452
1056,3418,3775,1451
1093,3414,3873,1452
1043,3380,3936,1451
910,3414,3998,1452
785,3521,4076,1451
728,3585,4186,1452
707,3529,4281,1451
637,3500,4373,1452
504,3578,4458,1451
364,3670,4560,1452
262,3665,4654,1451
182,3670,4748,1452
116,3758,4815,1451
91,3841,4873,1452
106,3805,4918,1451
91,3756,4998,1452
4,3787,5091,1451
-91,3841,5185,1452
-117,3801,5245,1451
-91,3756,5310,1452
-80,3811,5373,1450
-91,3926,5435,1452
-93,3933,5462,1451
-91,3841,5497,1452
-121,3804,5549,1450
-182,3926,5622,1452
-243,4050,5662,1451
-273,4012,5685,1452
-252,3861,5701,1450
-182,3841,5747,1452
-131,3964,5785,1452
-182,4012,5810,1452
-306,3867,5803,1449
-364,3756,5810,1452
-290,3822,5829,1454
-182,3926,5872,1452
-153,3886,5887,1437
-182,3841,5872,1425
-192,3921,5826,1420
-182,4012,5810,1425
-183,3940,5808,1424
-182,3841,5810,1425
-167,3861,5776,1423
-182,3926,5747,1425
-243,3886,5717,1422
-273,3841,5685,1425
-203,3883,5617,1427
-91,3926,5560,1425
-46,3865,5519,1409
-91,3841,5497,1397
-155,3935,5440,1394
-182,4012,5373,1397
-182,3927,5299,1394
-182,3841,5248,1397
-186,3900,5183,1408
-182,4012,5123,1425
-176,3993,5054,1428
-182,3926,4998,1425
-192,3943,4929,1419
-182,4012,4873,1425
-166,3987,4825,1427
-182,3926,4810,1425
-210,3955,4786,1418
-182,4097,4748,1425
-108,4222,4678,1438
-91,4268,4623,1452
-152,4213,4581,1452
-182,4097,4560,1452
-127,3988,4526,1459
-91,4012,4498,1479
-142,4148,4462,1497
-182,4268,4435,1507
-133,4274,4395,1505
-91,4268,4373,1507
-138,4312,4363,1514
-182,4353,4373,1534
-137,4288,4353,1551
-91,4183,4311,1562
-132,4118,4258,1559
-182,4097,4248,1562
-168,4028,4252,1571
-182,3926,4248,1589
-290,3853,4208,1602
-364,3841,4186,1616
-289,3794,4182,1628
-182,3670,4186,1644
-219,3526,4152,1656
-364,3500,4123,1671
-433,3577,4113,1683
-364,3670,4123,1699
-249,3729,4098,1710
-182,3841,4061,1726
-167,3978,4038,1739
-182,4012,4061,1753
-220,3903,4075,1764
-273,3841,4061,1781
-321,3898,4016,1796
-364,3926,3998,1808
-438,3794,3998,1807
-546,3670,3998,1808
-612,3688,3963,1815
-546,3756,3936,1836
-410,3713,3928,1852
-364,3670,3936,1863
-457,3716,3909,1862
-546,3756,3873,1863
-519,3663,3852,1869
-455,3585,3873,1890
-478,3626,3886,1908
-546,3670,3873,1918
-513,3515,3831,1914
-364,3244,3811,1918
-201,3008,3808,1929
-91,2902,3811,1945
24,2938,3780,1946
182,3244,3748,1945
386,3790,3731,1950
637,4353,3748,1973
1015,4677,3757,1991
1548,4865,3748,2000
2109,5170,3712,1995
2367,5634,3686,2000
2027,5918,3672,2011
1184,5804,3686,2027
428,5533,3692,2037
273,5634,3686,2055
490,6228,3651,2071
273,6914,3623,2082
-780,7261,3609,2077
-2185,7341,3623,2082
-3215,7436,3629,2103
-3733,7597,3623,2137
-4087,7606,3589,2155
-4461,7426,3561,2164
-4673,7234,3545,2171
-4552,7170,3561,2192
-4180,7085,3570,2214
-3733,6743,3561,2247
-3287,6031,3522,2275
-2822,5121,3498,2301
-2325,4310,3491,2313
-1821,3841,3498,2329
-1368,3661,3493,2350
-1001,3585,3498,2384
-731,3482,3502,2410
-546,3414,3498,2438
-433,3385,3463,2462
-364,3329,3436,2493
-315,3207,3426,2519
-273,3158,3436,2548
-231,3229,3433,2572
-182,3329,3436,2603
-148,3310,3437,2628
-182,3244,3436,2658
-251,3218,3404,2682
-273,3244,3373,2712
-219,3236,3359,2737
-182,3244,3373,2767
-191,3286,3377,2791
-182,3329,3373,2822
-116,3292,3363,2847
-91,3244,3373,2877
-146,3230,3380,2901
-182,3244,3373,2932
-131,3256,3339,2956
-91,3329,3311,2986
-139,3420,3298,3010
-182,3414,3311,3041
-137,3292,3314,3067
-91,3244,3311,3096
-132,3335,3301,3117
-182,3414,3311,3151
-170,3335,3317,3188
-182,3244,3311,3233
-288,3294,3275,3262
-364,3414,3249,3288
-298,3391,3237,3308
-182,3244,3249,3342
-156,3157,3250,3372
-182,3244,3249,3397
-155,3373,3241,3406
-91,3414,3249,3425
-53,3358,3249,3446
0,3329,3249,3479
125,3363,3237,3503
273,3414,3249,3534
371,3417,3271,3561
455,3414,3311,3589
585,3419,3340,3600
728,3414,3373,3616
828,3386,3398,3636
910,3414,3436,3671
1014,3485,3480,3698
1093,3500,3561,3726
1080,3401,3654,3739
1001,3329,3748,3753
935,3358,3809,3759
910,3414,3873,3781
911,3402,3951,3806
910,3414,4061,3836
863,3506,4158,3847
728,3585,4248,3863
554,3544,4329,3874
455,3500,4435,3890
460,3559,4536,3896
455,3670,4623,3918
343,3694,4677,3942
182,3670,4748,3973
93,3665,4835,3983
91,3670,4935,4000
78,3646,5002,4021
0,3670,5060,4055
-81,3740,5114,4069
-91,3756,5185,4082
-65,3676,5244,4089
-91,3670,5310,4110
-164,3778,5368,4121
-182,3841,5435,4137
-123,3744,5489,4145
-91,3670,5560,4164
-142,3743,5625,4175
-182,3841,5685,4192
-140,3804,5712,4201
-91,3756,5747,4219
-123,3826,5780,4230
-182,3926,5810,4247
-188,3876,5804,4247
-182,3756,5810,4247
-228,3738,5832,4237
-273,3841,5872,4247
-243,3887,5878,4257
-182,3841,5872,4274
-170,3818,5860,4271
-182,3926,5872,4274
-151,4038,5874,4270
-91,4012,5872,4274
-69,3875,5843,4266
-91,3841,5810,4274
-106,3942,5766,4284
-91,4012,5747,4301
-78,3924,5722,4299
-91,3841,5685,4301
-104,3895,5612,4298
-91,4012,5560,4301
-98,4030,5523,4293
-182,4012,5497,4301
-283,4045,5436,4313
-273,4097,5373,4329
-159,4084,5306,4323
-91,4097,5248,4329
-114,4188,5172,4339
-91,4268,5123,4356
31,4228,5089,4351
91,4183,5060,4356
-5,4216,4994,4365
-91,4268,4935,4384
-16,4249,4893,4379
91,4268,4873,4384
46,4368,4835,4392
-91,4439,4810,4411
-139,4363,4784,4407
-91,4268,4748,4411
-64,4236,4673,4419
-91,4183,4623,4438
-130,4003,4611,4436
-182,3841,4623,4438
-253,3812,4596,4443
-273,3841,4560,4466
-191,3771,4524,4476
-91,3670,4498,4493
-92,3643,4454,4504
-182,3670,4435,4521
-234,3634,4435,4518
-182,3585,4435,4521
-99,3621,4397,4524
-91,3756,4373,4548
-151,3844,4370,4561
-182,3841,4373,4575
-140,3831,4337,4581
-91,3926,4311,4603
-112,4035,4306,4617
-182,4012,4311,4630
-239,3851,4276,4624
-273,3756,4248,4630
-319,3791,4241,4639
-364,3841,4248,4658
-380,3788,4216,4656
-364,3756,4186,4658
-358,3807,4174,4660
-364,3841,4186,4685
-366,3745,4161,4700
-364,3670,4123,4712
-368,3736,4099,4705
-364,3841,4123,4712
-357,3753,4138,4720
-364,3500,4123,4740
-303,3213,4077,4741
-91,2988,4061,4740
176,2816,4063,4729
273,2817,4061,4740
267,3059,4022,4750
455,3500,3998,4767
886,3974,3995,4765
1275,4439,3998,4767
1612,4836,3963,4762
2185,5121,3936,4767
2816,5294,3929,4762
2731,5463,3936,4767
1711,5596,3906,4764
637,5634,3873,4767
341,5735,3859,4760
455,6231,3873,4767
87,7005,3873,4767
-910,7511,3873,4767
-1984,7484,3872,4746
-2822,7341,3873,4740
-3546,7444,3842,4736
-4188,7597,3811,4740
-4552,7491,3794,4721
-4552,7341,3811,4712
-4298,7423,3818,4707
-3915,7511,3811,4712
-3489,7116,3775,4697
-3096,6231,3748,4685
-2725,5260,3733,4668
-2276,4524,3748,4658
-1745,4006,3757,4626
-1275,3670,3748,4603
-963,3510,3710,4582
-728,3500,3686,4575
-507,3487,3677,4548
-364,3414,3686,4521
-348,3323,3682,4486
-364,3329,3686,4466
-320,3390,3687,4436
-273,3414,3686,4411
-304,3351,3654,4378
-364,3329,3623,4356
-346,3375,3607,4325
-273,3414,3623,4301
-211,3360,3631,4269
-182,3329,3623,4247
-160,3371,3588,4216
-182,3414,3561,4192
-243,3361,3547,4159
-273,3329,3561,4137
-222,3377,3568,4106
-182,3414,3561,4082
-243,3328,3525,4049
-364,3244,3498,4027
-417,3289,3486,3999
-364,3414,3498,3973
-287,3453,3500,3928
-273,3414,3498,3890
-320,3389,3489,3854
-364,3414,3498,3836
-372,3421,3503,3808
-364,3414,3498,3781
-364,3409,3464,3745
-364,3414,3436,3726
-359,3402,3421,3709
-364,3414,3436,3699
-377,3457,3441,3671
-364,3500,3436,3644
-342,3476,3422,3611
-364,3414,3436,3589
-407,3350,3447,3559
-364,3329,3436,3534
-219,3346,3390,3502
-91,3414,3373,3479
-27,3481,3395,3449
91,3500,3436,3425
325,3449,3438,3393
546,3414,3436,3370
651,3437,3450,3340
728,3500,3498,3315
877,3517,3531,3283
1001,3500,3561,3260
986,3504,3601,3231
910,3585,3686,3205
923,3665,3781,3172
1001,3670,3873,3151
1009,3604,3934,3132
910,3585,3998,3123
797,3629,4073,3099
728,3670,4186,3069
687,3655,4290,3032
637,3670,4373,3014
564,3730,4423,2999
455,3756,4498,2986
315,3692,4591,2957
182,3670,4685,2932
108,3750,4743,2903
91,3841,4810,2877
70,3837,4896,2842
0,3841,4998,2822
-81,3926,5064,2807
-91,4012,5123,2795
-34,3980,5178,2764
0,3926,5248,2740
-40,3948,5303,2723
-91,4012,5373,2712
-95,4013,5439,2684
-91,4012,5497,2658
-135,4056,5520,2638
-182,4097,5560,2630
-159,4052,5619,2606
-91,4012,5685,2575
-86,4043,5714,2542
-182,4097,5747,2521
-308,4067,5782,2493
-364,4012,5810,2466
-308,3994,5799,2434
-182,4012,5810,2411
-86,4001,5842,2383
-91,4012,5872,2356
-156,4058,5843,2324
-182,4097,5810,2301
-161,4056,5798,2275
-182,4012,5810,2247
-256,4029,5782,2211
-273,4097,5747,2192
-182,4113,5729,2179
-91,4097,5747,2164
-86,4129,5735,2133
-91,4268,5685,2110
-11,4404,5606,2094
91,4439,5560,2082
92,4374,5528,2053
0,4353,5497,2027
-76,4402,5433,2010
-91,4439,5373,2000
-85,4389,5307,1973
-91,4353,5248,1945
-95,4385,5170,1924
-91,4439,5123,1918
-89,4436,5090,1905
-91,4439,5060,1890
-92,4440,4992,1873
-91,4353,4935,1863
-89,4149,4897,1848
-91,4012,4873,1836
-114,4009,4810,1820
-182,4012,4748,1808
-287,3905,4701,1792
-364,3841,4685,1781
-329,3897,4654,1767
-182,3926,4623,1753
-58,3790,4585,1734
-91,3670,4560,1726
-226,3719,4521,1725
-273,3841,4498,1726
-175,3875,4487,1712
-91,3926,4498,1699
-128,4071,4478,1692
-182,4183,4435,1699
-142,4114,4382,1700
-91,4012,4373,1699
-151,4006,4378,1693
-273,4012,4373,1699
-341,3907,4332,1701
-364,3841,4311,1699
-414,3918,4309,1683
-455,4012,4311,1671
-427,3943,4274,1666
-364,3841,4248,1671
-346,3851,4243,1671
-364,3926,4248,1671
-392,3903,4215,1668
-455,3841,4186,1671
-541,3829,4176,1670
-546,3841,4186,1671
-447,3746,4158,1669
-364,3585,4123,1671
-320,3411,4103,1670
-182,3244,4123,1671
83,3073,4132,1669
273,3073,4123,1671
331,3352,4087,1670
455,3841,4061,1671
785,4289,4045,1668
1184,4609,4061,1671
1614,4850,4070,1671
2185,5121,4061,1671
2691,5408,4020,1667
2549,5634,3998,1671
1651,5686,3994,1675
728,5634,3998,1671
459,5732,3968,1653
546,6231,3936,1644
197,6965,3918,1644
-819,7511,3936,1644
-2032,7641,3944,1628
-3004,7597,3936,1616
-3713,7650,3899,1614
-4279,7768,3873,1616
-4660,7737,3860,1603
-4734,7597,3873,1589
-4499,7524,3879,1585
-4097,7511,3873,1589
-3678,7234,3838,1578
-3278,6487,3811,1562
-2850,5458,3796,1552
-2367,4609,3811,1562
-1857,4146,3817,1569
-1366,3926,3811,1562
-968,3706,3775,1542
-728,3500,3748,1534
-627,3400,3734,1536
-546,3414,3748,1534
-431,3423,3754,1517
-364,3414,3748,1507
-401,3383,3714,1506
-455,3329,3686,1507
-426,3243,3670,1491
-364,3244,3686,1479
-345,3334,3695,1478
-364,3414,3686,1479
-362,3375,3647,1464
-364,3329,3623,1452
-378,3355,3616,1451
-364,3414,3623,1452
-300,3384,3618,1437
-273,3329,3623,1425
-318,3338,3627,1423
-364,3414,3623,1425
-355,3420,3588,1410
-364,3329,3561,1397
-429,3229,3551,1395
-455,3244,3561,1397
-370,3337,3557,1383
-273,3414,3561,1370
-286,3416,3563,1367
-364,3414,3561,1370
-392,3425,3526,1357
-364,3414,3498,1342
-352,3354,3487,1337
-364,3329,3498,1342
-367,3344,3496,1342
-364,3329,3498,1342
-371,3251,3499,1343
-364,3244,3498,1342
-348,3338,3467,1329
-364,3414,3436,1315
-401,3368,3419,1309
-364,3329,3436,1315
-228,3377,3442,1316
-91,3414,3436,1315
-13,3325,3419,1312
91,3244,3436,1315
303,3295,3467,1315
546,3414,3498,1315
689,3439,3497,1312
728,3414,3498,1315
783,3436,3512,1316
910,3500,3561,1315
1041,3510,3615,1310
1093,3500,3686,1315
1088,3500,3748,1327
1093,3500,3811,1342
1090,3470,3860,1345
1001,3500,3936,1342
842,3598,4026,1339
728,3670,4123,1342
700,3630,4185,1343
637,3585,4248,1342
464,3614,4325,1339
273,3670,4435,1342
165,3642,4535,1345
91,3585,4623,1342
-14,3591,4684,1328
-91,3670,4748,1315
-90,3726,4803,1309
-91,3756,4873,1315
-151,3810,4934,1317
-182,3926,4998,1315
-126,4013,5050,1310
-91,4012,5123,1315
-174,3944,5191,1319
-273,3926,5248,1315
-259,3969,5271,1299
-182,4012,5310,1288
-185,3979,5366,1284
-273,3926,5435,1288
-345,3883,5470,1286
-364,3841,5497,1288
-371,3773,5520,1289
-364,3756,5560,1288
-299,3799,5586,1273
-182,3841,5622,1260
-92,3822,5653,1255
-91,3841,5685,1260
-151,3951,5685,1261
-182,4097,5685,1260
-119,4192,5679,1258
0,4268,5685,1260
61,4288,5677,1260
0,4183,5685,1260
-97,4004,5688,1258
-91,4012,5685,1260
20,4244,5649,1259
91,4439,5622,1260
28,4382,5594,1259
-91,4268,5560,1260
-133,4312,5490,1259
-91,4439,5435,1260
-62,4412,5397,1258
-91,4268,5373,1260
-118,4151,5312,1260
-91,4097,5248,1260
-56,4011,5180,1258
-91,3926,5123,1260
-165,3881,5048,1261
-182,3841,4998,1260
-149,3743,4962,1255
-182,3670,4935,1260
-299,3667,4871,1273
-364,3670,4810,1288
-314,3583,4764,1289
-273,3500,4748,1288
-327,3528,4716,1285
-364,3670,4685,1288
-282,3792,4648,1286
-182,3841,4623,1288
-171,3813,4583,1288
-182,3756,4560,1288
-151,3688,4550,1282
-182,3670,4560,1288
-335,3705,4540,1301
-455,3756,4498,1315
-424,3737,4445,1316
-364,3670,4435,1315
-409,3623,4440,1315
-455,3670,4435,1315
-405,3741,4395,1309
-364,3756,4373,1315
-450,3694,4370,1330
-546,3670,4373,1342
-520,3710,4339,1340
-455,3756,4311,1342
-483,3723,4301,1356
-546,3670,4311,1370
-525,3587,4284,1368
-455,3414,4248,1370
-369,3116,4226,1382
-182,2902,4248,1397
154,2943,4261,1396
455,3244,4248,1397
597,3626,4205,1409
728,4012,4186,1425
1112,4338,4183,1424
1730,4609,4186,1425
2314,4870,4154,1435
2549,5207,4123,1452
2266,5473,4106,1453
1548,5463,4123,1452
801,5273,4130,1460
455,5378,4123,1479
466,5982,4088,1485
273,6743,4061,1479
-555,7187,4044,1471
-1821,7341,4061,1479
-2969,7505,4072,1494
-3733,7768,4061,1507
-4265,7889,4017,1508
-4734,7768,3998,1507
-5020,7572,3998,1504
-4916,7511,3998,1507
-4481,7474,3962,1506
-4006,7170,3936,1507
-3647,6434,3930,1505
-3278,5463,3936,1507
-2760,4583,3905,1506
-2185,4012,3873,1507
-1720,3713,3860,1505
-1366,3585,3873,1507
-1054,3502,3855,1506
-819,3414,3811,1507
-731,3303,3760,1505
-728,3244,3748,1507
-696,3236,3749,1506
-637,3244,3748,1507
-622,3221,3717,1504
-637,3244,3686,1507
-607,3301,3668,1508
-546,3329,3686,1507
-515,3271,3697,1493
-546,3244,3686,1479
-570,3282,3645,1472
-546,3329,3623,1479
-485,3311,3620,1484
-455,3329,3623,1479
-480,3395,3593,1462
-546,3414,3561,1452
-605,3315,3544,1449
-637,3244,3561,1452
-619,3281,3570,1450
-546,3329,3561,1452
-464,3276,3524,1453
-455,3244,3498,1452
-540,3322,3485,1437
-637,3414,3498,1425
-667,3384,3504,1419
-637,3329,3498,1425
-593,3357,3464,1425
-546,3414,3436,1425
-517,3381,3421,1422
-546,3329,3436,1425
-618,3326,3444,1424
-637,3329,3436,1425
-583,3269,3399,1423
-546,3244,3373,1425
-568,3294,3362,1423
-546,3329,3373,1425
-418,3267,3374,1423
-273,3244,3373,1425
-189,3332,3366,1423
-91,3414,3373,1425
91,3345,3374,1423
273,3244,3373,1425
372,3273,3362,1423
455,3414,3373,1425
598,3475,3396,1423
728,3414,3436,1425
778,3329,3464,1423
819,3329,3498,1425
925,3374,3525,1423
1001,3414,3561,1425
944,3416,3602,1424
819,3414,3686,1425
750,3411,3783,1422
728,3414,3873,1425
691,3405,3928,1425
637,3414,3998,1425
575,3444,4088,1420
455,3500,4186,1425
286,3543,4246,1437
182,3585,4311,1452
190,3623,4394,1454
182,3670,4498,1452
58,3710,4568,1449
-91,3756,4623,1452
-129,3774,4674,1452
-91,3756,4748,1452
-104,3721,4810,1450
-182,3756,4873,1452
-226,3825,4927,1451
-182,3841,4998,1452
-111,3775,5060,1450
-91,3756,5123,1452
-133,3810,5159,1451
-182,3841,5185,1452
-199,3781,5200,1450
-182,3756,5248,1452
-141,3812,5309,1451
-91,3841,5373,1452
-91,3744,5403,1450
-182,3670,5435,1452
-287,3733,5465,1451
-273,3841,5497,1452
-176,3825,5499,1449
-182,3756,5497,1452
-316,3760,5491,1452
-364,3841,5497,1452
-222,3867,5491,1447
-91,3841,5497,1452
-152,3822,5499,1464
-273,3841,5497,1479
-261,3842,5464,1482
-182,3841,5435,1479
-197,3841,5404,1475
-273,3841,5373,1479
-290,3820,5307,1488
-273,3841,5248,1507
-287,3916,5203,1524
-273,4012,5185,1534
-173,4064,5135,1531
-91,4097,5060,1534
-123,4109,4975,1544
-182,4097,4935,1562
-154,4064,4909,1573
-91,4097,4873,1589
-81,4195,4800,1605
-91,4268,4748,1616
-72,4209,4713,1614
-91,4097,4685,1616
-190,4070,4620,1627
-273,4183,4560,1644
-249,4290,4517,1653
-182,4268,4498,1671
-168,4125,4461,1697
-182,4012,4435,1726
-170,3968,4425,1739
-182,3926,4435,1753
-273,3802,4413,1776
-364,3670,4373,1808
-326,3600,4327,1827
-182,3585,4311,1836
-100,3545,4285,1841
-182,3500,4248,1863
-327,3478,4198,1888
-364,3500,4186,1918
-271,3551,4189,1942
-182,3670,4186,1973
-176,3801,4145,2000
-182,3841,4123,2027
-133,3751,4121,2048
-91,3670,4123,2082
-121,3665,4087,2122
-182,3670,4061,2164
-246,3610,4055,2191
-364,3585,4061,2219
-516,3633,4028,2253
-546,3670,3998,2301
-431,3611,3989,2343
-364,3585,3998,2384
-460,3663,3972,2420
-546,3756,3936,2466
-469,3728,3916,2506
-364,3670,3936,2548
-391,3663,3945,2584
-455,3670,3936,2630
-418,3570,3898,2673
-364,3414,3873,2712
-357,3248,3860,2736
-273,3073,3873,2767
-55,2888,3879,2802
91,2902,3873,2849
118,3252,3838,2888
273,3841,3811,2932
679,4359,3796,2970
1093,4695,3811,3014
1436,4954,3817,3051
1912,5292,3811,3096
2375,5631,3775,3137
2185,5804,3748,3178
1211,5755,3734,3202
273,5719,3748,3233
50,5975,3755,3268
91,6573,3748,3315
-437,7190,3714,3346
-1548,7511,3686,3370
-2597,7529,3671,3386
-3278,7511,3686,3425
-3795,7551,3693,3466
-4279,7511,3686,3507
-4571,7292,3650,3529
-4552,7085,3623,3562
-4294,7042,3611,3599
-3915,6999,3623,3644
-3499,6603,3626,3669
-3096,5804,3623,3699
-2682,4907,3613,3732
-2185,4268,3623,3781
-1638,3910,3630,3820
-1184,3670,3623,3863
-909,3421,3586,3901
-728,3244,3561,3945
-538,3196,3552,3973
-364,3244,3561,4000
-305,3260,3557,4021
-364,3244,3561,4055
-415,3225,3564,4081
-364,3244,3561,4110
-271,3245,3527,4129
-273,3244,3498,4164
-349,3236,3486,4200
-364,3244,3498,4247
-261,3236,3498,4275
-182,3244,3498,4301
-212,3247,3494,4319
-273,3244,3498,4356
-246,3221,3492,4394
