III,MCL,ABP
2777,3317,5899
2766,3305,5873
2755,3288,5835
2740,3275,5791
2702,3244,5734
2662,3214,5709
2626,3185,5689
2610,3184,5668
2594,3188,5606
2584,3184,5544
2554,3136,5489
2505,3062,5462
2432,2975,5422
2375,2911,5380
2346,2865,5326
2349,2850,5298
2349,2845,5272
2349,2850,5257
2344,2846,5229
2349,2850,5216
2355,2857,5195
2375,2881,5175
2403,2912,5130
2453,2971,5093
2518,3051,5050
2610,3153,5011
2703,3245,4947
2766,3305,4887
2750,3277,4822
2662,3153,4764
2533,2958,4693
2427,2790,4641
2358,2694,4596
2323,2668,4559
2284,2637,4496
2244,2577,4436
2205,2498,4372
2192,2456,4312
2204,2463,4229
2244,2517,4148
2286,2571,4064
2323,2608,3984
2337,2609,3880
2349,2608,3778
2359,2613,3674
2375,2638,3573
2371,2648,3448
2349,2638,3327
2319,2608,3212
2323,2608,3121
2354,2647,3031
2401,2729,2957
2445,2819,2887
2505,2911,2834
2550,2961,2780
2531,2941,2752
2421,2840,2740
2297,2729,2752
2231,2672,2753
2244,2699,2752
2277,2753,2743
2297,2790,2752
2282,2775,2766
2244,2729,2793
2185,2671,2812
2140,2638,2834
2123,2626,2849
2140,2638,2875
2168,2665,2895
2218,2729,2916
2283,2802,2930
2349,2850,2957
2378,2835,2981
2375,2790,2998
2347,2737,2994
2323,2699,2998
2296,2652,3012
2270,2608,3039
2233,2559,3047
2192,2517,3039
2147,2473,3016
2114,2456,2998
2091,2462,2975
2088,2486,2957
2093,2507,2933
2114,2547,2916
2137,2605,2893
2166,2668,2875
2195,2711,2850
2244,2759,2834
2316,2838,2812
2427,2971,2793
2564,3142,2767
2714,3335,2752
2800,3475,2733
2766,3487,2711
2583,3319,2679
2323,3032,2670
2066,2720,2671
1879,2486,2670
1758,2374,2643
1696,2395,2628
1668,2462,2627
1670,2456,2628
1701,2283,2604
1801,2001,2587
2001,1742,2585
2323,1637,2587
2713,1703,2564
3106,1910,2546
3432,2198,2544
3680,2547,2546
3840,2897,2523
3915,3184,2505
3877,3329,2503
3732,3335,2505
3492,3232,2482
3210,3093,2464
2919,2959,2461
2662,2881,2464
2457,2856,2442
2323,2881,2423
2239,2920,2420
2192,2971,2423
2164,3018,2401
2166,3062,2382
2186,3099,2377
2218,3153,2382
2249,3218,2362
2297,3275,2341
2333,3274,2332
2323,3214,2341
2231,3098,2340
2114,2971,2341
2028,2856,2341
2010,2790,2341
2011,2760,2320
2010,2759,2300
1996,2755,2291
2010,2759,2300
2044,2776,2301
2088,2820,2300
2115,2867,2296
2140,2911,2300
2162,2935,2298
2192,2971,2300
2238,3040,2297
2349,3184,2300
2529,3392,2297
2740,3639,2300
2894,3833,2299
2949,3911,2300
2880,3823,2294
2714,3608,2300
2486,3319,2302
2270,3032,2300
2100,2772,2275
1983,2577,2259
1908,2461,2250
1905,2456,2259
1973,2536,2256
2088,2668,2259
2195,2795,2255
2297,2911,2259
2390,3005,2251
2479,3093,2259
2545,3165,2271
2610,3244,2300
2675,3311,2337
2740,3366,2423
2788,3400,2549
2845,3457,2711
2909,3530,2886
2975,3608,3121
3014,3654,3421
3053,3699,3778
3102,3753,4140
3158,3820,4518
3191,3869,4904
3210,3911,5298
3216,3937,5649
3210,3942,5955
3175,3909,6203
3132,3881,6407
3088,3871,6538
3053,3881,6612
3010,3871,6627
2975,3851,6612
2946,3820,6560
2923,3790,6489
2879,3735,6387
2819,3669,6284
2733,3589,6184
2636,3517,6119
2537,3453,6071
2479,3426,6037
2467,3424,5990
2479,3426,5955
2466,3391,5923
2427,3335,5914
2380,3279,5894
2375,3275,5873
2430,3340,5829
2558,3487,5791
2695,3646,5742
2766,3729,5709
2696,3640,5663
2505,3396,5627
2262,3072,5577
2062,2790,5544
1934,2591,5512
1879,2486,5503
1849,2427,5482
1827,2395,5462
1801,2361,5429
1801,2335,5421
1833,2323,5418
1905,2365,5421
1985,2455,5398
2062,2577,5380
2124,2680,5357
2192,2759,5339
2252,2807,5294
2297,2850,5257
2318,2889,5226
2349,2941,5216
2387,2979,5182
2427,3002,5134
2456,3023,5065
2505,3093,5011
2548,3166,4950
2531,3153,4887
2416,2997,4803
2270,2790,4723
2170,2644,4638
2140,2608,4559
2134,2619,4458
2140,2638,4353
2151,2641,4242
2166,2638,4148
2159,2620,4047
2140,2608,3943
2120,2602,3816
2114,2608,3696
2108,2601,3581
2114,2608,3491
2142,2657,3392
2218,2790,3286
2328,2971,3167
2453,3153,3080
2538,3268,3013
2558,3305,2957
2507,3258,2885
2427,3153,2834
2328,3000,2803
2218,2850,2793
2104,2731,2768
2036,2668,2752
2020,2632,2744
2036,2608,2752
2037,2575,2747
2036,2547,2752
2042,2513,2764
2062,2486,2793
2079,2468,2811
2114,2486,2834
2165,2527,2852
2218,2577,2875
2239,2600,2889
2244,2608,2916
2251,2611,2941
2270,2638,2957
2275,2668,2949
2270,2699,2957
2257,2714,2979
2244,2729,2998
2205,2717,2980
2140,2668,2957
2060,2582,2949
2010,2517,2957
1994,2503,2943
2010,2547,2916
2030,2607,2887
2062,2668,2875
2084,2708,2867
2088,2729,2875
2058,2724,2880
2036,2729,2875
2030,2741,2848
2036,2759,2834
2010,2767,2832
1957,2790,2834
1881,2818,2811
1801,2820,2793
1730,2738,2787
1722,2577,2793
1806,2357,2776
1983,2122,2752
2219,1907,2726
2505,1789,2711
2824,1828,2687
3158,2062,2670
3466,2437,2649
3732,2881,2628
3924,3290,2598
4019,3608,2587
3973,3779,2589
3784,3790,2587
3466,3634,2562
3080,3366,2546
2683,3060,2545
2349,2820,2546
2112,2681,2522
1983,2638,2505
1918,2632,2503
1879,2638,2505
1841,2634,2482
1827,2638,2464
1833,2653,2461
1853,2699,2464
1869,2757,2442
1905,2820,2423
1957,2866,2419
2010,2911,2423
2021,2939,2403
2010,2941,2382
1988,2898,2373
1983,2850,2382
1977,2826,2381
1983,2850,2382
1999,2882,2382
2036,2911,2382
2073,2938,2361
2114,3002,2341
2152,3085,2332
2192,3153,2341
2209,3150,2343
2192,3093,2341
2139,3007,2335
2088,2941,2341
2059,2894,2341
2062,2881,2341
2071,2884,2335
2088,2911,2341
2106,2936,2344
2140,2971,2341
2176,3008,2317
2218,3062,2300
2254,3111,2291
2297,3153,2300
2334,3171,2299
2375,3184,2300
2410,3192,2293
2453,3214,2300
2492,3230,2298
2531,3244,2300
2557,3250,2291
2584,3275,2300
2613,3311,2322
2662,3366,2382
2714,3412,2453
2766,3457,2546
2804,3484,2658
2845,3517,2834
2901,3572,3071
3001,3699,3368
3137,3887,3683
3288,4093,4025
3392,4224,4381
3419,4245,4764
3367,4160,5138
3288,4033,5503
3199,3890,5830
3106,3760,6119
3007,3644,6336
2949,3578,6489
2940,3560,6570
2949,3578,6612
2915,3570,6607
2845,3517,6571
2764,3427,6493
2714,3366,6407
2702,3362,6316
2740,3426,6243
2794,3502,6171
2819,3548,6119
2766,3516,6072
2662,3426,6037
2542,3304,5990
2453,3214,5955
2401,3171,5923
2401,3184,5914
2421,3206,5894
2427,3214,5873
2377,3164,5828
2297,3062,5791
2216,2927,5744
2166,2820,5709
2130,2753,5661
2114,2729,5627
2118,2720,5581
2166,2759,5544
2253,2861,5494
2375,3032,5462
2480,3201,5433
2531,3305,5421
2495,3283,5396
2401,3153,5380
2278,2961,5355
2166,2790,5339
2070,2661,5311
2010,2577,5298
1972,2503,5278
1957,2456,5257
1954,2445,5211
1983,2486,5175
2033,2546,5134
2088,2608,5093
2118,2652,5026
2140,2699,4969
2161,2734,4922
2192,2759,4887
2217,2767,4827
2244,2790,4764
2263,2821,4697
2270,2850,4641
2256,2843,4564
2244,2820,4477
2240,2795,4372
2244,2790,4271
2235,2787,4151
2218,2790,4025
2204,2785,3890
2218,2790,3778
2261,2823,3674
2349,2941,3573
2472,3140,3448
2610,3366,3327
2690,3501,3210
2662,3487,3121
2515,3316,3034
2323,3062,2957
2143,2793,2869
2010,2577,2793
1909,2424,2729
1853,2335,2711
1836,2291,2711
1853,2304,2711
1868,2346,2683
1879,2395,2670
1891,2432,2679
1931,2486,2711
1990,2559,2717
2062,2638,2711
2128,2689,2699
2192,2729,2711
2239,2762,2727
2270,2790,2752
2289,2783,2769
2323,2759,2793
2351,2725,2810
2349,2699,2834
2296,2655,2853
2244,2608,2875
2226,2570,2878
2244,2577,2875
2253,2609,2865
2244,2638,2875
2225,2631,2893
2218,2608,2916
2223,2591,2919
2244,2608,2916
2263,2646,2909
2270,2699,2916
2255,2730,2919
2244,2729,2916
2231,2691,2894
2218,2668,2875
2205,2682,2852
2244,2759,2834
2346,2886,2808
2479,3062,2793
2562,3226,2775
2558,3305,2752
2452,3237,2708
2270,3062,2670
2032,2830,2641
1801,2577,2628
1640,2291,2608
1618,2001,2587
1750,1748,2562
2036,1607,2546
2431,1625,2524
2897,1850,2505
3373,2244,2481
3810,2729,2464
4124,3190,2442
4254,3548,2423
4167,3702,2400
3915,3608,2382
3567,3314,2358
3210,3002,2341
2888,2801,2329
2636,2729,2341
2442,2702,2362
2297,2699,2382
2174,2715,2382
2088,2759,2382
2039,2792,2380
2036,2820,2382
2047,2854,2377
2062,2911,2382
2070,2956,2386
2088,2971,2382
2096,2946,2357
2088,2911,2341
2061,2881,2338
2062,2881,2341
2092,2898,2321
2140,2941,2300
2167,2984,2292
2192,3032,2300
2226,3082,2288
2270,3153,2259
2279,3202,2225
2244,3184,2218
2182,3080,2220
2140,2971,2218
2113,2898,2195
2088,2850,2177
2037,2776,2170
1983,2699,2177
1942,2645,2176
1931,2638,2177
1941,2651,2175
1983,2699,2177
2044,2770,2172
2114,2850,2177
2167,2900,2180
2218,2941,2177
2259,2981,2152
2297,3032,2136
2324,3063,2129
2375,3093,2136
2440,3126,2131
2505,3184,2136
2541,3234,2136
2584,3275,2136
2643,3290,2110
2714,3305,2095
2759,3314,2087
2792,3335,2095
2825,3358,2086
2871,3396,2095
2908,3429,2130
2949,3457,2218
2994,3474,2336
3053,3517,2505
3113,3585,2721
3184,3669,2998
3252,3731,3307
3314,3790,3655
3366,3859,4016
3445,3972,4395
3563,4122,4765
3706,4306,5134
3803,4452,5466
3810,4488,5750
3697,4350,5957
3497,4093,6119
3259,3806,6239
3053,3578,6325
2891,3398,6348
2766,3244,6325
2656,3097,6265
2584,3002,6202
2552,2972,6122
2558,3002,6037
2559,3043,5943
2558,3093,5873
2558,3138,5821
2584,3184,5791
2606,3204,5749
2610,3214,5709
2582,3212,5660
2558,3214,5627
2539,3199,5583
2531,3184,5544
2520,3177,5494
2531,3214,5462
2559,3267,5422
2584,3305,5380
2554,3273,5311
2479,3184,5257
2392,3071,5207
2349,3002,5175
2349,2977,5127
2375,2971,5093
2364,2921,5062
2297,2820,5052
2181,2676,5028
2088,2547,5011
2048,2462,4985
2062,2456,4969
2086,2502,4942
2114,2577,4928
2145,2641,4908
2192,2699,4887
2234,2734,4842
2270,2759,4805
2293,2766,4764
2323,2790,4723
2350,2820,4657
2375,2850,4600
2378,2843,4552
2375,2820,4518
2376,2812,4460
2401,2850,4395
2425,2888,4313
2427,2881,4230
2393,2826,4126
2349,2790,4025
2298,2769,3920
2244,2729,3820
2199,2668,3698
2218,2699,3573
2318,2876,3442
2479,3153,3327
2661,3419,3213
2845,3639,3121
2954,3758,3034
2897,3699,2957
2645,3409,2869
2323,3002,2793
2047,2628,2722
1853,2365,2670
1695,2170,2618
1592,2032,2587
1568,1965,2562
1618,2001,2546
1675,2097,2519
1722,2213,2505
1773,2308,2498
1853,2395,2505
1936,2488,2502
2010,2608,2505
2062,2725,2515
2114,2820,2546
2159,2865,2570
2192,2881,2587
2196,2861,2596
2192,2820,2628
2187,2753,2670
2192,2699,2711
2191,2659,2729
2192,2638,2752
2191,2616,2775
2192,2608,2793
2188,2605,2788
2192,2608,2793
2203,2609,2812
2218,2638,2834
2221,2677,2820
2218,2699,2793
2207,2671,2777
2192,2638,2793
2163,2625,2803
2140,2638,2793
2128,2637,2764
2140,2638,2752
2154,2656,2751
2166,2699,2752
2156,2726,2730
2140,2729,2711
2118,2707,2702
2114,2699,2711
2119,2703,2701
2140,2729,2670
2161,2754,2621
2192,2790,2587
2213,2833,2563
2218,2911,2546
2205,3018,2522
2218,3153,2505
2276,3267,2485
2375,3305,2464
2479,3199,2435
2584,2941,2423
2676,2565,2422
2766,2183,2423
2862,1901,2401
3001,1819,2382
3178,1947,2375
3367,2244,2382
3525,2592,2369
3654,2911,2341
3720,3154,2309
3680,3335,2300
3506,3418,2299
3262,3366,2300
3006,3180,2282
2766,2971,2259
2528,2816,2231
2323,2729,2218
2172,2670,2212
2088,2668,2218
2047,2735,2218
2062,2850,2218
2118,2941,2212
2192,3002,2218
2240,3044,2221
2270,3093,2218
2293,3137,2195
2323,3184,2177
2339,3206,2169
2349,3184,2177
2340,3099,2178
2323,3002,2177
2288,2916,2172
2270,2850,2177
2284,2783,2177
2349,2759,2177
2447,2809,2171
2584,2941,2177
2742,3085,2180
2897,3184,2177
2971,3183,2154
2923,3093,2136
2768,2937,2127
2610,2790,2136
2516,2696,2137
2505,2699,2136
2542,2771,2130
2610,2881,2136
2663,2963,2139
2662,3002,2136
2580,2991,2114
2479,2971,2095
2405,2958,2083
2375,2971,2095
2359,2993,2101
2375,3032,2095
2426,3079,2067
2505,3153,2054
2575,3232,2049
2636,3305,2054
2670,3337,2034
2662,3335,2012
2591,3294,1996
2505,3244,2012
2442,3195,2032
2427,3184,2054
2438,3203,2062
2479,3244,2095
2524,3267,2153
2558,3275,2259
2571,3274,2397
2610,3305,2587
2682,3357,2813
2766,3426,3080
2814,3485,3368
2845,3548,3696
2876,3597,4041
2923,3639,4395
2954,3661,4725
2975,3699,5052
2987,3746,5357
3001,3790,5627
3003,3798,5819
3001,3790,5955
2983,3766,6048
2949,3729,6119
2894,3657,6142
2845,3578,6119
2795,3504,6045
2740,3457,5955
2679,3422,5860
2662,3426,5791
2703,3474,5728
2792,3578,5668
2893,3709,5594
3001,3851,5544
3066,3936,5514
3027,3911,5503
2842,3725,5468
2584,3426,5421
2341,3093,5356
2166,2820,5298
2037,2617,5218
1957,2486,5134
1934,2419,5037
1983,2456,4969
2070,2578,4917
2166,2729,4887
2226,2813,4845
2244,2820,4805
2219,2779,4755
2192,2759,4723
2185,2769,4693
2218,2820,4682
2269,2897,4662
2323,3002,4641
2350,3080,4597
2349,3093,4559
2313,3024,4514
2270,2941,4477
2231,2878,4429
2218,2850,4395
2224,2835,4355
2244,2850,4312
2252,2875,4247
2244,2881,4189
2217,2827,4128
2192,2759,4066
2172,2720,3981
2166,2729,3902
2155,2728,3822
2140,2699,3737
2112,2643,3617
2088,2608,3491
2059,2586,3374
2036,2577,3286
2019,2572,3187
2036,2608,3080
2086,2677,2964
2166,2759,2875
2240,2819,2803
2297,2881,2752
2321,2939,2689
2323,2971,2628
2293,2932,2571
2244,2850,2546
2182,2767,2539
2140,2729,2546
2144,2746,2543
2218,2850,2546
2335,3023,2544
2453,3214,2546
2521,3337,2539
2531,3366,2546
2479,3295,2561
2375,3153,2587
2223,2949,2604
2062,2729,2628
1920,2529,2649
1827,2395,2670
1776,2329,2681
1775,2335,2711
1810,2391,2752
1879,2486,2793
1944,2560,2800
1983,2577,2793
1986,2530,2785
1983,2486,2793
1995,2480,2794
2036,2517,2793
2078,2557,2787
2114,2608,2793
2130,2655,2794
2140,2699,2793
2140,2714,2784
2140,2729,2793
2136,2744,2811
2140,2759,2834
2142,2746,2837
2140,2729,2834
2133,2728,2817
2140,2759,2793
2147,2787,2749
2140,2790,2711
2105,2756,2682
2088,2729,2670
2118,2743,2649
2218,2850,2628
2355,3043,2604
2505,3275,2587
2600,3413,2564
2584,3366,2546
2417,3131,2536
2166,2850,2546
1920,2636,2552
1749,2517,2546
1623,2412,2521
1514,2274,2505
1430,2086,2500
1461,1880,2505
1660,1678,2491
2010,1546,2464
2416,1536,2433
2819,1698,2423
3184,2018,2422
3523,2456,2423
3817,2910,2404
4045,3305,2382
4162,3592,2357
4150,3790,2341
4008,3883,2321
3784,3851,2300
3500,3674,2263
3184,3426,2218
2859,3182,2177
2584,3002,2177
2374,2872,2200
2218,2790,2218
2089,2733,2211
2010,2699,2218
1988,2671,2242
2010,2668,2259
2027,2680,2237
2036,2699,2218
2041,2707,2217
2062,2729,2218
2082,2758,2180
2114,2790,2136
2152,2823,2107
2218,2911,2095
2306,3050,2068
2427,3214,2054
2548,3355,2066
2636,3487,2095
2636,3564,2099
2558,3517,2095
2425,3303,2103
2297,3032,2136
2196,2833,2161
2140,2759,2177
2104,2738,2177
2088,2729,2177
2093,2726,2171
2140,2759,2177
2196,2801,2181
2218,2820,2177
2175,2775,2151
2114,2699,2136
2083,2640,2132
2114,2668,2136
2174,2764,2116
2244,2881,2095
2300,2954,2082
2349,3002,2095
2383,3038,2098
2427,3093,2095
2486,3153,2082
2584,3244,2095
2707,3359,2114
2845,3487,2136
2937,3559,2133
2949,3548,2136
2876,3451,2143
2792,3335,2177
2743,3244,2220
2740,3214,2300
2753,3224,2404
2792,3275,2546
2857,3348,2718
2949,3457,2957
3041,3577,3246
3132,3699,3573
3198,3780,3905
3236,3820,4271
3243,3829,4660
3262,3851,5052
3288,3876,5396
3288,3881,5709
3224,3822,5980
3132,3729,6202
3049,3642,6334
3001,3608,6407
2971,3609,6438
2975,3639,6448
3007,3684,6405
3053,3760,6325
3063,3813,6217
3027,3790,6119
2939,3667,6027
2819,3517,5955
2677,3384,5886
2558,3275,5832
2473,3156,5779
2427,3062,5750
2386,3004,5725
2349,2971,5709
2305,2914,5669
2270,2850,5627
2236,2801,5575
2218,2790,5544
2209,2792,5505
2218,2820,5462
2235,2863,5394
2270,2911,5339
2301,2920,5287
2323,2911,5257
2327,2912,5224
2349,2971,5216
2393,3062,5200
2453,3153,5175
2483,3192,5120
2479,3184,5093
2436,3125,5088
2375,3032,5093
2288,2891,5054
2192,2729,5011
2098,2577,4977
2036,2486,4969
2004,2452,4937
2010,2456,4887
2036,2463,4819
2088,2486,4764
2150,2531,4700
2218,2608,4641
2267,2679,4574
2297,2729,4518
2306,2752,4454
2323,2790,4395
2357,2849,4316
2427,2941,4230
2512,3062,4125
2584,3214,4025
2586,3307,3918
2505,3244,3820
2354,2997,3712
2192,2699,3614
2052,2465,3509
1957,2335,3409
1904,2267,3299
1905,2274,3203
1948,2352,3113
2010,2456,3039
2048,2508,2954
2062,2517,2875
2050,2511,2798
2036,2517,2752
2023,2512,2721
2036,2517,2711
2066,2543,2689
2114,2608,2670
2162,2682,2653
2218,2759,2670
2254,2800,2694
2244,2790,2711
2172,2716,2702
2088,2638,2711
2035,2586,2743
2036,2577,2793
2058,2585,2818
2088,2608,2834
2111,2627,2847
2140,2638,2875
2166,2623,2895
2192,2608,2916
2208,2600,2932
2218,2608,2957
2217,2606,2976
2218,2608,2998
2224,2623,3005
2244,2668,2998
2262,2710,2972
2270,2729,2957
2259,2714,2953
2244,2699,2957
2221,2684,2941
2192,2668,2916
2148,2633,2888
2114,2608,2875
2091,2597,2856
2088,2608,2834
2082,2617,2805
2088,2638,2793
2104,2666,2789
2140,2699,2793
2164,2698,2777
2166,2668,2752
2131,2624,2721
2088,2608,2711
2051,2621,2708
2036,2668,2711
2015,2735,2693
1983,2820,2670
1956,2872,2642
2010,2881,2628
2192,2886,2610
2505,2971,2587
2860,3065,2557
3158,3002,2546
3323,2692,2546
3367,2304,2546
3337,2064,2524
3314,2062,2505
3339,2202,2497
3419,2395,2505
3485,2580,2494
3471,2729,2464
3331,2795,2429
3106,2790,2423
2847,2741,2427
2610,2699,2423
2402,2667,2396
2244,2668,2382
2137,2698,2381
2088,2759,2382
2074,2813,2359
2088,2850,2341
2103,2861,2337
2114,2881,2341
2109,2906,2322
2114,2941,2300
2131,2967,2289
2166,3002,2300
2188,3030,2302
2192,3032,2300
2167,2979,2294
2140,2911,2300
2123,2866,2300
2140,2881,2300
2174,2920,2295
2218,2971,2300
2254,3023,2300
2297,3093,2300
2332,3147,2294
2349,3153,2300
2321,3079,2304
2270,2971,2300
2217,2880,2276
2192,2850,2259
2185,2848,2253
2192,2850,2259
2199,2839,2257
2218,2850,2259
2247,2884,2259
2297,2941,2259
2342,2988,2237
2375,3032,2218
2378,3046,2207
2375,3032,2218
2375,2995,2219
2401,3002,2218
2444,3063,2209
2505,3153,2218
2553,3202,2220
2584,3214,2218
2597,3206,2203
2636,3214,2218
2697,3230,2251
2766,3275,2300
2808,3333,2330
2845,3396,2382
2887,3429,2473
2949,3457,2628
3009,3496,2814
3080,3578,3039
3163,3688,3297
3262,3820,3614
3336,3925,3966
3367,3972,4353
3339,3940,4742
3288,3881,5134
3249,3829,5497
3262,3820,5832
3313,3856,6106
3367,3942,6325
3361,4006,6472
3288,3972,6571
3167,3814,6612
3053,3639,6612
2968,3535,6560
2923,3517,6489
2892,3500,6402
2871,3457,6325
2829,3391,6239
2766,3335,6161
2679,3272,6082
2610,3214,6037
2576,3173,6008
2584,3184,5996
2583,3210,5972
2558,3214,5955
2501,3160,5931
2453,3093,5914
2418,3043,5873
2401,3032,5832
2389,3028,5780
2401,3032,5750
2418,3030,5707
2427,3032,5668
2410,3024,5613
2401,3032,5586
2409,3047,5561
2427,3062,5544
2412,3042,5500
2375,3002,5462
2336,2949,5429
2323,2911,5421
2313,2875,5401
2297,2850,5380
2265,2819,5349
2244,2790,5339
2236,2759,5321
2244,2759,5298
2248,2775,5250
2244,2790,5216
2221,2766,5189
2192,2729,5175
2172,2706,5137
2192,2729,5093
2235,2766,5030
2270,2790,4969
2258,2761,4899
2218,2699,4846
2178,2630,4789
2166,2608,4723
2169,2626,4620
2192,2668,4518
2226,2699,4424
2270,2729,4353
2297,2750,4261
2297,2759,4148
2261,2735,4015
2218,2699,3902
2181,2660,3796
2166,2638,3696
2154,2615,3573
2140,2608,3450
2125,2613,3331
2140,2638,3245
2171,2657,3161
2192,2668,3080
2172,2656,2987
2140,2638,2916
2124,2622,2862
2140,2638,2834
2164,2677,2794
2192,2729,2752
2210,2764,2712
2218,2790,2711
2206,2794,2728
2192,2790,2752
2183,2777,2751
2192,2790,2752
2203,2820,2761
2218,2850,2793
2222,2836,2816
2218,2790,2834
2201,2722,2845
2192,2668,2875
2188,2625,2901
2192,2608,2916
2181,2602,2909
2166,2608,2916
2155,2604,2934
2166,2608,2957
2183,2615,2956
2192,2638,2957
2172,2654,2969
2140,2668,2998
2112,2677,3007
2114,2699,2998
2127,2717,2972
2140,2729,2957
2150,2738,2949
2192,2790,2957
2261,2890,2961
2349,3032,2957
2442,3192,2933
2558,3366,2916
2632,3465,2909
2584,3396,2916
2380,3141,2904
2140,2850,2875
1970,2656,2828
1879,2577,2793
1771,2516,2767
1618,2426,2752
1463,2283,2729
1383,2092,2711
1402,1844,2688
1540,1607,2670
1795,1450,2644
2166,1425,2628
2589,1515,2609
3001,1728,2587
3352,2065,2556
3654,2517,2546
3896,2978,2548
4045,3335,2546
4034,3496,2521
3862,3487,2505
3570,3366,2504
3236,3214,2505
2910,3059,2481
2636,2941,2464
2421,2869,2461
2270,2850,2464
2168,2847,2442
2114,2850,2423
2090,2853,2419
2088,2881,2423
2085,2923,2404
2088,2971,2382
2094,3003,2373
2114,3032,2382
2128,3052,2382
2140,3062,2382
2138,3049,2381
2140,3032,2382
2130,2997,2362
2114,2941,2341
2082,2854,2329
2062,2790,2341
2051,2768,2347
2062,2790,2341
2078,2814,2316
2114,2850,2300
2154,2891,2293
2192,2941,2300
2207,2971,2300
2218,3002,2300
2234,3040,2296
2270,3093,2300
2301,3113,2298
2323,3093,2300
2323,3037,2297
2323,3002,2300
2320,2993,2297
2323,3002,2300
2312,2989,2297
2297,2971,2300
2281,2958,2297
2297,2971,2300
2338,2994,2296
2401,3032,2300
2460,3078,2296
2531,3153,2300
2620,3246,2296
2740,3366,2300
2863,3488,2294
2975,3608,2300
3047,3689,2306
3080,3729,2341
3058,3707,2388
3001,3639,2464
2924,3530,2560
2871,3426,2711
2845,3343,2907
2845,3305,3162
2840,3291,3448
2845,3305,3778
2867,3333,4132
2923,3396,4518
2988,3478,4904
3053,3578,5298
3105,3668,5665
3158,3760,5996
3202,3831,6253
3236,3881,6448
3236,3889,6573
3210,3881,6653
3165,3863,6673
3132,3851,6653
3097,3823,6594
3053,3790,6530
2986,3735,6450
2923,3669,6366
2866,3585,6270
2819,3517,6202
2763,3463,6151
2714,3426,6119
2668,3386,6073
2636,3366,6037
2622,3374,6008
2662,3426,5996
2736,3491,5959
2792,3548,5914
2764,3542,5859
2662,3457,5832
2518,3277,5796
2375,3062,5750
2239,2861,5674
2140,2729,5627
2079,2657,5597
2062,2638,5586
2064,2641,5543
2088,2668,5503
2108,2689,5468
2114,2699,5462
2093,2680,5442
2088,2668,5421
2113,2679,5391
2166,2729,5380
2210,2790,5360
2244,2850,5339
2262,2879,5295
2270,2881,5257
2256,2858,5211
2244,2850,5175
2239,2850,5129
2244,2850,5093
2235,2821,5049
2218,2790,5011
2198,2764,4950
2192,2759,4887
2197,2754,4816
2218,2759,4764
2236,2770,4705
2244,2790,4641
2239,2793,4555
2244,2790,4477
2257,2781,4394
2270,2790,4312
2267,2793,4207
2270,2790,4107
2283,2769,4003
2297,2759,3902
2272,2748,3776
2218,2729,3655
2160,2682,3542
2140,2638,3450
2140,2608,3346
2140,2608,3245
2129,2615,3146
2140,2638,3080
2169,2666,3019
2192,2699,2957
2180,2706,2882
2166,2699,2834
2177,2693,2805
2218,2729,2793
2251,2789,2767
2270,2850,2752
2273,2874,2745
2270,2881,2752
2263,2889,2746
2297,2941,2752
2398,3049,2766
2558,3214,2793
2687,3350,2809
2714,3366,2834
2615,3211,2857
2453,2971,2875
2290,2742,2869
2166,2577,2875
2064,2444,2893
1983,2335,2916
1924,2249,2915
1905,2213,2916
1904,2211,2930
1905,2244,2957
