I,II,ABP,RESP
3754,1829,2469,3738
4405,2052,2454,3686
5151,2357,2451,3633
5912,2705,2454,3568
6592,3045,2436,3453
7103,3359,2417,3311
7326,3603,2408,3166
7222,3740,2417,3035
6814,3734,2418,2900
6230,3613,2417,2759
5587,3420,2412,2616
5000,3214,2417,2484
4506,3022,2416,2353
4127,2869,2417,2227
3823,2733,2414,2094
3571,2596,2417,1951
3345,2442,2415,1795
3174,2306,2417,1636
3063,2209,2414,1477
3016,2160,2417,1321
2999,2127,2415,1149
3016,2106,2417,966
3048,2095,2414,779
3095,2106,2417,611
3118,2117,2415,455
3135,2124,2417,296
3151,2117,2414,124
3214,2124,2417,-39
3280,2144,2415,-190
3333,2179,2417,-335
3345,2194,2414,-486
3373,2197,2417,-631
3413,2193,2415,-778
3452,2215,2417,-946
3451,2244,2413,-1123
3452,2269,2417,-1242
3465,2273,2417,-1268
3492,2288,2417,-1242
3500,2317,2411,-1230
3532,2360,2417,-1242
3599,2389,2421,-1249
3690,2415,2417,-1242
3732,2433,2394,-1237
3730,2451,2380,-1242
3722,2456,2376,-1244
3770,2469,2380,-1242
3848,2490,2363,-1239
3928,2524,2343,-1242
3971,2554,2331,-1242
4008,2596,2343,-1242
4041,2637,2349,-1240
4087,2669,2343,-1242
4132,2675,2318,-1241
4206,2687,2305,-1242
4289,2710,2300,-1240
4365,2741,2305,-1242
4402,2757,2301,-1240
4444,2778,2305,-1242
4499,2805,2305,-1240
4563,2832,2305,-1242
4589,2839,2284,-1240
4603,2850,2268,-1242
4616,2864,2256,-1240
4643,2869,2268,-1242
4635,2835,2278,-1240
4603,2796,2305,-1242
4572,2774,2342,-1240
4603,2778,2417,-1242
4666,2774,2509,-1240
4722,2760,2640,-1242
4726,2732,2808,-1240
4722,2705,3049,-1242
4720,2667,3342,-1240
4722,2633,3681,-1242
4689,2590,4036,-1240
4643,2542,4425,-1242
4569,2475,4831,-1240
4484,2415,5243,-1242
4410,2370,5614,-1240
4444,2360,5950,-1242
4580,2380,6243,-1240
4722,2433,6507,-1242
4728,2471,6717,-1240
4603,2451,6879,-1242
4423,2355,6978,-1240
4285,2251,7028,-1242
4218,2199,7014,-1240
4246,2215,6954,-1242
4338,2258,6839,-1240
4444,2306,6693,-1242
4493,2340,6522,-1240
4484,2360,6359,-1242
4440,2354,6192,-1240
4405,2342,6024,-1242
4388,2339,5834,-1240
4405,2360,5652,-1242
4431,2389,5486,-1240
4444,2415,5355,-1242
4404,2417,5223,-1240
4285,2378,5094,-1242
4015,2261,4954,-1240
3532,2052,4834,-1242
2833,1757,4717,-1240
2063,1434,4611,-1242
1399,1147,4491,-1240
952,944,4388,-1242
677,809,4286,-1240
476,708,4202,-1242
280,615,4114,-1240
119,545,4053,-1242
24,492,3997,-1240
0,436,3942,-1242
-2,356,3859,-1240
0,272,3793,-1242
-4,197,3746,-1240
0,127,3719,-1242
-1,52,3666,-1240
0,0,3607,-1242
-3,-14,3543,-1240
0,0,3495,-1242
-2,5,3437,-1240
0,0,3384,-1242
-2,-5,3324,-1240
0,0,3272,-1242
-1,2,3211,-1240
0,0,3161,-1242
0,-2,3105,-1241
0,0,3049,-1242
0,1,2972,-1240
0,0,2900,-1242
0,-1,2835,-1242
0,0,2789,-1242
0,0,2743,-1240
0,0,2715,-1242
0,0,2690,-1243
0,0,2677,-1242
0,0,2654,-1238
0,0,2640,-1242
0,0,2631,-1247
0,0,2640,-1242
0,0,2650,-1234
0,0,2677,-1242
0,0,2709,-1258
0,0,2752,-1242
0,0,2784,-1174
0,0,2826,-1084
0,0,2874,-1002
0,0,2938,-907
0,0,2994,-774
0,0,3049,-611
0,0,3098,-451
0,0,3161,-296
0,0,3219,-133
0,0,3272,39
0,0,3308,206
0,0,3347,374
0,0,3383,553
0,0,3421,749
0,0,3442,940
0,0,3458,1123
0,0,3461,1304
0,0,3458,1498
0,0,3438,1692
0,0,3421,1872
0,0,3401,2041
0,0,3384,2227
0,0,3348,2424
0,0,3310,2602
0,0,3267,2741
0,0,3235,2878
0,-1,3197,3028
0,0,3161,3173
0,1,3118,3285
0,0,3086,3390
0,-1,3049,3503
0,0,3012,3607
-1,1,2967,3667
0,0,2938,3706
-1,-1,2915,3744
0,18,2900,3784
-3,63,2867,3793
0,127,2826,3784
-1,181,2780,3776
0,218,2752,3784
-4,251,2729,3785
0,309,2715,3784
2,379,2693,3779
0,436,2677,3784
-7,461,2657,3782
0,472,2640,3784
10,469,2617,3780
0,436,2603,3784
-30,366,2585,3781
0,309,2566,3784
198,327,2538,3780
635,454,2529,3784
1296,672,2528,3781
2103,962,2529,3784
2929,1308,2508,3780
3651,1688,2491,3784
4181,2056,2483,3780
4484,2360,2491,3784
4514,2552,2491,3780
4246,2614,2491,3784
3731,2560,2489,3780
3135,2433,2491,3784
2595,2265,2487,3780
2182,2088,2491,3784
1894,1922,2494,3780
1746,1797,2491,3784
1693,1699,2469,3780
1667,1598,2454,3784
1602,1477,2448,3780
1548,1380,2454,3784
1532,1326,2450,3780
1548,1307,2454,3784
1542,1291,2467,3780
1548,1289,2491,3784
1588,1297,2497,3780
1667,1307,2491,3784
1732,1313,2481,3780
1865,1380,2491,3784
2198,1559,2510,3780
2857,1870,2529,3784
3730,2246,2529,3780
4603,2633,2529,3784
5256,2949,2525,3780
5674,3159,2529,3784
5917,3249,2526,3780
6071,3286,2529,3784
6148,3315,2528,3780
6190,3359,2529,3784
6207,3388,2523,3780
6230,3413,2529,3784
6252,3434,2533,3780
6309,3468,2529,3784
6375,3494,2504,3780
6428,3522,2491,3784
6439,3551,2491,3780
6468,3595,2491,3784
6522,3633,2469,3780
6587,3667,2454,3784
6608,3695,2452,3780
6627,3740,2454,3784
6667,3787,2433,3780
6746,3831,2417,3784
6794,3852,2413,3780
6825,3885,2417,3784
6843,3931,2396,3780
6904,3994,2380,3784
6964,4040,2374,3780
7023,4085,2380,3784
7063,4125,2361,3780
7142,4176,2343,3784
7227,4211,2332,3780
7301,4248,2343,3784
7316,4285,2340,3780
7341,4339,2343,3784
7385,4380,2348,3780
7460,4412,2380,3784
7498,4424,2410,3780
7539,4448,2454,3784
7594,4472,2507,3780
7698,4503,2603,3784
7784,4517,2737,3780
7857,4539,2938,3784
7891,4556,3187,3780
7936,4575,3495,3784
7979,4573,3833,3780
8055,4575,4202,3784
8118,4572,4571,3780
8174,4575,4946,3784
8189,4556,5303,3780
8214,4539,5652,3784
8229,4520,5966,3780
8254,4521,6247,3784
8246,4516,6482,3780
8254,4521,6693,3784
8262,4517,6864,3780
8293,4521,6991,3784
8294,4515,7051,3780
8293,4521,7065,3784
8268,4515,7029,3781
8254,4503,6954,3784
8222,4468,6821,3781
8214,4448,6656,3784
8194,4435,6458,3781
8174,4430,6247,3784
8121,4400,6016,3780
8095,4375,5801,3784
8081,4356,5601,3781
8095,4357,5429,3784
8075,4346,5254,3780
8055,4339,5094,3784
8023,4331,4946,3782
8015,4339,4834,3784
7980,4333,4722,3779
7936,4321,4611,3784
7864,4290,4486,3785
7817,4267,4388,3784
7767,4235,4304,3770
7738,4212,4239,3765
7700,4180,4159,3753
7698,4158,4090,3725
7685,4128,4025,3660
7658,4103,3979,3587
7586,4069,3919,3516
7539,4049,3867,3449
7511,4027,3817,3367
7500,4012,3793,3292
7440,3981,3760,3222
7381,3958,3719,3154
7325,3933,3655,3065
7301,3922,3607,2976
7257,3899,3565,2888
7222,3885,3533,2799
7176,3869,3478,2689
7142,3867,3421,2582
7077,3861,3358,2483
7023,3867,3310,2385
6982,3871,3252,2262
6984,3885,3198,2129
6971,3885,3135,1997
6944,3885,3086,1872
6878,3874,3040,1738
6825,3867,3012,1597
6773,3848,2987,1454
6746,3831,2975,1321
6701,3805,2954,1184
6666,3794,2938,1045
6628,3787,2913,902
6627,3794,2900,769
6635,3795,2890,640
6666,3794,2900,512
6672,3776,2915,376
6666,3758,2938,237
6634,3729,2951,90
6627,3704,2975,-59
6612,3665,3003,-210
6587,3631,3049,-355
6518,3599,3087,-511
6468,3595,3124,-690
6446,3595,3152,-872
6468,3595,3198,-1005
6472,3567,3251,-1075
6468,3540,3310,-1123
6441,3520,3350,-1186
6428,3522,3384,-1242
6413,3517,3403,-1257
6428,3504,3421,-1242
6435,3472,3432,-1234
6428,3450,3458,-1242
6371,3432,3482,-1246
6309,3431,3495,-1242
6243,3422,3478,-1238
6190,3413,3458,-1242
6109,3392,3439,-1243
6031,3377,3421,-1242
5954,3356,3382,-1240
5912,3341,3347,-1242
5878,3318,3320,-1242
5873,3304,3310,-1242
5856,3285,3279,-1240
5833,3268,3235,-1242
5782,3238,3186,-1241
5754,3214,3161,-1242
5731,3188,3143,-1240
5714,3177,3124,-1242
5665,3164,3085,-1240
5635,3159,3049,-1242
5619,3152,3010,-1240
5635,3159,2975,-1242
5637,3174,2930,-1240
5674,3214,2900,-1242
5735,3256,2880,-1240
5833,3304,2863,-1242
5885,3337,2825,-1240
5912,3377,2789,-1242
5925,3402,2761,-1240
5992,3413,2752,-1242
6045,3391,2733,-1240
6031,3377,2715,-1242
5904,3372,2692,-1240
5754,3377,2677,-1242
5618,3352,2656,-1240
5516,3304,2640,-1242
5415,3221,2620,-1240
5397,3123,2603,-1242
5517,3039,2578,-1240
5833,3050,2566,-1242
6328,3164,2562,-1240
7023,3359,2566,-1242
7835,3608,2551,-1240
8650,3940,2529,-1242
9340,4288,2501,-1240
9880,4539,2491,-1242
10165,4620,2488,-1240
10079,4630,2491,-1242
9570,4643,2477,-1240
8849,4630,2454,-1242
8133,4486,2425,-1240
7539,4248,2417,-1242
7018,4013,2417,-1240
6587,3849,2417,-1242
6255,3712,2397,-1240
6031,3577,2380,-1242
5828,3430,2372,-1240
5635,3304,2380,-1242
5458,3197,2380,-1240
5357,3123,2380,-1242
5312,3066,2376,-1240
5317,3032,2380,-1242
5316,3003,2378,-1240
5317,2996,2380,-1242
5291,2993,2378,-1240
5277,2996,2380,-1242
5260,2978,2376,-1240
5277,2959,2380,-1242
5281,2939,2381,-1240
5277,2941,2380,-1242
5229,2945,2361,-1240
5198,2959,2343,-1242
5181,2969,2333,-1240
5198,2996,2343,-1242
5196,3016,2348,-1240
5198,3032,2343,-1242
5190,3026,2320,-1240
5198,3032,2305,-1242
5192,3051,2299,-1240
5198,3086,2305,-1242
5194,3101,2306,-1240
5198,3105,2305,-1242
5186,3101,2301,-1240
5198,3123,2305,-1242
5220,3152,2305,-1240
5277,3195,2305,-1242
5361,3247,2301,-1240
5516,3341,2305,-1242
5699,3458,2307,-1240
5873,3577,2305,-1242
5979,3651,2286,-1240
6071,3704,2268,-1242
6154,3744,2258,-1240
6230,3794,2268,-1242
6242,3832,2272,-1240
6230,3867,2268,-1242
6214,3893,2255,-1240
6230,3922,2268,-1242
6231,3932,2289,-1240
6230,3940,2305,-1242
6218,3936,2286,-1240
6230,3940,2268,-1242
6230,3936,2258,-1240
6230,3940,2268,-1242
6214,3937,2264,-1240
6230,3940,2268,-1242
6259,3935,2283,-1240
6309,3940,2343,-1242
6343,3934,2439,-1240
6389,3922,2603,-1242
6415,3890,2827,-1240
6428,3867,3124,-1242
6400,3846,3456,-1240
6389,3831,3830,-1242
6394,3799,4224,-1240
6428,3776,4648,-1242
6443,3760,5076,-1240
6468,3758,5503,-1242
6498,3737,5885,-1240
6547,3704,6210,-1242
6561,3658,6466,-1240
6547,3631,6693,-1242
6490,3609,6885,-1240
6428,3595,7028,-1242
6355,3562,7091,-1240
6309,3522,7102,-1242
6267,3470,7076,-1240
6230,3431,7028,-1242
6167,3397,6931,-1240
6111,3377,6805,-1242
6048,3355,6657,-1240
5992,3341,6507,-1242
5910,3316,6331,-1240
5833,3286,6136,-1242
5761,3243,5921,-1240
5714,3214,5727,-1242
5645,3191,5547,-1240
5555,3177,5392,-1242
5443,3146,5234,-1240
5357,3105,5094,-1242
5260,3049,4956,-1240
5119,2996,4834,-1242
4892,2922,4708,-1240
4643,2832,4611,-1242
4403,2724,4526,-1240
4206,2633,4462,-1242
4032,2561,4384,-1240
3928,2524,4314,-1242
3886,2503,4234,-1240
3889,2505,4165,-1242
3871,2508,4082,-1240
3849,2505,4016,-1242
3802,2473,3953,-1240
3730,2433,3904,-1242
3617,2389,3842,-1240
3532,2360,3793,-1242
3482,2329,3747,-1241
3452,2306,3719,-1242
3396,2291,3678,-1240
3373,2306,3644,-1242
3397,2331,3604,-1242
3452,2360,3570,-1242
3461,2369,3516,-1240
3452,2378,3458,-1242
3453,2394,3394,-1243
3492,2433,3347,-1242
3518,2472,3292,-1239
3532,2505,3235,-1242
3526,2516,3168,-1246
3532,2524,3124,-1242
3537,2527,3087,-1234
3571,2542,3049,-1242
3619,2556,2987,-1257
3690,2578,2938,-1242
3771,2595,2907,-1171
3889,2614,2900,-1064
4005,2623,2880,-960
4087,2633,2863,-867
4107,2634,2852,-773
4127,2633,2863,-670
4163,2615,2876,-564
4206,2596,2900,-453
4219,2578,2919,-343
4246,2578,2938,-237
4297,2579,2945,-135
4365,2578,2975,-20
4403,2559,3022,113
4444,2542,3086,256
4499,2527,3138,393
4563,2524,3198,532
4587,2514,3255,683
4603,2505,3310,848
4640,2497,3342,1007
4722,2505,3384,1163
4785,2515,3436,1316
4801,2524,3495,1478
4762,2520,3523,1639
4722,2524,3533,1794
4680,2530,3540,1939
4643,2542,3570,2089
4590,2536,3594,2239
4563,2524,3607,2385
4557,2507,3602,2520
4563,2505,3607,2661
4530,2504,3611,2802
4484,2505,3607,2937
4454,2500,3571,3053
4484,2505,3533,3173
4529,2512,3504,3295
4563,2524,3495,3410
4559,2523,3469,3505
4563,2524,3421,3607
4576,2520,3356,3709
4603,2524,3310,3784
4603,2526,3272,3798
4603,2542,3235,3784
4594,2558,3177,3774
4603,2578,3124,3784
4596,2580,3077,3786
4603,2578,3049,3784
4612,2570,3012,3778
4643,2578,2975,3784
4639,2584,2931,3783
4603,2596,2900,3784
4532,2602,2863,3780
4484,2614,2826,3784
4435,2615,2781,3782
4365,2596,2752,3784
4236,2529,2728,3781
4127,2433,2715,3784
4116,2336,2693,3780
4285,2306,2677,3784
4622,2363,2656,3783
5119,2524,2640,3784
5739,2772,2616,3779
6468,3105,2603,3784
7210,3463,2596,3785
7857,3794,2603,3784
8264,4058,2602,3775
8373,4267,2603,3784
8155,4375,2599,3794
7698,4321,2603,3784
7111,4087,2601,3736
6547,3794,2603,3686
6053,3560,2600,3635
5635,3413,2603,3568
5257,3286,2600,3454
4960,3159,2603,3331
4734,3037,2600,3220
4563,2941,2603,3114
4400,2852,2600,2975
4285,2778,2603,2819
4225,2714,2601,2670
4206,2669,2603,2543
4165,2625,2600,2405
4127,2596,2603,2247
4106,2578,2601,2080
4127,2578,2603,1932
4130,2575,2599,1795
4127,2578,2603,1656
4108,2574,2604,1504
4127,2578,2603,1360
4157,2580,2584,1229
4206,2596,2566,1104
4229,2607,2554,966
4246,2614,2566,828
4251,2603,2573,697
4285,2596,2566,572
4325,2591,2539,436
4365,2596,2529,296
4367,2593,2529,156
4365,2596,2529,20
4378,2605,2507,-122
4444,2633,2491,-256
4516,2655,2488,-379
4563,2669,2491,-493
4569,2669,2473,-604
4603,2687,2454,-710
4673,2713,2447,-814
4762,2741,2454,-926
4808,2754,2442,-1041
4841,2778,2417,-1123
4871,2805,2387,-1162
4920,2832,2380,-1183
4954,2847,2378,-1212
5000,2887,2380,-1242
5051,2944,2363,-1250
5119,2996,2343,-1242
5164,3012,2315,-1237
5198,3032,2305,-1242
5194,3063,2299,-1244
5158,3086,2305,-1242
5086,3067,2300,-1239
5039,3050,2305,-1242
5025,3060,2312,-1242
5039,3086,2343,-1242
5033,3077,2363,-1240
5039,3050,2380,-1242
5065,3030,2391,-1241
5119,3032,2454,-1242
5147,3019,2573,-1240
5158,2996,2752,-1242
5161,2969,2952,-1241
5198,2959,3198,-1242
5240,2948,3496,-1240
5277,2941,3867,-1242
5277,2929,4268,-1240
5277,2923,4685,-1242
5285,2901,5092,-1240
5317,2869,5503,-1242
5318,2819,5890,-1240
5277,2778,6247,-1242
5189,2738,6547,-1240
5119,2705,6805,-1242
5069,2663,7004,-1240
5039,2633,7140,-1242
4981,2613,7188,-1240
4920,2614,7177,-1242
4863,2610,7116,-1240
4841,2596,7028,-1242
4820,2560,6895,-1240
4801,2524,6731,-1242
4760,2487,6530,-1240
4722,2469,6322,-1242
4674,2461,6106,-1240
4643,2469,5912,-1242
4614,2470,5733,-1240
4603,2469,5578,-1242
4580,2460,5421,-1240
4563,2469,5280,-1242
4545,2495,5140,-1240
4563,2542,5020,-1242
4598,2583,4899,-1240
4643,2614,4797,-1242
4652,2625,4695,-1240
4643,2633,4611,-1242
4614,2631,4526,-1240
4603,2633,4462,-1242
4595,2629,4389,-1240
4603,2633,4314,-1242
4602,2632,4224,-1240
4603,2633,4165,-1242
4582,2621,4122,-1240
4563,2614,4090,-1242
4548,2609,4032,-1240
4563,2614,3979,-1242
4574,2615,3933,-1240
4563,2614,3904,-1242
4506,2600,3852,-1241
4444,2578,3793,-1242
4392,2541,3728,-1240
4365,2505,3681,-1242
4327,2471,3626,-1241
4285,2451,3570,-1242
4237,2436,3505,-1240
4206,2433,3458,-1242
4158,2425,3406,-1242
4087,2415,3347,-1242
3982,2389,3265,-1239
3889,2360,3198,-1242
3795,2319,3138,-1244
3690,2269,3086,-1242
3537,2199,3021,-1237
3373,2124,2975,-1242
3216,2050,2947,-1250
3095,1997,2938,-1242
2993,1958,2915,-1207
2936,1943,2900,-1163
2917,1932,2893,-1120
2936,1924,2900,-1064
2943,1905,2896,-982
2936,1888,2900,-887
2920,1873,2911,-797
2936,1870,2938,-710
2969,1865,2953,-607
3016,1870,2975,-493
3062,1886,3001,-386
3135,1924,3049,-296
3217,1965,3090,-211
3293,1997,3124,-118
3333,2007,3138,-18
3373,2015,3161,79
3424,2022,3189,168
3492,2033,3235,256
3536,2038,3275,346
3571,2052,3310,434
3616,2068,3327,513
3690,2088,3347,591
3741,2091,3362,676
3730,2088,3384,769
3642,2073,3390,859
3532,2052,3384,946
3415,2010,3361,1027
3293,1961,3347,1104
3136,1905,3329,1173
2976,1852,3310,1242
2844,1797,3271,1311
2778,1761,3235,1380
2757,1747,3197,1440
2778,1761,3161,1498
2810,1777,3105,1555
2857,1797,3049,1616
2904,1822,3000,1674
2976,1870,2975,1735
3066,1931,2942,1792
3174,1997,2900,1853
3271,2046,2849,1909
3373,2088,2826,1971
3468,2127,2812,2030
3571,2179,2789,2089
3654,2220,2741,2143
3730,2251,2715,2208
3762,2265,2711,2275
3770,2288,2715,2346
3752,2302,2690,2409
3770,2306,2677,2484
3811,2294,2689,2563
3849,2306,2715,2641
3818,2337,2714,2700
3730,2360,2715,2759
3608,2331,2728,2824
3492,2269,2752,2897
3373,2194,2752,2958
3293,2124,2752,3016
3323,2061,2763,3066
3571,2052,2789,3114
4057,2127,2793,3149
4722,2306,2789,3193
5431,2563,2783,3241
6111,2887,2789,3292
6715,3222,2786,3323
7222,3522,2789,3351
7519,3754,2789,3372
7500,3940,2789,3390
7109,4040,2769,3395
6468,3994,2752,3410
5758,3782,2743,3431
5158,3522,2752,3449
4701,3320,2753,3442
4365,3195,2752,3430
4104,3079,2735,3418
3928,2959,2715,3410
3801,2847,2687,3382
3690,2760,2677,3351
3569,2676,2677,3313
3492,2614,2677,3272
3473,2587,2657,3211
3492,2596,2640,3154
3478,2598,2632,3101
3452,2578,2640,3055
3433,2545,2640,2989
3452,2542,2640,2917
3456,2562,2638,2843
3452,2596,2640,2779
3435,2613,2627,2704
3452,2633,2603,2621
3472,2655,2564,2534
3492,2687,2529,2464
3485,2700,2498,2402
3492,2705,2491,2346
3506,2697,2491,2276
3532,2687,2491,2208
3542,2659,2472,2141
3571,2633,2454,2089
3618,2613,2434,2038
3690,2614,2417,1991
3760,2608,2381,1938
3849,2596,2343,1892
3935,2581,2301,1847
4008,2596,2268,1813
4042,2630,2228,1780
4087,2669,2194,1754
4146,2686,2165,1729
4206,2705,2157,1715
4216,2729,2152,1696
4206,2760,2157,1675
4193,2775,2163,1647
4206,2796,2194,1636
4227,2821,2250,1635
4285,2850,2343,1636
4364,2864,2437,1622
4444,2887,2529,1616
4476,2919,2600,1621
4484,2959,2677,1636
4475,2979,2732,1642
4484,2996,2752,1656
4513,3008,2706,1679
4603,3014,2640,1715
4715,2990,2571,1738
4801,2959,2529,1754
4810,2939,2482,1768
4801,2941,2454,1794
4797,2937,2455,1820
4801,2923,2529,1853
4774,2893,2653,1882
4762,2869,2826,1912
4773,2846,3022,1932
4801,2832,3272,1951
4799,2808,3575,1968
4801,2778,3942,1991
4817,2732,4328,2010
4841,2687,4723,2030
4824,2634,5095,2048
4801,2578,5466,2070
4788,2506,5824,2084
4801,2433,6173,2089
4800,2355,6467,2085
4801,2288,6693,2089
4798,2225,6831,2094
4801,2179,6916,2089
4781,2138,6954,2067
4762,2106,6954,2050
4738,2072,6887,2041
4722,2052,6768,2030
4681,2037,6604,2001
4643,2033,6433,1971
4608,2022,6249,1950
4603,2015,6061,1932
4598,2004,5864,1895
4603,1997,5689,1853
4589,1979,5531,1813
4563,1961,5392,1774
4496,1940,5239,1719
4405,1924,5094,1656
4271,1890,4963,1589
4127,1834,4871,1518
3971,1760,4780,1433
3849,1707,4685,1340
3749,1677,4575,1245
3690,1670,4499,1143
3666,1667,4440,1028
3730,1688,4388,907
3874,1743,4306,788
4087,1834,4239,670
4295,1933,4190,540
4484,2033,4165,394
4622,2117,4113,248
4722,2179,4053,118
4769,2199,3988,-4
4801,2197,3942,-138
4818,2183,3885,-282
4841,2179,3830,-414
4843,2170,3768,-530
4841,2160,3719,-650
4820,2140,3660,-785
4801,2124,3607,-907
4772,2114,3546,-1000
4762,2124,3495,-1084
4755,2141,3437,-1174
4762,2160,3384,-1242
4756,2174,3323,-1258
4762,2197,3272,-1242
4774,2224,3214,-1233
4801,2251,3161,-1242
4798,2268,3098,-1246
4762,2288,3049,-1242
4692,2298,3004,-1238
4643,2288,2975,-1242
4602,2241,2936,-1243
4563,2197,2900,-1242
4495,2174,2866,-1240
4444,2179,2863,-1242
4433,2178,2876,-1242
4484,2179,2900,-1242
4545,2186,2913,-1240
4603,2215,2938,-1242
4628,2241,2968,-1241
4643,2251,3012,-1242
4638,2231,3045,-1240
4643,2197,3086,-1242
4641,2154,3133,-1240
4643,2124,3198,-1242
4621,2100,3255,-1240
4603,2088,3310,-1242
4577,2080,3357,-1240
4563,2088,3421,-1242
4549,2093,3481,-1240
4563,2088,3533,-1242
4582,2064,3554,-1240
4603,2052,3570,-1242
4609,2060,3582,-1240
4643,2088,3607,-1242
4688,2103,3625,-1240
4722,2106,3644,-1242
4697,2100,3648,-1240
4643,2106,3644,-1242
4554,2115,3623,-1240
4444,2124,3607,-1242
4317,2117,3589,-1240
4246,2106,3570,-1242
4223,2091,3532,-1240
4206,2088,3495,-1242
4150,2087,3456,-1240
4127,2088,3421,-1242
4159,2083,3378,-1240
4206,2088,3347,-1242
4183,2096,3313,-1240
4127,2106,3272,-1242
4086,2105,3211,-1240
4087,2106,3161,-1242
4072,2105,3121,-1240
4047,2106,3086,-1242
4018,2095,3028,-1240
4008,2088,2975,-1242
3970,2083,2932,-1240
3928,2088,2900,-1242
3898,2086,2847,-1240
3928,2088,2789,-1242
3951,2086,2739,-1241
3928,2088,2715,-1242
3837,2073,2682,-1240
3770,2052,2640,-1242
3745,2025,2591,-1241
3730,2015,2566,-1242
3636,2009,2549,-1240
3492,1997,2529,-1242
3353,1943,2487,-1242
3293,1852,2454,-1242
3322,1751,2431,-1239
3492,1707,2417,-1242
3839,1743,2392,-1245
4405,1870,2380,-1242
5144,2079,2378,-1235
5992,2378,2380,-1242
6817,2724,2360,-1254
7500,3050,2343,-1242
7914,3296,2336,-1185
8015,3468,2343,-1104
7787,3554,2339,-1029
7301,3522,2343,-966
6665,3342,2345,-889
6031,3086,2343,-788
5470,2849,2318,-682
5000,2687,2305,-591
4586,2565,2316,-514
4246,2451,2343,-434
3965,2327,2348,-344
3730,2215,2343,-256
3508,2114,2336,-178
3333,2033,2343,-99
3221,1966,2342,-11
3174,1924,2343,79
3147,1899,2350,159
3135,1888,2380,237
3115,1875,2406,321
3095,1870,2417,414
3048,1871,2409,505
3016,1888,2417,591
2998,1903,2438,672
3016,1924,2454,749
3019,1941,2438,824
3016,1961,2417,907
2990,1963,2408,991
2976,1961,2417,1064
2965,1962,2417,1121
2976,1997,2417,1183
2988,2045,2414,1253
3016,2088,2417,1321
3047,2105,2411,1371
3095,2124,2417,1419
3127,2150,2432,1472
3135,2179,2454,1518
3109,2182,2458,1546
3095,2179,2454,1577
3101,2183,2438,1619
3135,2215,2417,1656
3168,2256,2388,1667
3214,2306,2380,1675
3255,2355,2382,1694
3293,2415,2380,1715
3319,2469,2354,1716
3373,2524,2343,1715
3459,2572,2354,1723
3571,2633,2380,1735
3660,2696,2380,1727
3730,2760,2380,1715
3795,2802,2389,1710
3889,2832,2417,1715
3970,2850,2422,1708
4008,2869,2417,1695
3978,2879,2406,1683
3928,2887,2417,1675
3879,2881,2419,1658
3849,2869,2417,1636
3829,2851,2403,1613
3849,2850,2417,1597
3891,2855,2454,1576
3928,2850,2529,1557
3916,2812,2619,1535
3889,2760,2752,1518
3873,2705,2924,1497
3889,2669,3161,1478
3893,2638,3436,1457
3889,2614,3756,1439
3878,2582,4095,1417
3889,2542,4462,1399
3893,2484,4832,1379
3889,2433,5206,1360
3874,2389,5553,1337
3889,2360,5875,1321
3904,2324,6152,1308
3889,2288,6396,1301
3810,2246,6587,1290
3730,2215,6731,1281
3686,2184,6808,1270
3690,2160,6842,1261
3691,2127,6825,1248
3690,2088,6768,1242
3684,2041,6653,1239
3690,2015,6507,1242
3685,2008,6338,1240
3690,2015,6173,1242
3702,2014,6002,1241
3730,2015,5838,1242
3737,2009,5667,1237
3730,1997,5503,1242
3703,1971,5341,1251
3690,1961,5206,1261
3682,1971,5074,1261
3690,1997,4946,1261
3690,2009,4803,1267
3690,2015,4685,1281
3681,2023,4582,1291
3690,2052,4499,1301
3714,2085,4401,1308
3770,2124,4314,1321
3827,2159,4229,1329
3889,2197,4165,1340
3941,2225,4086,1355
4008,2251,4016,1380
4059,2268,3949,1402
4087,2288,3904,1419
4091,2298,3849,1427
4127,2306,3793,1439
4178,2303,3727,1455
4206,2306,3681,1478
4168,2306,3630,1497
4127,2306,3570,1518
4115,2298,3485,1535
4127,2306,3421,1557
4108,2322,3385,1575
4087,2342,3384,1597
4078,2348,3381,1615
4087,2360,3384,1636
4079,2383,3382,1654
4087,2415,3384,1675
4108,2427,3357,1694
4127,2433,3310,1715
4105,2437,3235,1731
4087,2451,3161,1754
