II,aVF,PLETH,RESP
2678,2456,5887,4106
2706,2467,5881,4102
2727,2493,5887,4106
2704,2486,5883,4102
2678,2456,5887,4106
2670,2434,5880,4102
2678,2456,5887,4106
2658,2487,5884,4102
2628,2493,5887,4106
2609,2463,5878,4102
2628,2456,5887,4106
2655,2485,5888,4102
2678,2529,5887,4106
2677,2547,5862,4102
2678,2566,5854,4106
2699,2608,5849,4102
2777,2676,5854,4106
2884,2735,5834,4102
2975,2786,5821,4106
2998,2819,5803,4102
2975,2823,5788,4106
2940,2775,5748,4102
2926,2713,5723,4106
2920,2674,5703,4102
2926,2676,5690,4106
2927,2671,5641,4102
2926,2639,5591,4106
2905,2588,5546,4102
2876,2566,5525,4106
2844,2567,5483,4102
2827,2566,5427,4106
2806,2532,5351,4102
2777,2493,5295,4106
2726,2456,5241,4102
2678,2419,5196,4106
2641,2370,5131,4102
2628,2346,5065,4106
2611,2349,4980,4102
2579,2346,4900,4106
2524,2297,4819,4102
2479,2236,4769,4106
2446,2190,4720,4102
2430,2163,4670,4106
2416,2141,4595,4102
2430,2163,4539,4106
2440,2210,4498,4102
2430,2236,4473,4106
2388,2208,4422,4102
2380,2200,4374,4106
2409,2225,4330,4102
2430,2236,4308,4106
2402,2192,4274,4102
2380,2163,4243,4106
2376,2157,4204,4102
2331,2090,4177,4106
2193,1903,4138,4102
2033,1686,4111,4106
1919,1511,4086,4102
1884,1356,4078,4106
2009,1236,4060,4102
2430,1320,4045,4106
3112,1725,4013,4102
3818,2309,3980,4106
4379,2782,3936,4102
4810,3043,3914,4106
5042,3233,3896,4102
4810,3483,3881,4106
4015,3656,3844,4102
3025,3519,3815,4106
2298,3024,3792,4102
1934,2419,3782,4106
1686,1952,3752,4102
1388,1650,3716,4106
1039,1351,3675,4102
694,990,3651,4106
358,623,3619,4102
50,330,3585,4106
-270,82,3542,4102
-645,-147,3519,4106
-1035,-322,3501,4102
-1289,-367,3486,4106
-1396,-294,3452,4102
-1488,-183,3420,4106
-1619,-91,3384,4102
-1537,73,3355,4106
-987,443,3315,4102
0,1063,3289,4106
1061,1759,3269,4102
1884,2309,3256,4106
2356,2590,3223,4102
2579,2676,3190,4106
2682,2679,3163,4102
2777,2676,3157,4106
2868,2669,3144,4102
2926,2676,3124,4106
2928,2695,3088,4102
2926,2713,3059,4106
2945,2700,3033,4102
2975,2676,3026,4106
2981,2666,3012,4102
2975,2676,2993,4106
2973,2680,2956,4102
2975,2676,2927,4106
2973,2671,2904,4102
2975,2676,2894,4106
2981,2677,2876,4102
2975,2676,2861,4106
2947,2672,2841,4102
2926,2676,2828,4106
2922,2676,2809,4102
2926,2676,2796,4106
2902,2670,2777,4102
2876,2676,2763,4106
2864,2680,2741,4102
2876,2676,2730,4106
2879,2652,2714,4102
2876,2639,2697,4106
2869,2647,2671,4102
2876,2676,2664,4106
2878,2688,2665,4102
2876,2676,2664,4106
2867,2648,2643,4102
2876,2639,2631,4106
2882,2639,2629,4102
2876,2639,2631,4106
2845,2630,2612,4102
2827,2639,2598,4106
2823,2651,2595,4102
2827,2639,2598,4106
2804,2593,2581,4102
2777,2566,2565,4106
2749,2567,2560,4102
2727,2566,2565,4106
2694,2527,2551,4102
2678,2493,2532,4106
2676,2477,2521,4102
2678,2456,2532,4106
2653,2395,2538,4102
2628,2346,2532,4106
2618,2339,2510,4101
2628,2346,2500,4106
2629,2304,2495,4103
2628,2236,2500,4106
2625,2184,2497,4101
2628,2163,2500,4106
2624,2131,2500,4105
2628,2090,2500,4106
2629,2047,2482,4088
2628,2016,2467,4074
2617,1978,2458,4054
2628,1943,2467,4042
2655,1915,2470,4012
2678,1906,2467,3977
2659,1901,2448,3931
2628,1906,2434,3897
2612,1908,2425,3856
2628,1906,2434,3816
2637,1887,2437,3763
2628,1870,2434,3720
2598,1859,2413,3676
2579,1870,2401,3639
2570,1885,2395,3589
2579,1906,2401,3542
2579,1921,2400,3495
2579,1943,2401,3462
2571,1970,2398,3422
2579,2016,2401,3381
2596,2068,2397,3329
2628,2126,2401,3285
2653,2178,2401,3239
2678,2236,2401,3204
2696,2291,2384,3163
2727,2346,2368,3124
2754,2385,2358,3073
2777,2419,2368,3027
2791,2451,2372,2976
2827,2493,2368,2931
2876,2531,2346,2879
2926,2566,2335,2834
2937,2586,2330,2783
2926,2603,2335,2737
2912,2616,2321,2685
2926,2639,2302,2641
2950,2660,2285,2596
2975,2676,2302,2560
2980,2676,2331,2519
2975,2676,2368,2480
2952,2674,2391,2430
2926,2676,2434,2383
2907,2672,2499,2332
2926,2676,2598,2287
2958,2678,2695,2237
2975,2676,2796,2190
2951,2656,2894,2138
2926,2639,3026,2093
2917,2631,3177,2045
2926,2639,3355,1997
2923,2642,3529,1943
2926,2639,3716,1900
2928,2621,3905,1860
2926,2603,4111,1820
2897,2580,4309,1768
2876,2566,4506,1723
2870,2558,4685,1682
2876,2566,4868,1642
2855,2569,5035,1591
2827,2566,5196,1546
2811,2556,5331,1510
2827,2566,5460,1481
2836,2576,5565,1441
2827,2566,5657,1401
2794,2532,5720,1366
2777,2529,5788,1336
2771,2554,5852,1296
2777,2566,5920,1256
2773,2527,5958,1220
2777,2493,5986,1192
2780,2500,5998,1153
2777,2529,6019,1111
2750,2521,6020,1071
2727,2493,6019,1047
2718,2479,6007,1024
2727,2493,6019,998
2727,2497,6031,964
2727,2493,6051,934
2724,2487,6049,908
2727,2493,6051,886
2722,2491,6045,855
2727,2493,6051,821
2731,2493,6044,792
2727,2493,6051,773
2699,2474,6059,753
2678,2456,6084,725
2670,2447,6088,689
2678,2456,6084,660
2675,2459,6059,637
2678,2456,6051,612
2679,2436,6043,578
2678,2419,6051,547
2653,2409,6047,523
2628,2419,6051,499
2601,2425,6037,466
2579,2419,6019,435
2559,2405,5977,414
2579,2419,5953,403
2616,2447,5932,383
2628,2456,5920,354
2590,2427,5874,325
2579,2419,5821,306
2646,2469,5761,291
2777,2566,5723,274
2880,2641,5673,249
2926,2676,5624,225
2927,2679,5555,207
2926,2676,5492,193
2922,2659,5419,178
2926,2639,5361,161
2926,2616,5292,144
2926,2603,5229,129
2905,2585,5153,112
2876,2566,5098,97
2843,2543,5044,81
2827,2529,4999,64
2807,2513,4930,46
2777,2493,4868,32
2724,2455,4805,23
2678,2419,4769,16
2646,2382,4730,7
2628,2346,4703,0
2588,2293,4666,-2
2529,2236,4637,0
2466,2188,4598,1
2430,2163,4572,0
2404,2144,4537,-1
2380,2126,4506,0
2345,2101,4462,0
2331,2090,4440,0
2328,2084,4421,0
2331,2090,4407,0
2305,2087,4369,0
2281,2090,4341,0
2270,2087,4319,0
2281,2090,4308,0
2283,2074,4276,0
2281,2053,4243,0
2278,2041,4203,0
2281,2053,4177,0
2258,2030,4148,0
2182,1906,4144,0
2030,1676,4145,0
1835,1430,4144,0
1692,1249,4110,0
1736,1173,4078,0
2037,1227,4054,0
2579,1466,4045,0
3294,1888,4015,0
4066,2383,3980,0
4672,2794,3939,0
4860,3079,3914,0
4562,3310,3880,0
3967,3519,3848,0
3290,3548,3809,0
2628,3226,3782,0
2012,2602,3748,0
1537,1980,3716,0
1231,1560,3676,0
992,1283,3651,0
690,973,3629,0
347,623,3618,0
10,296,3589,0
-347,0,3552,0
-789,-316,3507,0
-1240,-587,3486,0
-1585,-717,3470,0
-1785,-697,3453,0
-1905,-620,3416,0
-1934,-513,3388,0
-1788,-314,3366,0
-1339,73,3355,0
-577,645,3322,0
397,1320,3289,0
1322,1929,3260,0
1984,2346,3256,0
2319,2528,3244,0
2479,2566,3223,0
2604,2558,3184,0
2727,2566,3157,0
2798,2582,3136,0
2827,2603,3124,0
2847,2620,3104,0
2876,2639,3092,0
2886,2646,3076,0
2876,2639,3059,0
2868,2630,3022,0
2876,2639,2993,0
2883,2662,2970,0
2876,2676,2960,0
2868,2663,2941,0
2876,2639,2927,0
2887,2618,2909,0
2876,2603,2894,0
2843,2581,2870,0
2827,2566,2861,0
2829,2559,2860,0
2827,2566,2861,0
2795,2566,2842,0
2777,2566,2828,0
2778,2562,2824,0
2777,2566,2828,0
2744,2565,2813,0
2727,2566,2796,0
2747,2563,2776,0
2777,2566,2763,0
2761,2564,2740,0
2727,2566,2730,0
2712,2563,2727,0
2727,2566,2730,0
2731,2565,2714,0
2727,2566,2697,0
2723,2562,2678,0
2727,2566,2664,0
2710,2567,2641,0
2678,2566,2631,0
2641,2548,2629,0
2628,2529,2631,0
2626,2509,2613,0
2628,2493,2598,0
2609,2460,2592,0
2579,2419,2598,0
2543,2375,2596,0
2529,2346,2598,0
2527,2325,2599,0
2529,2309,2598,0
2508,2278,2579,0
2479,2236,2565,0
2460,2189,2561,0
2479,2163,2565,0
2510,2146,2551,0
2529,2126,2532,0
2521,2088,2521,0
2529,2053,2532,0
2554,2018,2539,0
2579,1980,2532,0
2575,1931,2509,0
2579,1906,2500,0
2599,1904,2499,0
2628,1906,2500,0
2630,1885,2481,0
2628,1870,2467,0
2629,1867,2460,0
2628,1870,2467,0
2601,1849,2466,0
2579,1833,2467,0
2573,1829,2465,0
2579,1833,2467,0
2557,1824,2451,0
2529,1833,2434,0
2515,1867,2423,0
2529,1906,2434,0
2534,1910,2440,0
2529,1906,2434,0
2518,1925,2410,0
2529,1980,2401,0
2549,2036,2400,0
2579,2090,2401,0
2600,2129,2382,0
2628,2163,2368,0
2652,2189,2363,0
2678,2236,2368,0
2696,2295,2354,0
2727,2346,2335,0
2756,2364,2312,0
2777,2383,2302,0
2773,2415,2284,0
2777,2456,2269,0
2796,2476,2257,0
2827,2493,2269,0
2834,2511,2284,0
2827,2529,2302,0
2815,2527,2309,0
2827,2529,2335,0
2847,2543,2372,0
2876,2566,2434,0
2886,2569,2500,0
2876,2566,2598,0
2845,2563,2715,0
2827,2566,2861,0
2821,2550,3012,0
2827,2529,3190,0
2822,2516,3379,0
2827,2529,3585,0
2830,2538,3787,0
2827,2529,4012,0
2799,2502,4243,0
2777,2493,4473,0
2769,2495,4670,0
2777,2493,4868,0
2775,2467,5064,0
2777,2456,5262,0
2777,2470,5421,0
2777,2493,5558,0
2753,2482,5674,0
2727,2456,5788,0
2714,2442,5875,0
2727,2456,5953,0
2735,2464,6015,0
2727,2456,6084,0
2697,2432,6135,0
2678,2419,6183,0
2670,2414,6212,0
2678,2419,6249,0
2677,2418,6276,0
2678,2419,6315,0
2674,2417,6334,0
2678,2419,6347,0
2676,2417,6339,0
2678,2419,6347,0
2674,2418,6358,0
2678,2419,6380,0
2675,2415,6379,0
2678,2419,6380,0
2676,2421,6371,0
2678,2419,6380,0
2660,2401,6377,0
2628,2383,6380,0
2588,2363,6372,0
2579,2346,6380,0
2584,2322,6378,0
2579,2309,6380,0
2531,2305,6360,0
2479,2309,6347,0
2456,2305,6325,0
2479,2309,6315,0
2510,2323,6291,0
2529,2346,6282,0
2524,2349,6263,0
2529,2346,6249,0
2569,2357,6212,0
2678,2419,6183,0
2816,2524,6145,0
2926,2639,6117,0
2952,2697,6066,0
2926,2676,6019,0
2888,2606,5961,0
2876,2566,5920,0
2874,2566,5867,0
2876,2566,5821,0
2858,2528,5756,0
2827,2493,5690,0
2788,2486,5602,0
2777,2493,5525,0
2782,2465,5447,0
2777,2419,5394,0
2733,2377,5338,0
2678,2346,5295,0
2625,2295,5231,0
2579,2236,5164,0
2522,2187,5084,0
2479,2163,5032,0
2452,2143,4982,0
2430,2126,4933,0
2382,2106,4859,-1
2331,2090,4802,0
2293,2067,4759,1
2281,2053,4736,0
2257,2045,4687,-2
2231,2053,4637,0
2212,2054,4589,7
2231,2053,4572,16
2261,2046,4553,24
2281,2053,4539,32
2263,2044,4504,42
2231,2016,4473,48
2212,1991,4432,49
2231,2016,4407,48
2239,2042,4383,53
2182,1980,4374,64
2058,1797,4356,75
1934,1576,4341,81
1825,1371,4309,80
1736,1173,4276,81
1778,1017,4233,86
2132,1063,4210,97
2791,1423,4190,107
3521,1980,4177,113
4133,2463,4144,113
4612,2749,4111,113
4872,2955,4072,118
4661,3226,4045,129
3895,3461,4009,140
2926,3409,3980,145
2189,2964,3942,145
1785,2346,3914,145
1499,1835,3877,150
1190,1503,3848,161
849,1194,3812,171
496,806,3782,177
103,375,3743,183
-298,0,3716,193
-678,-305,3683,204
-1041,-550,3651,209
-1415,-734,3608,208
-1736,-806,3585,209
-1932,-757,3568,217
-1984,-623,3552,225
-1949,-477,3514,231
-1785,-293,3486,242
-1344,49,3466,258
-496,660,3453,274
585,1415,3418,281
1537,2053,3388,290
2090,2386,3364,305
2331,2493,3355,322
2476,2526,3325,331
2628,2566,3289,338
2733,2577,3247,351
2777,2566,3223,370
2799,2570,3200,387
2827,2603,3190,403
2835,2618,3175,417
2827,2603,3157,435
2820,2585,3121,450
2827,2603,3092,467
2829,2635,3067,483
2827,2639,3059,499
2826,2603,3041,513
2827,2566,3026,531
2825,2556,3005,555
2827,2566,2993,580
2830,2566,2974,597
2827,2566,2960,612
2801,2566,2939,626
2777,2566,2927,644
2765,2556,2909,665
2777,2566,2894,692
2784,2580,2873,719
2777,2566,2861,741
2748,2513,2844,754
2727,2493,2828,773
2718,2526,2805,797
2727,2566,2796,821
2729,2553,2792,836
2727,2529,2796,853
2719,2536,2782,876
2727,2566,2763,902
2733,2570,2740,919
2727,2566,2730,934
2699,2567,2714,954
2678,2566,2697,982
2671,2539,2672,1008
2678,2529,2664,1031
2662,2550,2662,1052
2628,2566,2664,1079
2589,2523,2648,1104
2579,2456,2631,1127
2580,2417,2620,1147
2579,2419,2631,1175
2554,2403,2637,1208
2529,2346,2631,1240
2503,2273,2608,1263
2479,2236,2598,1288
2445,2221,2597,1318
2430,2200,2598,1353
2442,2154,2580,1378
2479,2126,2565,1401
2509,2125,2558,1421
2529,2126,2565,1449
2531,2083,2555,1474
2529,2016,2532,1497
2519,1961,2504,1518
2529,1943,2500,1546
2553,1929,2501,1576
2579,1906,2500,1610
2565,1867,2480,1635
2529,1833,2467,1659
2504,1805,2461,1679
2529,1796,2467,1707
2567,1793,2464,1731
2579,1796,2467,1755
2547,1793,2467,1775
2529,1796,2467,1803
2545,1797,2449,1834
2579,1796,2434,1868
2570,1788,2427,1893
2529,1796,2434,1916
2486,1814,2424,1936
2479,1833,2401,1964
2482,1832,2372,1989
2479,1833,2368,2013
2466,1852,2371,2032
2479,1906,2368,2061
2520,1976,2346,2093
2579,2053,2335,2125
2612,2114,2334,2147
2628,2163,2335,2174
2641,2195,2316,2203
2678,2236,2302,2238
2712,2287,2298,2262
2727,2346,2302,2287
2718,2377,2285,2312
2727,2383,2269,2351
2766,2393,2260,2384
2827,2456,2269,2415
2864,2534,2268,2436
2876,2566,2269,2464
2872,2539,2265,2492
2876,2529,2269,2528
2861,2556,2262,2553
2827,2566,2269,2576
2795,2519,2288,2594
2827,2493,2335,2625
2892,2537,2389,2656
2926,2603,2467,2689
2880,2603,2554,2710
2827,2566,2664,2737
2826,2550,2780,2765
2876,2566,2927,2802
2897,2567,3094,2827
2876,2566,3289,2850
2838,2569,3481,2868
2827,2566,3684,2898
2825,2537,3887,2929
2827,2529,4111,2963
2821,2552,4327,2985
2827,2566,4539,3011
2829,2528,4723,3032
2827,2493,4900,3059
2801,2499,5053,3080
2777,2529,5196,3108
2763,2521,5321,3134
2777,2493,5460,3172
2785,2478,5594,3204
2777,2493,5723,3237
2745,2498,5812,3257
2727,2493,5887,3285
2722,2474,5948,3311
2727,2456,6019,3349
2722,2440,6071,3381
2727,2456,6117,3414
2732,2485,6146,3438
2727,2493,6183,3478
2696,2454,6203,3518
2678,2419,6216,3559
2689,2421,6208,3580
2727,2456,6216,3607
2757,2479,6226,3633
2777,2493,6249,3671
2768,2486,6248,3700
2727,2456,6249,3736
2660,2402,6242,3766
2628,2383,6249,3800
2644,2413,6234,3820
2678,2456,6216,3848
2665,2441,6185,3875
2628,2383,6183,3913
2606,2335,6181,3941
2628,2346,6183,3977
2645,2386,6159,4008
2628,2419,6150,4042
2572,2413,6143,4056
2529,2383,6150,4074
2513,2348,6132,4087
2529,2346,6117,4106
2550,2373,6095,4106
2579,2419,6084,4106
2602,2457,6051,4100
2628,2493,6019,4106
2656,2522,5976,4103
2727,2566,5953,4106
2844,2639,5918,4101
2975,2749,5887,4106
3028,2821,5836,4102
2975,2786,5788,4106
2870,2657,5721,4102
2827,2566,5657,4106
2865,2579,5582,4102
2926,2639,5525,4106
2924,2634,5469,4102
2876,2566,5427,4106
2832,2503,5364,4102
2827,2493,5295,4106
2816,2488,5206,4102
2777,2456,5131,4106
2716,2395,5056,4102
2678,2346,4999,4106
2655,2317,4930,4102
2628,2309,4868,4106
2576,2297,4794,4102
2529,2273,4736,4106
2499,2233,4677,4102
2479,2200,4637,4106
2435,2162,4587,4102
2380,2126,4539,4106
2335,2102,4479,4102
2331,2126,4440,4106
2331,2162,4403,4102
2331,2163,4374,4106
2320,2114,4331,4102
2331,2090,4308,4106
2340,2107,4290,4102
2331,2126,4276,4106
2294,2092,4237,4102
2281,2053,4210,4106
2306,2059,4189,4102
2331,2090,4177,4106
2276,2039,4141,4102
2132,1870,4111,4106
1955,1634,4088,4102
1835,1430,4078,4106
1829,1303,4047,4102
1984,1283,4012,4106
2327,1413,3973,4102
2876,1723,3947,4106
3576,2132,3910,4102
4265,2493,3881,4106
4689,2732,3846,4102
4661,2933,3815,4106
4211,3171,3764,4102
3570,3373,3716,4106
2952,3330,3673,4102
2430,2969,3651,4106
1972,2427,3619,4102
1587,1943,3585,4106
1271,1600,3541,4102
992,1320,3519,4106
668,978,3502,4102
298,587,3486,4106
-87,228,3450,4102
-446,-37,3420,4106
-802,-252,3397,4102
-1141,-440,3388,4106
-1422,-553,3359,4102
-1587,-513,3322,4106
-1655,-360,3278,4102
-1636,-183,3256,4106
-1470,10,3238,4102
-992,367,3223,4106
-166,953,3190,4102
843,1650,3157,4106
1718,2210,3119,4102
2281,2529,3092,4106
2536,2648,3066,4102
2628,2676,3059,4106
2671,2662,3046,4102
2727,2639,3026,4106
2782,2613,2986,4102
2827,2603,2960,4106
2865,2618,2943,4102
2926,2676,2927,4106
2978,2739,2889,4102
2975,2749,2861,4106
2916,2693,2853,4102
2876,2639,2861,4106
2894,2640,2850,4102
2926,2676,2828,4106
2914,2679,2804,4102
2876,2639,2796,4106
2861,2599,2780,4102
2876,2603,2763,4106
2884,2628,2732,4102
2876,2639,2697,4106
2852,2609,2646,4102
2827,2566,2598,4106
2791,2532,2555,4102
2777,2529,2532,4106
2790,2541,2514,4102
2827,2566,2500,4106
2839,2587,2478,4102
2827,2603,2467,4106
2794,2590,2451,4102
2777,2566,2434,4106
2770,2548,2408,4102
2777,2566,2401,4106
2776,2593,2402,4102
2777,2603,2401,4106
2773,2578,2380,4102
2777,2566,2368,4106
2776,2591,2367,4102
2777,2639,2368,4106
2759,2647,2348,4102
2727,2603,2335,4106
2688,2542,2333,4102
2678,2529,2335,4106
2681,2553,2316,4102
2678,2566,2302,4106
2646,2523,2300,4102
2628,2456,2302,4106
2628,2403,2283,4102
2628,2383,2269,4106
2600,2355,2267,4102
2579,2309,2269,4106
2575,2257,2251,4102
2579,2236,2236,4106
2567,2237,2233,4102
2579,2236,2236,4106
2610,2194,2219,4102
2628,2126,2204,4106
2598,2067,2198,4102
2579,2053,2204,4106
2597,2049,2189,4102
2628,2016,2171,4106
2625,1947,2160,4102
2628,1906,2171,4106
2655,1915,2176,4102
2678,1943,2171,4106
2653,1933,2151,4102
2628,1906,2138,4106
2627,1892,2131,4102
2628,1906,2138,4106
2594,1911,2140,4102
2579,1906,2138,4106
2602,1897,2120,4102
2628,1906,2105,4106
2603,1920,2096,4102
2579,1943,2105,4106
2592,1971,2111,4102
2628,2016,2105,4106
2630,2056,2082,4102
2628,2090,2072,4106
2648,2116,2071,4102
2678,2163,2072,4106
2675,2219,2054,4102
2678,2273,2039,4106
2715,2305,2033,4102
2777,2346,2039,4106
2810,2410,2036,4102
2827,2493,2039,4106
2844,2547,2040,4102
2876,2566,2039,4106
2898,2571,2019,4102
2926,2603,2006,4106
2953,2646,2002,4102
2975,2676,2006,4106
2972,2672,1990,4102
2975,2676,1973,4106
2994,2704,1962,4102
3025,2749,1973,4106
3030,2763,1983,4102
3025,2749,2006,4106
3017,2733,2040,4102
3025,2749,2105,4106
3025,2775,2178,4102
3025,2786,2269,4106
3019,2767,2368,4102
3025,2749,2500,4106
3024,2743,2649,4102
3025,2749,2828,4106
3020,2737,3015,4102
3025,2713,3223,4106
3011,2684,3432,4102
2975,2676,3651,4106
2928,2674,3850,4102
2926,2676,4045,4106
2955,2670,4223,4102
2975,2676,4407,4106
2949,2679,4584,4102
2926,2676,4769,4106
2924,2654,4936,4102
2926,2639,5098,4106
2894,2634,5241,4102
2876,2639,5394,4106
2895,2636,5533,4102
2926,2639,5657,4106
2910,2641,5742,4102
2876,2639,5821,4106
2861,2617,5888,4102
2876,2603,5953,4106
2879,2609,5987,4102
2876,2639,6019,4106
2871,2651,6046,4102
2876,2639,6084,4106
2872,2612,6103,4102
2876,2603,6117,4106
2880,2603,6114,4102
2876,2603,6117,4106
2846,2582,6109,4102
2827,2566,6117,4106
2822,2558,6117,4102
2827,2566,6117,4106
2804,2566,6094,4102
2777,2566,6084,4106
2762,2562,6076,4102
2777,2566,6084,4106
2784,2564,6078,4102
2777,2566,6084,4106
2748,2563,6083,4102
2727,2566,6084,4106
2716,2563,6060,4102
2727,2566,6051,4106
2748,2565,6046,4102
2777,2566,6051,4106
2784,2558,6032,4102
2777,2566,6019,4106
2773,2600,5999,4102
2827,2676,5986,4106
2926,2760,5948,4101
3025,2823,5920,4106
3054,2827,5885,4103
3025,2786,5854,4106
2982,2721,5797,4101
2975,2676,5756,4106
2981,2660,5719,4101
2975,2676,5690,4090
2945,2686,5624,4056
2926,2676,5558,4026
2922,2637,5497,3991
2926,2603,5460,3961
2905,2578,5399,3917
2876,2566,5328,3881
2847,2546,5237,3844
2827,2529,5164,3816
2786,2501,5089,3775
2727,2456,5032,3736
2663,2391,4963,3691
2628,2346,4900,3655
2606,2325,4826,3611
2579,2309,4769,3575
2526,2270,4712,3532
2479,2236,4670,3494
2445,2226,4615,3443
2430,2236,4572,3398
2417,2234,4529,3351
2430,2236,4506,3317
2440,2239,4472,3276
2430,2236,4440,3237
2389,2210,4397,3190
2380,2200,4374,3156
2407,2203,4354,3122
2430,2200,4341,3092
2405,2173,4306,3049
2380,2163,4276,3011
2372,2147,4247,2968
2331,2053,4243,2931
2185,1846,4229,2886
1984,1613,4210,2850
1846,1432,4170,2810
1884,1320,4144,2770
2141,1308,4122,2716
2628,1503,4111,2673
3312,1934,4080,2637
4066,2456,4045,2609
4669,2861,4004,2567
4909,3116,3980,2528
4710,3333,3947,2491
4165,3556,3914,2464
3446,3605,3871,2425
2727,3299,3848,2383
2120,2693,3829,2337
1686,2090,3815,2303
1387,1686,3781,2268
1141,1430,3749,2238
859,1144,3713,2199
545,806,3684,2158
209,477,3643,2107
-149,183,3618,2061
-563,-124,3598,2016
-992,-403,3585,1981
-1358,-561,3551,1942
-1587,-550,3519,1900
-1705,-450,3483,1849
-1736,-330,3453,1803
-1634,-173,3412,1761
-1240,147,3388,1723
-478,689,3369,1680
545,1393,3355,1642
1515,2050,3318,1608
2182,2493,3289,1578
2497,2665,3268,1538
2628,2676,3256,1497
2723,2651,3223,1460
2827,2676,3190,1433
2893,2724,3164,1403
2926,2749,3157,1369
2947,2741,3141,1326
2975,2749,3124,1288
2985,2777,3103,1253
2975,2786,3092,1224
2966,2759,3073,1192
2975,2749,3059,1159
2985,2774,3038,1124
2975,2786,3026,1095
2947,2748,3007,1064
2926,2713,2993,1031
2921,2724,2973,994
2926,2749,2960,966
2924,2724,2941,943
2926,2676,2927,918
2927,2656,2907,884
2926,2676,2894,853
2900,2682,2875,828
2876,2676,2861,805
2865,2669,2842,773
2876,2676,2828,741
2879,2675,2809,714
2876,2676,2796,692
2868,2675,2776,663
2876,2676,2763,628
2880,2669,2743,592
2876,2676,2730,564
2849,2683,2710,538
2827,2676,2697,515
2814,2645,2687,491
2827,2639,2697,467
2833,2660,2702,441
2827,2676,2697,419
2799,2655,2674,396
2777,2639,2664,370
2753,2642,2663,343
2727,2639,2664,322
2692,2599,2644,307
2678,2566,2631,290
2676,2563,2627,265
2678,2566,2631,242
2653,2532,2615,225
2628,2493,2598,209
2616,2472,2590,186
2628,2456,2598,161
2631,2403,2589,141
2628,2346,2565,129
2621,2316,2537,115
2628,2309,2532,97
2630,2280,2534,78
2628,2236,2532,64
2618,2192,2512,50
2628,2163,2500,32
2651,2125,2494,13
2678,2090,2500,0
2681,2062,2497,-3
2678,2053,2500,0
2672,2037,2500,1
2678,2016,2500,0
2677,1990,2481,-1
2678,1980,2467,0
2673,1975,2460,0
2678,1980,2467,0
2676,1977,2457,0
2678,1980,2434,0
2674,1977,2405,0
2678,1980,2401,0
2676,1975,2404,0
2678,1980,2401,0
2673,1989,2379,0
2678,2016,2368,0
2677,2047,2368,0
2678,2090,2368,0
2670,2127,2348,0
2678,2163,2335,0
2696,2192,2333,0
2727,2236,2335,0
2750,2289,2316,0
2777,2346,2302,0
2799,2385,2299,0
2827,2419,2302,0
2847,2452,2283,0
2876,2493,2269,0
2902,2527,2265,0
2926,2566,2269,0
2926,2602,2251,0
2926,2639,2236,0
2936,2661,2229,0
2975,2676,2236,0
3009,2677,2231,0
3025,2676,2236,0
3018,2669,2256,0
3025,2676,2302,0
3032,2692,2344,0
3025,2713,2401,0
2989,2716,2468,0
2975,2713,2565,0
2993,2707,2668,0
3025,2713,2796,0
3028,2714,2941,0
3025,2713,3124,0
3024,2694,3317,0
3025,2676,3519,0
2999,2664,3700,0
2975,2676,3881,0
2967,2685,4053,0
2975,2676,4243,0
2957,2646,4433,0
2926,2639,4637,0
2906,2656,4832,0
2926,2676,5032,0
2940,2662,5215,0
2926,2639,5394,0
2884,2629,5546,0
2876,2639,5690,0
2901,2641,5809,0
2926,2639,5920,0
2905,2635,6004,0
2876,2639,6084,0
2864,2637,6148,0
2876,2639,6216,0
2875,2639,6265,0
2876,2639,6315,0
2877,2621,6346,0
2876,2603,6380,0
2848,2592,6396,0
2827,2603,6413,0
2820,2608,6410,0
2827,2603,6413,0
2821,2580,6406,0
2827,2566,6413,0
2834,2559,6409,0
2827,2566,6413,0
2789,2566,6405,0
2777,2566,6413,0
2799,2562,6411,0
2827,2566,6413,0
2807,2565,6400,0
2777,2566,6413,0
2767,2561,6428,0
2777,2566,6446,0
2759,2568,6427,0
2727,2566,6413,0
2694,2546,6402,0
2678,2529,6413,0
2664,2519,6400,0
2678,2529,6380,0
2705,2545,6350,0
2727,2566,6347,0
